排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,0051,元大中型100,144.3,0.9,0.63,74,06/17,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-100.0,,-100.0
2,00780B,國泰A級金融債,37.2,0.05,0.13,142,06/17,,,-100.0,-100.0,,,,,,
3,00865B,國泰US短期公債,48.02,-0.04,-0.08,2416,06/17,,,,-100.0,,-100.0,-100.0,-100.0,,-100.0
4,00875,國泰網路資安,47.06,-0.32,-0.68,83,06/17,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
5,00773B,中信優先金融債,35.98,0.08,0.22,471,06/17,0.0,-71.4,-98.7,-98.7,-98.7,-98.7,-98.7,-98.7,-99.0,-98.7
6,5227,立凱-KY,41.0,3.7,9.92,4193,06/17,-82.4,-82.8,-82.8,-82.8,-83.0,-83.4,-84.3,42.4,,-23.0
7,009812,野村日本東證,12.38,0.06,0.49,658,06/17,25.0,-64.3,-80.8,-81.5,-77.3,-90.7,-95.5,-73.7,,-88.9
8,00985D,主動貝萊德優投等,10.19,0.01,0.1,125,06/17,0.0,500.0,100.0,-80.3,1100.0,1100.0,,,,
9,8424,惠普,68.9,0.0,0.0,30,06/17,0.0,0.0,0.0,-79.2,66.7,150.0,150.0,400.0,-58.3,
10,2751,王座,52.0,-0.2,-0.38,9,06/17,0.0,0.0,0.0,-71.4,-33.3,-33.3,-50.0,100.0,,100.0
11,009813,貝萊德標普卓越50,11.13,-0.02,-0.18,1149,06/17,0.0,-71.0,-71.0,-70.0,-67.2,-66.1,-85.9,-92.4,,-88.9
12,00714,群益道瓊美國地產,21.93,0.14,0.64,55,06/17,0.0,-68.8,-70.6,-68.8,25.0,66.7,-98.1,-98.4,400.0,-98.4
13,00963,中信全球高股息,12.64,-0.02,-0.16,1513,06/17,0.0,0.0,0.0,-58.8,-41.7,-36.4,250.0,75.0,-78.1,133.0
14,3045,台灣大,119.0,-1.5,-1.24,7711,06/17,-19.5,-36.9,-39.2,-57.2,-70.6,-80.6,-73.3,-92.8,-55.7,-78.4
15,1730,花仙子,53.0,0.0,0.0,44,06/17,0.0,0.0,0.0,-54.5,-64.3,-28.6,0.0,-16.7,-77.3,-16.7
16,00970B,新光BBB投等債20+,9.42,0.01,0.11,1577,06/17,0.0,0.0,-32.1,-52.5,-47.4,-42.3,-47.9,-62.4,-82.8,-60.6
17,7791,皇家可口,62.5,-0.3,-0.48,96,06/17,-42.9,-45.9,-45.9,-51.2,53.8,400.0,,,,
18,3226,龍鋒,49.2,0.3,0.61,9,06/17,0.0,-66.7,-50.0,-50.0,-66.7,-83.3,-87.5,-94.4,-96.3,-94.1
19,1268,漢來美食,169.0,-0.5,-0.29,37,06/17,0.0,0.0,-23.1,-47.4,-56.5,-44.4,-86.8,-90.3,-65.5,-90.3
20,00857B,永豐20年美公債,23.44,0.13,0.56,1427,06/17,0.0,0.0,-47.2,-47.2,-47.3,-73.3,-17.8,-68.3,-76.8,-68.8
21,00933B,國泰10Y+金融債,16.06,0.02,0.12,6304,06/17,-1.47,-1.47,-54.5,-46.7,-45.4,-49.5,-60.3,-80.3,-89.3,-80.0
22,2412,中華電,145.5,-1.0,-0.68,9041,06/17,-5.29,-4.87,-12.6,-43.6,-32.2,-54.2,-47.0,-87.0,-60.4,-69.6
23,1233,天仁,27.95,0.05,0.18,33,06/17,-7.14,-33.3,-33.3,-43.5,-51.9,-54.4,-57.4,-58.7,-70.1,-58.7
24,00932,兆豐永續高息等權,17.54,0.1,0.57,1348,06/17,0.0,0.0,0.0,-42.9,-60.0,-20.0,-88.6,-96.0,-97.9,-95.8
25,7744,崴寶,487.0,7.0,1.46,177,06/17,-8.66,-24.7,-31.8,-42.0,-10.8,,,,,
26,2886,兆豐金,45.1,0.6,1.35,33120,06/17,4.82,4.6,-32.6,-41.8,-52.8,-54.3,-54.5,-61.0,-60.4,-60.3
27,0061,元大寶滬深,25.28,0.0,0.0,244,06/17,0.0,-40.0,-40.0,-40.0,-48.3,-89.1,-88.2,-95.3,-98.2,-94.6
28,009804,聯邦台精彩50,24.0,0.08,0.33,666,06/17,-22.2,-23.9,-32.7,-40.0,-8.7,-12.5,0.0,-12.5,-56.1,66.7
29,6615,慧智,34.6,-0.05,-0.14,11,06/17,0.0,0.0,0.0,-40.0,-87.5,-86.4,,,,
30,2892,第一金,32.5,0.7,2.2,65780,06/17,-7.51,-13.2,-33.8,-39.6,-33.6,-19.2,3.12,49.5,161.0,0.62
31,4745,合富-KY,14.6,0.1,0.69,61,06/17,0.7,-13.8,-14.8,-39.5,11.6,-20.4,-70.7,-82.8,-39.5,-85.6
32,2114,鑫永銓,89.4,-0.3,-0.33,50,06/17,0.0,0.0,0.0,-39.3,-26.1,-69.6,-74.2,-54.1,-43.3,-58.5
33,5704,老爺知,21.25,-0.15,-0.7,32,06/17,-36.5,-38.7,-39.2,-39.2,-37.4,-36.0,-29.3,-26.9,-24.3,-28.7
34,3147,大綜,330.0,-20.0,-5.71,490,06/17,-4.54,-9.37,-18.4,-39.1,-33.7,14.0,11.5,17.4,-36.7,16.9
35,1217,愛之味,9.89,0.05,0.51,487,06/17,0.27,-2.77,-2.13,-38.8,-47.1,-41.7,-57.7,-49.1,-66.0,-42.9
36,00656R,國泰中國A50反1,5.78,0.08,1.4,86,06/17,-27.9,-3.73,-40.2,-38.7,-40.4,-33.2,-58.9,-69.5,-66.0,-69.9
37,2450,神腦,29.05,-0.4,-1.36,1068,06/17,-40.0,-54.3,-54.7,-38.3,-45.3,3.74,-31.5,9.9,50.0,19.4
38,00940,元大台灣價值高息,12.53,0.17,1.38,23092,06/17,-7.07,-10.1,-37.9,-38.3,-88.0,-6.75,-33.4,-59.1,-75.1,-55.4
39,00960,野村全球航運龍頭,17.55,-0.26,-1.46,390,06/17,-19.4,-21.9,-38.5,-37.5,-47.2,19.0,-75.6,-91.7,-96.4,-91.1
40,8109,博大,118.5,1.5,1.28,58,06/17,-0.81,-27.0,-26.7,-35.8,-46.8,-12.6,-15.6,-48.0,202.0,-45.2
41,1216,統一,76.0,0.4,0.53,10988,06/17,4.34,-6.41,-14.3,-34.6,-43.1,-31.1,-53.9,0.81,-39.2,-19.0
42,2884,玉山金,35.5,0.3,0.85,60281,06/17,2.42,-3.44,-19.7,-34.4,-39.4,-48.4,55.1,-32.4,27.8,-34.1
43,6516,勤崴國際,56.9,0.9,1.61,28,06/17,-33.7,-33.4,-33.7,-34.1,-28.2,-20.2,-17.3,-13.1,-22.1,-12.4
44,4711,永純,17.35,0.2,1.17,137,06/17,-4.89,-4.26,-24.8,-33.9,-38.1,-13.0,229.0,125.0,154.0,129.0
45,2820,華票,17.85,0.0,0.0,2846,06/17,-0.19,-26.9,-31.9,-33.9,-45.9,-46.4,-22.8,143.0,12.1,113.0
46,3311,閎暉,39.4,-0.55,-1.38,988,06/17,1.79,-10.2,-33.4,-33.7,-36.1,-21.6,-20.5,-45.9,-39.5,-46.1
47,1203,味王,43.15,0.0,0.0,27,06/17,0.0,0.0,0.0,-33.3,0.0,-71.4,-85.7,-81.8,-90.0,-81.8
48,1102,亞泥,35.55,-0.05,-0.14,15192,06/17,-8.28,-11.2,-20.7,-32.6,-30.0,21.4,8.16,61.8,481.0,9.35
49,00938,凱基優選30,24.47,0.27,1.12,2682,06/17,-93.7,-93.6,133.0,-30.0,-88.3,-86.0,40.0,-41.7,-96.6,-30.0
50,00934,中信成長高股息,28.54,0.16,0.56,3800,06/17,0.32,-28.0,-26.2,-29.5,-24.2,28.5,240.0,-76.3,-70.6,-74.6
51,6843,進典,39.9,0.0,0.0,120,06/17,0.0,8.96,8.96,-29.1,-27.0,-18.9,-80.6,-81.9,-39.2,-81.8
52,6021,美好證,41.35,0.3,0.73,187,06/17,-1.31,-9.79,-25.1,-29.1,-15.2,12.2,47.9,74.6,83.1,80.0
53,00683L,期元大美元指正2,21.3,-0.17,-0.79,51,06/17,0.0,0.0,-13.2,-29.0,-43.6,-50.7,-87.6,-86.6,-93.2,-86.6
54,6751,智聯服務,48.35,-0.5,-1.02,31,06/17,2.22,2.22,2.22,-28.7,-27.6,-16.4,-42.1,163.0,,130.0
55,2704,國賓,46.1,1.5,3.36,269,06/17,-26.2,-26.2,-28.2,-28.5,-24.8,-25.5,-31.3,-42.5,-77.2,-43.6
56,00402A,主動安聯美國科技,9.97,-0.06,-0.6,15719,06/17,0.64,-3.73,12.6,-27.8,,,,,,
57,1108,幸福,13.9,0.05,0.36,273,06/17,0.0,-21.7,-25.7,-27.5,-47.1,-53.5,-66.5,-43.1,-51.1,-43.6
58,5522,遠雄,75.0,-1.2,-1.57,1984,06/17,2.37,2.15,-7.86,-27.5,6.86,-2.36,-38.4,-44.6,-37.1,-47.5
59,8114,振樺電,209.0,1.0,0.48,829,06/17,-4.84,-18.8,-21.7,-25.9,-38.9,-37.2,128.0,137.0,229.0,151.0
60,2204,中華,56.2,0.6,1.08,989,06/17,-0.5,-1.4,-6.62,-25.8,-37.2,-45.9,-66.5,-69.7,-72.4,-69.5
61,8410,森田,32.9,-0.5,-1.5,341,06/17,-11.5,-12.1,-25.9,-25.7,-27.7,-28.4,-36.6,-26.8,-46.0,-27.6
62,00989B,台新美國非投等債,10.11,0.02,0.2,1140,06/17,-6.25,-6.25,7.14,-25.0,400.0,400.0,,,,
63,4205,中華食,72.9,-0.2,-0.27,26,06/17,0.0,0.0,0.0,-25.0,50.0,200.0,50.0,-86.4,-96.8,-86.4
64,8047,星雲,49.5,-0.5,-1.0,14,06/17,-25.0,-25.0,-25.0,-25.0,-25.0,-40.0,-66.7,-82.4,-99.8,-82.4
65,8481,政伸,42.15,0.0,0.0,35,06/17,-40.0,0.0,0.0,-25.0,0.0,-57.1,-70.0,-75.0,-72.7,-25.0
66,2812,台中銀,19.85,0.1,0.51,27486,06/17,4.66,-19.2,-15.1,-24.8,-21.3,-14.4,20.1,50.6,48.2,48.1
67,2890,永豐金,36.35,1.05,2.97,66734,06/17,-5.51,-8.93,-12.9,-24.5,-21.1,-17.8,67.5,30.9,-41.4,20.9
68,2885,元大金,66.7,1.3,1.99,27550,06/17,-0.22,-9.16,-26.6,-23.2,-53.6,16.5,-24.8,46.4,7.36,66.6
69,00999A,主動野村臺灣高息,11.19,0.06,0.54,23723,06/17,-1.57,-5.48,-18.4,-23.1,-33.3,-57.3,,,,
70,6890,來億-KY,228.0,0.5,0.22,227,06/17,-1.3,-2.09,-5.66,-23.0,-50.8,-53.2,-55.9,-70.0,-57.2,-73.1
71,1414,東和,17.4,0.15,0.87,151,06/17,-23.1,-22.4,-24.5,-23.0,-18.7,-26.2,-37.0,-44.6,-71.8,-33.2
72,2801,彰銀,22.95,0.15,0.66,26549,06/17,5.92,-0.25,-14.6,-22.1,27.7,-23.7,25.3,47.6,6.3,72.1
73,00946,群益科技高息成長,15.12,0.32,2.16,4997,06/17,-7.82,-25.5,-21.1,-21.4,-24.1,48.1,545.0,362.0,-18.2,-39.9
74,5381,光譜,27.6,-0.55,-1.95,1859,06/17,-2.07,-3.17,-5.66,-21.3,108.0,186.0,,,,
75,8454,富邦媒,315.0,-6.0,-1.87,848,06/17,-1.64,-3.38,-9.18,-21.2,-12.4,30.9,45.3,82.8,78.3,67.2
76,3332,幸康,64.0,0.9,1.43,1,06/17,-0.64,-19.6,-19.2,-21.2,-8.77,-20.8,-26.4,-41.1,-29.4,-41.6
77,00648R,元大S&P500反1,3.98,0.03,0.76,75,06/17,-0.04,0.11,0.23,-21.2,-4.56,-0.49,-6.86,-35.7,-18.0,-38.0
78,00959B,大華投等美債15Y+,9.44,0.02,0.21,756,06/17,0.0,0.0,-15.6,-21.1,-21.2,-28.4,-42.7,-59.7,-71.7,-59.8
79,2849,安泰銀,14.55,0.0,0.0,206,06/17,0.0,1.2,-13.4,-20.0,5.0,-5.62,-35.9,-31.7,-75.4,-31.7
80,4155,訊映,15.3,0.3,2.0,398,06/17,-1.21,-4.12,-9.7,-20.0,-16.9,-37.7,-1.21,3.82,-19.1,11.6
81,5604,中連,31.2,0.2,0.65,13,06/17,0.0,0.0,-20.0,-20.0,-27.3,-68.0,-91.7,-92.6,-93.4,-92.7
82,00664R,國泰臺灣加權反1,1.64,-0.01,-0.61,18642,06/17,0.06,-1.52,-4.96,-19.9,-6.42,-14.5,-12.5,-11.8,-12.9,-6.59
83,8087,麗升能源,33.55,-0.25,-0.74,29,06/17,-5.49,-7.53,-20.4,-19.9,143.0,249.0,184.0,856.0,,1190.0
84,6510,精測,3540.0,40.0,1.14,382,06/17,-1.31,2.38,0.67,-19.7,-30.2,-5.35,53.2,49.8,98.7,83.5
85,2915,潤泰全,52.4,0.2,0.38,2851,06/17,0.43,-0.58,-2.65,-19.6,-19.6,-0.74,8.77,-18.4,37.8,-18.9
86,2429,銘旺科,38.6,0.15,0.39,364,06/17,-2.26,-3.29,-8.31,-19.1,-19.1,-19.1,-29.8,-43.9,-68.2,-41.2
87,2897,王道銀行,10.55,0.05,0.48,9194,06/17,-0.94,-8.97,-15.3,-19.0,-5.95,-23.4,-23.7,-38.9,-48.8,-38.7
88,2115,六暉-KY,20.9,0.0,0.0,177,06/17,-12.4,-15.3,-16.4,-19.0,-18.2,-19.5,-6.73,26.1,139.0,7.24
89,8227,巨有科技,182.5,4.5,2.53,460,06/17,0.0,-2.02,-0.04,-18.9,-34.7,-24.1,4.43,-1.62,3.1,-2.18
90,6657,華安,36.5,0.5,1.39,133,06/17,-0.06,-3.22,-3.22,-18.5,-21.6,-33.1,-32.0,-8.5,58.8,-12.3
91,2065,世豐,34.7,-0.1,-0.29,19,06/17,0.0,-5.33,-12.3,-18.4,-22.0,-55.6,-64.3,-53.9,-69.3,-51.7
92,00894,中信小資高價30,49.39,-0.04,-0.08,1301,06/17,1.82,-4.95,-4.58,-18.4,-16.3,-22.2,118.0,305.0,101.0,424.0
