"代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","外資連續買賣日數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣日數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣日數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣日數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"00731","復華富時高息低波","74.4","-1","-1.33","05/12","+8","+1,153","20","4.25","0","0","0","0","-1","-5","-0.8","-0.02","+20","+2,723","18.1","10"
"00733","富邦臺灣中小","68.7","+0.4","+0.59","05/12","+8","+6,506","40.5","8.4","0","0","0","0","+1","+472","31.6","0.61","+27","+25,731","53","33.2"
"00915","凱基優選高股息30","26.56","-0.11","-0.41","05/12","+8","+32,281","29.4","4.92","0","0","0","0","+35","+143,412","46.6","21.9","+229","+956,174","60.4","146"
"00918","大華優利高填息30","25.49","+0.11","+0.43","05/12","+8","+83,352","24.1","2.53","0","0","0","0","+25","+432,420","49.7","13.1","+25","+614,882","70.7","18.7"
"009820","元大納斯達克精選","9.99","0","0","05/12","+8","+69,829","23.3","3.69","0","0","0","0","+7","+49,162","18.6","2.6","+7","+118,934","44.9","6.28"
"1597","直得","187","+5","+2.75","05/12","+8","+3,335","10","3.74","-1","-6","-0.35","-0.01","+2","+109","2.91","0.12","+8","+3,242","9.77","3.63"
"2376","技嘉","321","-3.5","-1.08","05/12","+8","+17,444","14.5","2.6","+1","+43","0.35","0.01","-2","-243","-0.73","-0.04","+8","+18,008","15","2.69"
"2606","裕民","63.9","-1.4","-2.14","05/12","+8","+16,044","38.3","1.9","-9","-7,252","-16.4","-0.86","-1","-111","-1.35","-0.01","-1","-265","-3.22","-0.03"
"2887","台新新光金","23","-0.45","-1.92","05/12","+8","+257,162","31.6","1.03","-20","-546,724","-33.9","-2.2","+3","+1,450","0.42","0.01","-4","-88,278","-20.2","-0.36"
"3465","進泰電子","28.25","+0.35","+1.25","05/12","+8","+27","5.34","0.08","0","0","0","0","0","0","0","0","+8","+27","5.34","0.08"
"3481","群創","35.5","+3.2","+9.91","05/12","+8","+615,394","13.7","7.7","-2","-107","-0.01","0","+7","+61,755","1.41","0.77","+8","+679,311","15.1","8.5"
"6227","茂綸","103","0","0","05/12","+8","+1,054","12.9","1.38","0","0","0","0","+1","+5","0.38","0.01","+8","+1,083","13.3","1.42"
"8390","金益鼎","110.5","+7","+6.76","05/12","+8","+3,608","29.6","3.75","0","0","0","0","+6","+384","3.37","0.4","+8","+3,988","32.7","4.15"
"00737","國泰AI機器人","37.22","-0.16","-0.43","05/12","+7","+1,298","46.1","5.63","0","0","0","0","+1","+14","4.6","0.06","+7","+1,195","42.4","5.19"
"00772B","中信高評級公司債","33.57","-0.04","-0.12","05/12","+7","+8,996","43.4","0.26","0","0","0","0","-4","-1,885","-17.3","-0.05","+7","+8,076","39","0.23"
"00890B","凱基ESGBBB債15+","32.22","+0.02","+0.06","05/12","+7","+38","1.74","0.2","0","0","0","0","0","0","0","0","+5","+36","2.32","0.19"
"00909","國泰數位支付服務","48.68","+0.79","+1.65","05/12","+7","+13,440","35.4","8.66","0","0","0","0","+8","+10,718","26.6","6.91","+16","+54,156","57.8","34.9"
"00919","群益台灣精選高息","25.73","-0.02","-0.08","05/12","+7","+300,284","20.6","1.65","0","0","0","0","+19","+1,101,836","35.8","6.06","+19","+1,586,823","51.6","8.73"
"00943","兆豐電子高息等權","19.47","+0.14","+0.72","05/12","+7","+1,566","66.7","3.65","0","0","0","0","+1","+1","0.22","0","+12","+1,648","38.7","3.84"
"00970B","新光BBB投等債20+","9.34","-0.01","-0.11","05/12","+7","+7,901","48.5","1.92","0","0","0","0","+1","+2","0.18","0","+5","+7,709","60.3","1.87"
"009811","統一美國50","12.71","-0.02","-0.16","05/12","+7","+4,579","21","1.51","0","0","0","0","+1","+963","37.7","0.32","+1","+1,148","44.9","0.38"
"00984B","大華優利美A債15","16.26","-0.02","-0.12","05/12","+7","+14,397","59.2","7.98","0","0","0","0","-4","-4,640","-37.3","-2.57","+7","+11,839","48.7","6.56"
"1341","富林-KY","60.9","-0.5","-0.81","05/12","+7","+16","17.1","0.03","0","0","0","0","0","0","0","0","+7","+16","17.1","0.03"
"1463","強盛新","18.1","-0.15","-0.82","05/12","+7","+91","19.8","0.05","0","0","0","0","-1","0","-0.53","0","+7","+91","19.7","0.05"
"1809","中釉","40.4","+0.8","+2.02","05/12","+7","+6,432","4.3","3.85","0","0","0","0","-1","-22","-0.06","-0.01","+7","+6,611","4.42","3.96"
"2015","豐興","63.9","-0.4","-0.62","05/12","+7","+1,379","52.6","0.24","-1","-18","-6.42","0","-6","-73","-3.1","-0.01","+7","+1,167","44.5","0.2"
"2712","遠雄來","16.6","-0.4","-2.35","05/12","+7","+27","27.1","0.03","0","0","0","0","-1","-2","-14.3","0","-1","-1","-7.14","0"
"3031","佰鴻","29.85","-0.15","-0.5","05/12","+7","+2,217","12.2","1.28","-1","-6","-0.32","0","-1","-2","-0.13","0","+7","+2,142","11.8","1.24"
"3227","原相","228.5","-3","-1.3","05/12","+7","+4,099","20.3","2.72","+1","+1","0.03","0","-1","-92","-3.71","-0.06","+8","+4,039","18.8","2.68"
"3266","昇陽","13.2","-0.35","-2.58","05/12","+7","+102","15.2","0.03","0","0","0","0","0","0","0","0","+1","+4","2.22","0"
"6968","萬達寵物","43.5","-0.8","-1.81","05/12","+7","+84","13.6","0.17","0","0","0","0","-1","0","-0.03","0","+7","+84","13.6","0.17"
"6996","力領科技","189","+6","+3.28","05/12","+7","+314","22.6","0.75","0","0","0","0","-3","-21","-3.63","-0.05","+7","+338","24.4","0.81"
"8341","日友","76.2","+0.1","+0.13","05/12","+7","+292","14.1","0.22","0","0","0","0","-2","-6","-1.42","0","+3","+141","19.5","0.11"
"9908","大台北","29.3","-0.05","-0.17","05/12","+7","+301","9.95","0.06","0","0","0","0","-1","-13","-2.32","0","+7","+280","9.26","0.05"
"00694B","富邦美債1-3","41.36","+0.06","+0.15","05/12","+6","+1,265","40","0.73","0","0","0","0","+1","+7","9.92","0","+1","+10","14.4","0.01"
"00764B","群益25年美債","27.66","-0.08","-0.29","05/12","+6","+7,341","21.5","0.46","0","0","0","0","+1","+352","15.9","0.02","+1","+398","18","0.03"
"00795B","中信美國公債20年","26.89","-0.06","-0.22","05/12","+6","+9,726","21.9","0.57","0","0","0","0","+1","+1,291","14.7","0.08","+5","+8,411","21.7","0.5"
"00971","野村美國研發龍頭","16.56","+0.03","+0.18","05/12","+6","+1,774","29.2","2.44","0","0","0","0","-1","-123","-6.11","-0.17","+28","+14,821","59.5","20.4"
"1517","利奇","10.05","-0.15","-1.47","05/12","+6","+200","14","0.09","0","0","0","0","-2","-4","-0.85","0","+6","+194","13.6","0.09"
"2028","威致","16.95","-0.1","-0.59","05/12","+6","+158","11.4","0.05","0","0","0","0","+1","+1","0.36","0","+6","+130","9.38","0.04"
"2029","盛餘","20.25","-0.25","-1.22","05/12","+6","+342","21.9","0.11","0","0","0","0","-1","-5","-1.41","0","+5","+338","24.2","0.11"
"2401","凌陽","25.95","+0.3","+1.17","05/12","+6","+10,114","21.2","1.71","+2","+18","0.11","0","-1","-144","-1.9","-0.02","+6","+9,696","20.3","1.64"
"2597","潤弘","162.5","+2.5","+1.56","05/12","+6","+959","17.5","0.31","0","0","0","0","-2","-33","-1.92","-0.01","+6","+941","17.1","0.3"
"2727","王品","235.5","+0.5","+0.21","05/12","+6","+1,336","35.8","1.61","+2","+41","5.46","0.05","+1","+2","0.48","0","+8","+1,530","36","1.84"
"2867","三商壽","7.7","-0.12","-1.53","05/12","+6","+19,357","41.3","0.33","0","0","0","0","-1","-461","-6.32","-0.01","-1","-205","-2.81","0"
"2890","永豐金","30.55","-0.05","-0.16","05/12","+6","+39,081","18.4","0.27","-2","-828","-0.94","-0.01","-3","-3,265","-2.63","-0.02","-1","-381","-0.7","0"
"2892","第一金","29.4","-0.15","-0.51","05/12","+6","+103,783","43.2","0.72","-2","-893","-1.13","-0.01","-2","-324","-0.41","0","+6","+102,569","42.7","0.71"
"2897","王道銀行","10.2","-0.05","-0.49","05/12","+6","+7,641","39.7","0.27","+2","+25","0.26","0","-2","-63","-0.66","0","+6","+7,732","40.2","0.28"
"3006","晶豪科","220","-2","-0.9","05/12","+6","+18,262","8.32","6.14","+1","+14","0.03","0","-1","-291","-0.71","-0.1","+6","+18,238","8.31","6.13"
"3045","台灣大","110","0","0","05/12","+6","+9,521","22","0.26","-11","-8,331","-9.61","-0.22","-2","-567","-4.39","-0.02","-1","-481","-8.88","-0.01"
"3122","笙泉","38.9","+0.4","+1.04","05/12","+6","+637","4.65","1.56","0","0","0","0","0","0","0","0","+6","+644","4.7","1.58"
"3152","璟德","175.5","0","0","05/12","+6","+658","9.59","0.95","0","0","0","0","-1","-14","-1.84","-0.02","+4","+584","13.5","0.85"
"3587","閎康","385.5","+35","+9.99","05/12","+6","+2,238","12.1","3.23","0","0","0","0","+1","+3","0.04","0","+7","+2,146","10","3.09"
"4137","麗豐-KY","105","-2","-1.87","05/12","+6","+298","21.5","0.36","0","0","0","0","-4","-4","-0.4","-0.01","+6","+296","21.3","0.36"
"4737","華廣","58.2","-1.2","-2.02","05/12","+6","+144","21.8","0.19","0","0","0","0","0","0","0","0","+6","+144","21.8","0.19"
"5546","永固-KY","16.2","-0.15","-0.92","05/12","+6","+24","18.1","0.03","0","0","0","0","0","0","0","0","+6","+25","18.9","0.03"
"5903","全家","189.5","0","0","05/12","+6","+34","16","0.02","0","0","0","0","0","0","0","0","+6","+34","16","0.02"
"6104","創惟","102","-1","-0.97","05/12","+6","+2,113","14.5","2.32","0","0","0","0","+4","+141","1.23","0.15","+6","+2,273","15.6","2.49"
"6285","啟碁","282","+23","+8.88","05/12","+6","+26,196","11.6","5.42","+1","+539","1.13","0.11","+2","+373","0.5","0.08","+6","+28,819","12.7","5.96"
"6649","台生材","39.3","-0.45","-1.13","05/12","+6","+33","13","0.08","0","0","0","0","0","0","0","0","+6","+33","13","0.08"
"8374","羅昇","91.2","+1.7","+1.9","05/12","+6","+659","6.43","0.59","0","0","0","0","+10","+82","0.48","0.07","+6","+700","6.84","0.62"
"8410","森田","36.55","-0.1","-0.27","05/12","+6","+16","9.78","0.04","0","0","0","0","0","0","0","0","+6","+21","12.8","0.06"
"910322","康師傅-DR","24.85","0","0","05/12","+6","+58","70.8","0.27","0","0","0","0","0","0","0","0","+6","+58","70.8","0.27"
"9944","新麗","17.1","0","0","05/12","+6","+50","5.83","0.05","0","0","0","0","0","0","0","0","+6","+47","5.48","0.04"
"00679B","元大美債20年","26.62","-0.08","-0.3","05/12","+5","+21,978","14.6","0.3","0","0","0","0","+2","+11,275","19","0.15","+7","+66,055","31.8","0.89"
"00720B","元大投資級公司債","32.74","-0.04","-0.12","05/12","+5","+25,889","57.2","0.62","0","0","0","0","+3","+2,805","11.1","0.07","+7","+40,665","61.3","0.98"
"00725B","國泰投資級公司債","34.83","-0.01","-0.03","05/12","+5","+11,224","47.1","0.3","0","0","0","0","-4","-935","-5.3","-0.02","+2","+6,200","60.8","0.16"
"00738U","期元大道瓊白銀","69.45","+4.5","+6.93","05/12","+5","+8,062","13.8","3.11","0","0","0","0","+1","+6,925","39.7","2.67","+5","+15,057","25.8","5.81"
"00853B","統一美債10年Aa-A","27.61","-0.04","-0.14","05/12","+5","+243","4.15","0.15","0","0","0","0","+1","+5","0.37","0","+16","+634","3.54","0.38"
"00859B","群益0-1年美債","40.82","+0.08","+0.2","05/12","+5","+762","5.1","3.46","0","0","0","0","+2","+42","0.72","0.19","+2","+635","10.7","2.88"
"00882","中信中國高股息","16.28","+0.13","+0.8","05/12","+5","+6,370","10.1","0.31","0","0","0","0","+16","+49,892","33.2","2.43","+16","+59,978","39.9","2.92"
"00907","永豐優息存股","14.85","-0.12","-0.8","05/12","+5","+2,251","24.7","1.21","0","0","0","0","+1","+145","9.97","0.08","+7","+6,543","52.9","3.52"
"00942B","台新美A公司債20+","14.28","-0.01","-0.07","05/12","+5","+6,916","74.3","0.34","0","0","0","0","-3","-2,683","-43.8","-0.13","+5","+5,107","54.8","0.25"
"00959B","大華投等美債15Y+","9.32","-0.01","-0.11","05/12","+5","+5,790","53.7","1.02","0","0","0","0","+7","+3,004","20.3","0.53","+5","+8,120","75.3","1.43"
"009817","國泰日本不動產","9.12","-0.08","-0.87","05/12","+5","+3,747","22.3","1.3","0","0","0","0","-1","-65","-1.77","-0.02","+7","+8,069","35.7","2.8"
"1563","巧新","44","+0.2","+0.46","05/12","+5","+1,751","31.9","0.76","0","0","0","0","+1","+2","0.26","0","+5","+1,760","32.1","0.76"
"1590","亞德客-KY","1535","-15","-0.97","05/12","+5","+811","12.8","0.41","-2","-23","-0.99","-0.01","-4","-79","-1.49","-0.04","-1","-20","-2.53","-0.01"
"2030","彰源","17.95","-0.05","-0.28","05/12","+5","+3,631","21.3","1.29","0","0","0","0","-1","-48","-0.53","-0.02","+5","+3,589","21.1","1.28"
"2301","光寶科","234.5","+10.5","+4.69","05/12","+5","+95,139","25.1","4.11","-4","-10,493","-3.64","-0.45","-1","-1,615","-1.76","-0.07","+5","+84,451","22.3","3.65"
"2302","麗正","23.65","+2.15","+10","05/12","+5","+1,654","11.3","0.99","0","0","0","0","+2","+206","2.34","0.12","+5","+1,863","12.7","1.12"
"2520","冠德","30.3","-0.3","-0.98","05/12","+5","+2,162","31","0.35","0","0","0","0","-3","-31","-0.74","-0.01","+5","+2,134","30.6","0.35"
"2852","第一保","26.2","+0.1","+0.38","05/12","+5","+254","15.2","0.08","-3","-9","-0.79","0","-3","-22","-1.92","-0.01","+5","+224","13.4","0.07"
"3026","禾伸堂","330","+0.5","+0.15","05/12","+5","+3,000","3.42","1.81","-1","-12","-0.45","-0.01","+1","+174","6.53","0.11","+7","+12,201","10.4","7.36"
"3034","聯詠","487","-9.5","-1.91","05/12","+5","+10,873","18.2","1.79","-2","-309","-1.27","-0.05","-2","-647","-2.67","-0.11","+7","+11,828","17.8","1.94"
"3321","同泰","16.9","+0.65","+4","05/12","+5","+185","9.44","0.21","0","0","0","0","0","0","0","0","+1","+86","16.8","0.1"
"3581","博磊","234","-2.5","-1.06","05/12","+5","+293","11.9","0.57","0","0","0","0","+1","+9","4","0.02","+5","+329","13.4","0.64"
"4571","鈞興-KY","194","-3.5","-1.77","05/12","+5","+806","17.2","1.52","0","0","0","0","+2","+12","0.77","0.02","+4","+876","25.3","1.65"
"5227","立凱-KY","21.05","+0.05","+0.24","05/12","+5","+116","14.8","0.17","0","0","0","0","0","0","0","0","+5","+115","14.8","0.17"
"5285","界霖","74.5","+6.7","+9.88","05/12","+5","+1,222","11.2","1.2","0","0","0","0","+2","+65","0.77","0.06","+5","+1,287","11.8","1.26"
"5609","中菲行","79.6","0","0","05/12","+5","+140","13.9","0.1","0","0","0","0","+6","+137","11.9","0.1","+5","+254","25.1","0.18"
"6491","晶碩","287.5","+2","+0.7","05/12","+5","+483","24.5","0.62","0","0","0","0","+2","+3","0.36","0","+5","+493","25.1","0.63"
"6683","雍智科技","2370","+100","+4.41","05/12","+5","+458","12.1","1.66","0","0","0","0","+4","+186","17","0.68","+5","+482","12.7","1.75"
"6703","軒郁","116","-3.5","-2.93","05/12","+5","+49","9.5","0.15","0","0","0","0","0","0","0","0","+5","+49","9.5","0.15"
"7750","新代","3070","+275","+9.84","05/12","+5","+361","13.8","0.5","+1","+3","0.55","0","-1","-6","-1.18","-0.01","+5","+343","13.1","0.48"
"8027","鈦昇","241.5","+18.5","+8.3","05/12","+5","+2,391","12.2","2.18","0","0","0","0","+4","+86","0.56","0.08","+5","+2,426","12.3","2.21"
"8487","愛爾達-創","77.6","-0.2","-0.26","05/12","+5","+7","1.41","0.03","0","0","0","0","-2","-3","-2.5","-0.01","0","0","0","0"
"006208","富邦台50","224.55","+0.1","+0.04","05/12","+4","+4,441","19.8","0.24","0","0","0","0","+2","+1,265","11.9","0.07","+4","+6,098","27.2","0.33"
"00862B","中信投資級公司債","31.63","0","0","05/12","+4","+864","49.9","0.1","0","0","0","0","+1","+19","2.89","0","+10","+491","10.2","0.06"
"00968B","元大優息投等債","9.24","0","0","05/12","+4","+4,115","32.3","0.62","0","0","0","0","+1","+664","20.9","0.1","+5","+8,758","56.3","1.33"
"1216","統一","73.1","-0.8","-1.08","05/12","+4","+25,321","29.4","0.45","-2","-1,184","-3.71","-0.02","-8","-4,575","-3.26","-0.08","+4","+22,765","26.5","0.4"
"1342","八貫","95","-0.5","-0.52","05/12","+4","+187","12.8","0.24","0","0","0","0","-1","-8","-3.71","-0.01","+4","+134","9.17","0.17"
"1464","得力","10.35","+0.3","+2.99","05/12","+4","+505","26.9","0.12","0","0","0","0","-3","-18","-1.23","0","+4","+497","26.5","0.12"
"1540","喬福","20.8","0","0","05/12","+4","+158","14.7","0.18","0","0","0","0","+1","+2","0.87","0","+1","+27","11.7","0.03"
"1735","日勝化","27.9","+0.6","+2.2","05/12","+4","+444","11","0.45","-1","-3","-0.28","0","-1","-1","-0.1","0","+4","+447","11.1","0.45"
"1773","勝一","179.5","+3.5","+1.99","05/12","+4","+570","12","0.19","0","0","0","0","+2","+36","1.16","0.01","+4","+626","13.2","0.21"
"2049","上銀","367.5","+16.5","+4.7","05/12","+4","+7,731","19.9","2.19","+2","+737","2.82","0.21","-1","-70","-0.5","-0.02","+5","+7,874","17","2.23"
"2072","世紀風電","178.5","-1","-0.56","05/12","+4","+306","15.6","0.16","0","0","0","0","0","0","0","0","+4","+335","17","0.17"
"2250","IKKA-KY","63.1","-0.8","-1.25","05/12","+4","+14","5.11","0.04","0","0","0","0","-2","-3","-1.6","-0.01","+4","+14","5.02","0.04"
"2420","新巨","58","+1.5","+2.65","05/12","+4","+353","12.2","0.23","0","0","0","0","+1","+6","0.75","0","+4","+344","11.9","0.23"
"2428","興勤","201.5","+8.5","+4.4","05/12","+4","+2,034","19.1","1.59","0","0","0","0","+1","+9","0.33","0.01","+4","+2,100","19.8","1.64"
"2455","全新","375","+15","+4.17","05/12","+4","+5,214","42.8","2.82","0","0","0","0","-3","-325","-3.66","-0.18","+6","+8,110","17.6","4.39"
"2883B","凱基金乙特","8.22","0","0","05/12","+4","+499","7.68","0.03","0","0","0","0","+1","+43","2.65","0","+4","+535","8.23","0.03"
"3060","銘異","28.55","0","0","05/12","+4","+1,666","18.1","1.21","0","0","0","0","-2","-3","-0.07","0","+4","+1,665","18.1","1.21"
"3066","李洲","18.45","0","0","05/12","+4","+257","16.7","0.31","0","0","0","0","-1","0","-0.09","0","+4","+257","16.7","0.31"
"3081","聯亞","3055","+275","+9.89","05/12","+4","+1,185","9.08","1.28","+2","+197","3.04","0.21","-1","-3","-0.06","0","+4","+910","6.98","0.98"
"3311","閎暉","33.1","+0.3","+0.91","05/12","+4","+471","33.5","0.47","0","0","0","0","-1","-3","-0.98","0","+4","+467","33.2","0.47"
"3479","安勤","96.3","-0.8","-0.82","05/12","+4","+227","11.9","0.31","0","0","0","0","0","0","0","0","+4","+226","11.9","0.31"
"3483","力致","91.7","+0.8","+0.88","05/12","+4","+452","12.3","0.46","0","0","0","0","+1","+3","0.35","0","+4","+455","12.4","0.46"
"3537","堡達","48.45","+0.3","+0.62","05/12","+4","+384","12.6","0.68","0","0","0","0","0","0","0","0","+4","+385","12.6","0.68"
"3580","友威科","102.5","+5.5","+5.67","05/12","+4","+799","6.3","2.02","0","0","0","0","-1","-1","-0.02","0","+4","+799","6.3","2.02"
"3609","三一東林","23.05","+0.25","+1.1","05/12","+4","+131","18","0.34","0","0","0","0","0","0","0","0","+4","+131","18","0.34"
"3704","合勤控","37.05","+2","+5.71","05/12","+4","+3,745","30.6","0.9","0","0","0","0","-3","-15","-0.16","0","+4","+3,740","30.5","0.9"
"4126","太醫","79.6","0","0","05/12","+4","+37","17.8","0.05","0","0","0","0","0","0","0","0","+4","+37","17.8","0.05"
"4207","環泰","18.7","+0.2","+1.08","05/12","+4","+232","29.2","0.12","0","0","0","0","0","0","0","0","+4","+232","29.2","0.12"
"4513","福裕","14.9","+0.15","+1.02","05/12","+4","+233","17.1","0.2","0","0","0","0","-1","0","-0.03","0","+4","+233","17.1","0.2"
"4764","雙鍵","324.5","+3.5","+1.09","05/12","+4","+204","9.14","0.24","0","0","0","0","+1","+6","1.83","0.01","+4","+192","8.63","0.22"
"4908","前鼎","237","+9.5","+4.18","05/12","+4","+176","6.09","0.22","0","0","0","0","-1","-28","-5.02","-0.04","-1","-2","-0.36","0"
"4951","精拓科","132","+10.5","+8.64","05/12","+4","+165","4.47","0.48","0","0","0","0","0","0","0","0","+4","+166","4.5","0.49"
"5388","中磊","88.2","+0.9","+1.03","05/12","+4","+13,624","29.1","4.53","-2","-236","-1.38","-0.08","-1","-118","-1.57","-0.04","+4","+13,926","29.8","4.64"
"5493","三聯","90.4","+3.8","+4.39","05/12","+4","+220","19.2","0.5","0","0","0","0","+1","+1","0.16","0","+4","+221","19.3","0.51"
"6187","萬潤","1220","+110","+9.91","05/12","+4","+1,833","12.4","1.88","+1","+4","0.11","0","+1","+31","0.86","0.03","+1","+598","16.8","0.61"
"6192","巨路","132","+4","+3.12","05/12","+4","+1,048","42.6","1.09","0","0","0","0","+1","+13","2.15","0.01","+4","+819","33.3","0.85"
"6282","康舒","56","+0.6","+1.08","05/12","+4","+42,974","16","5.02","0","0","0","0","-1","-31","-0.03","0","+4","+45,692","17","5.34"
"6284","佳邦","83.2","+1.2","+1.46","05/12","+4","+1,718","22.4","1.15","0","0","0","0","+5","+27","0.3","0.02","+4","+1,744","22.8","1.17"
"6508","惠光","24","-0.45","-1.84","05/12","+4","+77","22.4","0.09","0","0","0","0","0","0","0","0","+4","+77","22.4","0.09"
"6716","應廣","99.9","-4.1","-3.94","05/12","+4","+482","9.37","1.59","0","0","0","0","-1","-9","-0.33","-0.03","+4","+480","9.34","1.59"
"6799","來頡","94.4","+3.6","+3.96","05/12","+4","+232","10.8","0.53","0","0","0","0","+1","+5","0.51","0.01","+4","+238","11.1","0.55"
"8049","晶采","26.05","+0.4","+1.56","05/12","+4","+136","11.4","0.12","0","0","0","0","+2","+1","0.07","0","+4","+137","11.4","0.12"
"8059","凱碩","21.35","+0.5","+2.4","05/12","+4","+157","9.32","0.08","0","0","0","0","-1","-10","-1.66","-0.01","+4","+147","8.73","0.08"
"8076","伍豐","24.85","+0.2","+0.81","05/12","+4","+798","10.7","0.27","0","0","0","0","+5","+23","0.26","0.01","+4","+820","11","0.28"
"8255","朋程","148.5","-0.5","-0.34","05/12","+4","+987","21","0.97","0","0","0","0","-3","-206","-5.69","-0.2","+4","+813","17.3","0.8"
"8415","大國鋼","34.6","+0.05","+0.14","05/12","+4","+1,214","46.6","0.12","+2","+5","0.29","0","-5","-862","-28.9","-0.08","+4","+394","15.1","0.04"
"8424","惠普","73.7","-0.3","-0.41","05/12","+4","+5","4.47","0.01","0","0","0","0","0","0","0","0","+4","+5","4.47","0.01"
"8433","弘帆","54.2","-0.3","-0.55","05/12","+4","+72","22.7","0.13","0","0","0","0","0","0","0","0","+4","+72","22.7","0.13"
"8438","昶昕","103.5","+4.8","+4.86","05/12","+4","+1,363","19.2","1.95","0","0","0","0","+2","+32","0.58","0.05","+4","+1,396","19.7","2"
"0061","元大寶滬深","25.3","+0.13","+0.52","05/12","+3","+439","47.4","0.42","0","0","0","0","+1","+13","4.15","0.01","+24","+4,959","61.8","4.76"
"00645","富邦日本","54.55","+0.55","+1.02","05/12","+3","+16","1.68","0.03","0","0","0","0","+4","+791","54.3","1.52","+4","+776","53.2","1.49"
"00646","元大S&P500","73.05","+0.25","+0.34","05/12","+3","+2,750","16.4","0.5","0","0","0","0","+3","+5,675","33.8","1.04","+3","+8,425","50.1","1.54"
"00648R","元大S&P500反1","4.05","0","0","05/12","+3","+9","0.74","0.01","0","0","0","0","-3","-503","-41.2","-0.34","-3","-494","-40.4","-0.34"
"00770","國泰北美科技","64.15","+0.25","+0.39","05/12","+3","+330","19.9","0.4","0","0","0","0","+3","+605","36.5","0.72","+3","+935","56.3","1.12"
"00779B","凱基美債25+","28.02","-0.08","-0.28","05/12","+3","+64","6.55","0","0","0","0","0","0","0","0","0","+3","+68","6.96","0.01"
"00830","國泰費城半導體","83.4","+1.1","+1.34","05/12","+3","+6,124","17.5","0.93","0","0","0","0","-3","-4,197","-12","-0.64","-1","-1,359","-13.1","-0.21"
"00903","富邦元宇宙","21.05","+0.1","+0.48","05/12","+3","+456","32.3","0.83","0","0","0","0","+1","+127","44.6","0.23","+27","+9,570","55","17.5"
"00924","復華S&P500成長","31.83","+0.08","+0.25","05/12","+3","+379","6.59","0.08","0","0","0","0","+10","+5,160","23.3","1.13","+24","+29,493","41.9","6.45"
"00949","復華日本龍頭","19.73","+0.08","+0.41","05/12","+3","+445","9.08","0.22","0","0","0","0","+13","+5,811","27.3","2.88","+7","+5,171","37.2","2.56"
"00953B","群益優選非投等債","9.55","0","0","05/12","+3","+8,088","7.98","0.18","0","0","0","0","+3","+8,431","8.31","0.19","+3","+16,519","16.3","0.37"
"00955","中信日本商社","16.06","+0.4","+2.55","05/12","+3","+5,700","15","0.91","0","0","0","0","+4","+19,920","38","3.18","+8","+39,311","35.9","6.27"
"009809","富邦淨零ESG50","15.5","+0.16","+1.04","05/12","+3","+79","3.03","0.22","0","0","0","0","+3","+337","12.9","0.93","+3","+416","16","1.14"
"00982B","FT投資級債20+","9.81","0","0","05/12","+3","+185","61.7","0.62","0","0","0","0","-2","-5","-3.29","-0.02","+3","+193","64.2","0.64"
"1264","德麥","273","+1.5","+0.55","05/12","+3","+22","18.4","0.06","0","0","0","0","0","0","0","0","+1","+4","17.7","0.01"
"1336","台翰","13.8","0","0","05/12","+3","+33","10.4","0.04","0","0","0","0","+1","0","0","0","+3","+33","10.4","0.04"
"1714","和桐","10.25","+0.44","+4.49","05/12","+3","+14,279","44.2","1.44","0","0","0","0","+3","+107","0.33","0.01","+3","+14,386","44.5","1.45"
"2103","台橡","21.3","+0.2","+0.95","05/12","+3","+6,952","16.6","0.84","-1","-4","-0.06","0","-1","-42","-0.67","-0.01","+3","+6,986","16.6","0.85"
"2352","佳世達","25.95","+0.25","+0.97","05/12","+3","+7,038","34.2","0.45","-2","-7","-0.04","0","-4","-88","-0.3","-0.01","+3","+6,977","33.9","0.44"
"2359","所羅門","128","+5.5","+4.49","05/12","+3","+579","7.72","0.34","0","0","0","0","+3","+96","1.28","0.06","+3","+676","9","0.39"
"2379","瑞昱","555","-29","-4.97","05/12","+3","+2,941","11.6","0.57","-3","-436","-1.72","-0.08","-2","-213","-1.32","-0.04","+3","+2,409","9.48","0.47"
"2382","廣達","340","-3.5","-1.02","05/12","+3","+5,293","11.8","0.14","+4","+992","1.46","0.03","-3","-648","-1.45","-0.02","+3","+5,408","12.1","0.14"
"2467","志聖","649","+59","+10","05/12","+3","+3,249","30.3","2.07","-2","-26","-0.3","-0.02","-10","-601","-1.52","-0.38","+3","+3,133","29.2","2"
"2486","一詮","270.5","-11","-3.91","05/12","+3","+631","8.35","0.27","-1","-2","-0.05","0","+1","+35","1.17","0.02","+5","+849","2.42","0.36"
"2704","國賓","42.8","0","0","05/12","+3","+123","28.3","0.03","0","0","0","0","-3","-10","-2.3","0","+3","+113","26","0.03"
"2947","振宇五金","78.4","0","0","05/12","+3","+6","7.13","0.03","0","0","0","0","0","0","0","0","+3","+6","7.13","0.03"
"3025","星通","62.9","+0.1","+0.16","05/12","+3","+213","9.69","0.38","0","0","0","0","0","0","0","0","+3","+212","9.63","0.37"
