"代號","名稱","成交","漲跌價","漲跌幅","法人買賣週別","更新日期","外資連續買賣週數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣週數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣週數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣週數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"009801","中信美國創新科技","12.22","+0.17","+1.41","26W20","05/14","+6","+6,544","13.9","5.59","0","0","0","0","+26","+53,105","24.4","45.3","+26","+70,140","32.2","59.9"
"009811","統一美國50","12.93","+0.11","+0.86","26W20","05/14","+6","+19,441","17","6.45","0","0","0","0","+7","+54,169","42.8","18","+7","+73,487","58.1","24.4"
"00983A","主動中信ARK創新","11.71","-0.08","-0.68","26W20","05/14","+6","+31,281","24.2","13.8","0","0","0","0","+6","+39,599","30.7","17.5","+6","+70,880","54.9","31.3"
"00986A","主動台新龍頭成長","14.83","+0.24","+1.64","26W20","05/14","+6","+5,853","24.2","13.5","0","0","0","0","+1","+517","17.4","1.19","+1","+541","18.2","1.25"
"00989A","主動摩根美國科技","17.45","+0.16","+0.93","26W20","05/14","+6","+29,115","34.9","34.4","0","0","0","0","+7","+15,766","17.4","18.6","+6","+43,881","52.5","51.9"
"00993A","主動安聯台灣","13.22","+0.21","+1.61","26W20","05/14","+6","+89,887","12.9","9.99","0","0","0","0","+13","+491,909","24","54.7","+13","+667,865","32.5","74.2"
"1533","車王電","34.7","+1.05","+3.12","26W20","05/14","+6","+664","8.7","0.67","0","0","0","0","+1","+15","1.08","0.02","+6","+668","8.76","0.68"
"1570","力肯","39.8","-0.2","-0.5","26W20","05/14","+6","+507","2.91","0.98","0","0","0","0","0","0","0","0","+6","+506","2.91","0.98"
"1583","程泰","46.7","-0.55","-1.16","26W20","05/14","+6","+127","17","0.12","0","0","0","0","-1","-2","-1.15","0","+6","+127","17","0.12"
"1593","祺驊","31.1","-0.45","-1.43","26W20","05/14","+6","+47","4.98","0.12","0","0","0","0","+1","0","0","0","+6","+47","4.98","0.12"
"1776","展宇","18.7","+1.7","+10","26W20","05/14","+6","+205","5.61","0.34","0","0","0","0","+1","+1","0.07","0","+8","+225","5.43","0.37"
"2250","IKKA-KY","62.5","+0.4","+0.64","26W20","05/14","+6","+263","12.2","0.72","0","0","0","0","-1","-3","-1.03","-0.01","+6","+265","12.3","0.73"
"2303","聯電","108","+9.6","+9.76","26W20","05/14","+6","+332,547","5.31","2.64","+2","+63,293","2.57","0.5","+2","+4,556","0.18","0.04","+2","+154,590","6.27","1.23"
"2395","研華","465","+0.5","+0.11","26W20","05/14","+6","+25,639","22.4","2.97","-1","-12","-0.05","0","+3","+399","0.53","0.05","+9","+26,577","17.8","3.08"
"2458","義隆","149.5","+7","+4.91","26W20","05/14","+6","+29,158","26.6","9.6","-5","-8,812","-9.13","-2.9","-3","-913","-1.82","-0.3","+6","+20,190","18.4","6.64"
"2482","連宇","16.35","+0.1","+0.62","26W20","05/14","+6","+281","5.22","0.36","0","0","0","0","-3","-8","-0.33","-0.01","+6","+282","5.24","0.36"
"2642","宅配通","21.05","-0.2","-0.94","26W20","05/14","+6","+189","8.18","0.2","0","0","0","0","-1","-1","-0.31","0","+3","+126","10","0.13"
"2712","遠雄來","16","-0.4","-2.44","26W20","05/14","+6","+113","13.6","0.11","0","0","0","0","-1","-2","-6.8","0","-1","-1","-3.4","0"
"3033","威健","46.4","+3.45","+8.03","26W20","05/14","+6","+50,999","16.6","10.7","-1","-119","-0.17","-0.02","-2","-3,917","-1.74","-0.82","+8","+50,415","14.6","10.5"
"3048","益登","51","+4.55","+9.8","26W20","05/14","+6","+22,187","11.5","8.22","+1","+1","0","0","+3","+1,402","1.02","0.52","+6","+23,758","12.3","8.8"
"3152","璟德","173.5","+5.5","+3.27","26W20","05/14","+6","+1,073","1.99","1.55","0","0","0","0","-1","-180","-2.94","-0.26","+3","+514","1.99","0.74"
"3537","堡達","51.5","+2.8","+5.75","26W20","05/14","+6","+1,234","10.1","2.19","0","0","0","0","-1","0","0","0","+6","+1,234","10.1","2.19"
"3661","世芯-KY","4830","+50","+1.05","26W20","05/14","+6","+9,660","12.8","11.8","+2","+115","0.45","0.14","-1","-68","-0.6","-0.08","-1","-11","-0.1","-0.01"
"4131","浩泰","35.35","+0.05","+0.14","26W20","05/14","+6","+298","13.7","0.75","0","0","0","0","+2","+1","0.1","0","+6","+298","13.7","0.75"
"4572","駐龍","147","-1","-0.68","26W20","05/14","+6","+262","22.8","0.65","0","0","0","0","0","0","0","0","+6","+265","23.1","0.66"
"5285","界霖","73.1","+0.3","+0.41","26W20","05/14","+6","+2,631","10.5","2.58","0","0","0","0","+3","+82","0.43","0.08","+6","+2,716","10.9","2.66"
"5410","國眾","37.35","+0.55","+1.49","26W20","05/14","+6","+1,061","5.45","1.15","0","0","0","0","+6","+77","0.39","0.08","+6","+1,138","5.84","1.23"
"6129","普誠","15.6","-0.25","-1.58","26W20","05/14","+6","+2,020","6.85","1.12","0","0","0","0","-1","-209","-7.17","-0.12","-1","-190","-6.52","-0.1"
"6166","凌華","111.5","0","0","26W20","05/14","+6","+10,333","12.4","4.75","0","0","0","0","-1","-202","-0.64","-0.09","+6","+10,463","12.6","4.81"
"6206","飛捷","136.5","-2","-1.44","26W20","05/14","+6","+7,006","13.1","4.9","-1","-31","-0.14","-0.02","-4","-164","-0.36","-0.11","+3","+5,535","14.6","3.87"
"6237","驊訊","47.75","+4.3","+9.9","26W20","05/14","+6","+1,517","7.55","1.9","0","0","0","0","-1","-304","-2.72","-0.38","-1","-109","-0.98","-0.14"
"6411","晶焱","85.1","+3.1","+3.78","26W20","05/14","+6","+1,610","10.6","1.62","0","0","0","0","+1","+7","0.16","0.01","+6","+1,649","10.8","1.66"
"6449","鈺邦","239.5","+21.5","+9.86","26W20","05/14","+6","+3,146","7.91","3.42","-5","-1,080","-2.82","-1.18","+3","+238","0.93","0.26","+2","+2,418","10.7","2.63"
"6488","環球晶","788","+38","+5.07","26W20","05/14","+6","+30,715","11.5","6.42","+2","+3,391","3.13","0.71","+2","+1,140","1.05","0.24","+6","+42,702","16","8.93"
"6579","研揚","147.5","-3","-1.99","26W20","05/14","+6","+893","6.97","0.53","-1","-1","-0.02","0","+1","+37","0.82","0.02","+9","+1,078","7.32","0.64"
"6642","富致","63.5","-0.5","-0.78","26W20","05/14","+6","+218","2.3","0.58","0","0","0","0","-1","-2","-0.1","-0.01","+6","+230","2.43","0.62"
"6762","達亞","168","+11.5","+7.35","26W20","05/14","+6","+56","27.6","0.16","0","0","0","0","0","0","0","0","+6","+57","27.6","0.16"
"8016","矽創","294.5","+26.5","+9.89","26W20","05/14","+6","+7,350","12.9","6.12","-1","-127","-0.96","-0.11","-1","-56","-0.42","-0.05","+6","+5,946","10.4","4.95"
"8935","邦泰","19.05","-0.1","-0.52","26W20","05/14","+6","+1,089","8.97","0.96","0","0","0","0","0","0","0","0","+6","+1,090","8.97","0.96"
"00678","群益那斯達克生技","36.33","-0.1","-0.27","26W20","05/14","+5","+345","4.67","4.35","0","0","0","0","-1","-52","-2.59","-0.65","+2","+66","1.67","0.83"
"00778B","凱基金融債20+","34.37","-0.03","-0.09","26W20","05/14","+5","+119","4.9","0.01","0","0","0","0","-5","-115","-4.74","-0.01","+2","+5","0.52","0"
"00904","新光臺灣半導體30","39.23","+0.61","+1.58","26W20","05/14","+5","+8,740","6.41","5.08","0","0","0","0","+1","+235","1.85","0.14","+4","+15,955","15","9.27"
"00916","國泰全球品牌50","27.85","+0.23","+0.83","26W20","05/14","+5","+1,673","15.6","2.68","0","0","0","0","+1","+597","40.8","0.96","+15","+6,919","26.7","11.1"
"1773","勝一","177.5","-2","-1.11","26W20","05/14","+5","+6,406","13.8","2.14","-1","-2","-0.04","0","+2","+42","0.35","0.01","+5","+6,499","14","2.17"
"2064","晉椿","12.8","0","0","26W20","05/14","+5","+20","2.63","0.03","0","0","0","0","0","0","0","0","+5","+20","2.63","0.03"
"2317","鴻海","244.5","-6.5","-2.59","26W20","05/14","+5","+447,124","21.6","3.2","-1","-15,517","-5.29","-0.11","-1","-1,503","-0.51","-0.01","+5","+447,874","21.7","3.21"
"2401","凌陽","24.85","-0.1","-0.4","26W20","05/14","+5","+23,881","10.3","4.03","+2","+52","0.07","0.01","-2","-369","-0.49","-0.06","+5","+24,477","10.6","4.13"
"2483","百容","24.3","+1.1","+4.74","26W20","05/14","+5","+1,028","9.73","0.95","0","0","0","0","+1","+71","1.83","0.07","+3","+839","10.5","0.78"
"3038","全台","23.05","+0.45","+1.99","26W20","05/14","+5","+867","6.57","0.55","-4","-37","-0.48","-0.02","-2","-13","-0.37","-0.01","+5","+1,141","8.65","0.72"
"3122","笙泉","37.35","-0.05","-0.13","26W20","05/14","+5","+841","2.85","2.06","0","0","0","0","-1","-7","-0.1","-0.02","+7","+873","2.91","2.14"
"3372","典範","19.35","+0.5","+2.65","26W20","05/14","+5","+1,447","7.81","0.83","0","0","0","0","+1","+2","0.06","0","+5","+1,453","7.84","0.83"
"3492","長盛","22.6","-0.3","-1.31","26W20","05/14","+5","+106","6.1","0.3","0","0","0","0","+1","0","0","0","+5","+106","6.1","0.3"
"3518","柏騰","36.3","-0.15","-0.41","26W20","05/14","+5","+925","1.94","0.9","0","0","0","0","-2","-38","-0.21","-0.04","+5","+961","2.01","0.94"
"3581","博磊","226","+1","+0.44","26W20","05/14","+5","+2,364","9.58","4.64","0","0","0","0","+1","+37","3.58","0.07","+5","+2,505","10.2","4.91"
"4502","健信","15.75","-0.2","-1.25","26W20","05/14","+5","+32","3.54","0.06","0","0","0","0","+3","+3","0.49","0","+5","+34","3.83","0.06"
"4934","太極","17.35","-0.45","-2.53","26W20","05/14","+5","+708","1.73","0.31","0","0","0","0","+1","+86","1.32","0.04","+5","+794","1.94","0.35"
"6154","順發","13.2","+0.2","+1.54","26W20","05/14","+5","+62","2.96","0.08","0","0","0","0","0","0","0","0","+5","+62","2.96","0.08"
"6219","富旺","12.2","-0.05","-0.41","26W20","05/14","+5","+1,172","10.7","0.94","0","0","0","0","+1","0","0","0","+5","+1,098","10","0.88"
"6227","茂綸","113.5","+6.5","+6.07","26W20","05/14","+5","+2,219","10.6","2.92","0","0","0","0","-1","-13","-0.17","-0.02","+5","+2,314","11.1","3.04"
"6414","樺漢","355","+7.5","+2.16","26W20","05/14","+5","+15,789","36.8","11.5","-5","-1,790","-4.17","-1.3","-5","-833","-1.94","-0.61","+5","+13,166","30.7","9.57"
"6416","瑞祺電通","89.5","+6.3","+7.57","26W20","05/14","+5","+919","11.2","1.25","0","0","0","0","-1","-1","-0.03","0","+5","+915","11.2","1.25"
"6482","弘煜科","28.4","-0.4","-1.39","26W20","05/14","+5","+20","3.61","0.07","0","0","0","0","0","0","0","0","+5","+20","3.61","0.07"
"6569","醫揚","99.1","-1.4","-1.39","26W20","05/14","+5","+27","1.91","0.07","0","0","0","0","-1","-31","-15.6","-0.08","-1","-28","-14.1","-0.07"
"6629","泰金-KY","126","+0.5","+0.4","26W20","05/14","+5","+81","4.88","0.21","0","0","0","0","-2","-5","-1.12","-0.01","+1","+23","7.78","0.06"
"6841","長佳智能","59.6","+0.9","+1.53","26W20","05/14","+5","+748","12.8","0.79","0","0","0","0","-1","-3","-0.3","0","+5","+735","12.6","0.77"
"9906","欣巴巴","32.95","+0.3","+0.92","26W20","05/14","+5","+325","9.56","0.36","0","0","0","0","-2","-17","-0.97","-0.02","+5","+313","9.2","0.35"
"9908","大台北","29.25","-0.15","-0.51","26W20","05/14","+5","+887","8.27","0.17","0","0","0","0","-2","-26","-0.64","-0.01","+5","+847","7.9","0.16"
"00636","國泰中國A50","29.07","-0.06","-0.21","26W20","05/14","+4","+2,008","14.3","1.85","0","0","0","0","+15","+26,525","30.7","24.5","+15","+31,115","36","28.7"
"00674R","期元大S&P黃金反1","26.3","0","0","26W20","05/14","+4","+342","15.2","2.02","0","0","0","0","+12","+26,339","33.2","156","+12","+25,895","32.6","153"
"00679B","元大美債20年","26.58","-0.02","-0.08","26W20","05/14","+4","+125,783","24.7","1.71","+1","+100","0.09","0","+22","+962,564","23.2","13.1","+27","+1,637,960","33.4","22.3"
"00687B","國泰20年美債","27.62","-0.02","-0.07","26W20","05/14","+4","+111,627","26.1","1.96","+1","+100","0.1","0","+19","+686,209","22","12.1","+21","+1,738,778","51.6","30.6"
"00725B","國泰投資級公司債","34.89","+0.04","+0.11","26W20","05/14","+4","+19,764","20.1","0.52","0","0","0","0","-1","-524","-2.99","-0.01","+18","+149,504","27.1","3.95"
"00737","國泰AI機器人","36.93","-0.03","-0.08","26W20","05/14","+4","+2,106","37.2","9.34","0","0","0","0","-3","-274","-6.66","-1.22","+6","+2,532","33","11.2"
"00738U","期元大道瓊白銀","70.35","+0.6","+0.86","26W20","05/14","+4","+9,715","6.72","3.84","0","0","0","0","+1","+8,209","17.1","3.25","+6","+50,357","23.7","19.9"
"00749B","凱基新興債10+","31.51","-0.04","-0.13","26W20","05/14","+4","+103","5.33","0.01","0","0","0","0","+2","+8","0.85","0","+3","+110","7.79","0.01"
"00764B","群益25年美債","27.61","-0.03","-0.11","26W20","05/14","+4","+23,287","17.6","1.47","0","0","0","0","-1","-4,299","-14.3","-0.27","-1","-1,138","-3.79","-0.07"
"00768B","復華20年美債","50.25","-0.05","-0.1","26W20","05/14","+4","+2,013","22.5","0.27","0","0","0","0","-4","-2,206","-24.7","-0.3","-1","-289","-16.1","-0.04"
"00779B","凱基美債25+","27.97","-0.02","-0.07","26W20","05/14","+4","+3,755","39.5","0.29","0","0","0","0","-1","-34","-1.57","0","+10","+4,159","19.5","0.32"
"00795B","中信美國公債20年","26.83","-0.04","-0.15","26W20","05/14","+4","+45,338","33.6","2.68","+1","+50","0.13","0","-1","-6,302","-16.9","-0.37","+8","+81,537","26.1","4.82"
"00844B","新光15年IG金融債","31.76","+0.05","+0.16","26W20","05/14","+4","+98","4.98","0.04","0","0","0","0","+6","+174","6.19","0.08","+11","+230","4.46","0.1"
"00859B","群益0-1年美債","40.96","+0.02","+0.05","26W20","05/14","+4","+1,930","3.77","8.77","0","0","0","0","+1","+141","1.17","0.64","+1","+936","7.79","4.25"
"00882","中信中國高股息","16.27","-0.01","-0.06","26W20","05/14","+4","+10,263","5.94","0.5","0","0","0","0","+16","+244,796","30.7","12","+8","+93,965","30.2","4.59"
"00907","永豐優息存股","14.76","-0.05","-0.34","26W20","05/14","+4","+2,629","7.27","1.41","0","0","0","0","+2","+4,371","30.6","2.35","+2","+6,792","47.5","3.65"
"00912","中信臺灣智慧50","30.86","+0.16","+0.52","26W20","05/14","+4","+989","4.41","1.67","0","0","0","0","-1","-143","-2.76","-0.24","+2","+1,243","12","2.1"
"00933B","國泰10Y+金融債","15.99","0","0","26W20","05/14","+4","+43,951","22.7","0.66","0","0","0","0","+19","+174,477","10.3","2.6","+7","+130,419","40.6","1.94"
"00937B","群益ESG投等債20+","14.81","+0.01","+0.07","26W20","05/14","+4","+302,055","29.2","1.7","0","0","0","0","-1","-7,423","-2.89","-0.04","+9","+743,822","30.7","4.18"
"00941","中信上游半導體","25.49","+0.25","+0.99","26W20","05/14","+4","+12,140","25.4","2.63","0","0","0","0","+8","+16,070","16.4","3.48","+9","+35,566","32.7","7.7"
"00971","野村美國研發龍頭","16.79","+0.14","+0.84","26W20","05/14","+4","+4,349","22.7","6.07","0","0","0","0","+13","+15,413","30.2","21.5","+13","+21,510","42.1","30"
"009804","聯邦台精彩50","21.07","+0.02","+0.1","26W20","05/14","+4","+5,610","14.6","4.72","0","0","0","0","+1","+688","15.1","0.58","+4","+12,945","33.8","10.9"
"00981D","主動中信非投等債","10.36","0","0","26W20","05/14","+4","+29,107","19.5","4.67","0","0","0","0","-2","-9,149","-12.4","-1.47","+4","+26,066","17.5","4.18"
"009820","元大納斯達克精選","10.04","+0.02","+0.2","26W20","05/14","+4","+126,660","17.6","6.79","0","0","0","0","+3","+84,400","17.8","4.53","+3","+208,901","44.1","11.2"
"00986D","主動復華金融債息","14.77","-0.01","-0.07","26W20","05/14","+4","+5,342","14.7","2.65","0","0","0","0","+5","+40,450","61.5","20.1","+5","+45,722","69.5","22.7"
"1304","台聚","12.75","-0.25","-1.92","26W20","05/14","+4","+8,051","4.6","0.68","0","0","0","0","-6","-2,203","-0.57","-0.19","+4","+7,363","4.21","0.62"
"1626","艾美特-KY","10","-0.55","-5.21","26W20","05/14","+4","+1,028","29.8","0.69","0","0","0","0","-1","-6","-1.13","0","+5","+1,028","16.3","0.69"
"2069","運錩","20","0","0","26W20","05/14","+4","+1,166","14","0.7","0","0","0","0","-5","-129","-1.35","-0.08","+4","+1,077","12.9","0.65"
"2302","麗正","25.25","-0.75","-2.88","26W20","05/14","+4","+3,046","4.61","1.83","0","0","0","0","+2","+150","0.26","0.09","+4","+3,195","4.83","1.92"
"2344","華邦電","134","+12","+9.84","26W20","05/14","+4","+243,204","6.65","5.4","+3","+60,215","2.06","1.34","+4","+10,614","0.29","0.24","+4","+302,374","8.27","6.72"
"2542","興富發","43.15","+0.45","+1.05","26W20","05/14","+4","+36,065","13","1.66","+2","+89","0.08","0","-2","-102","-0.09","0","+3","+28,030","15.6","1.29"
"2851","中再保","33.1","-1.2","-3.5","26W20","05/14","+4","+6,549","15.4","0.82","+2","+113","0.38","0.01","+2","+35","0.12","0","+4","+6,466","15.2","0.81"
"2852","第一保","26.5","+0.2","+0.76","26W20","05/14","+4","+1,067","17.2","0.35","-6","-206","-2.36","-0.07","-4","-45","-0.72","-0.01","+4","+865","13.9","0.29"
"2881","富邦金","94.6","-0.1","-0.11","26W20","05/14","+4","+124,455","24.3","0.89","-5","-85,401","-13.9","-0.61","-1","-141","-0.14","0","-1","-6,079","-6.24","-0.04"
"2887","台新新光金","23.1","-0.05","-0.22","26W20","05/14","+4","+498,873","31.3","2.01","-5","-653,539","-34.2","-2.63","+1","+1,158","0.24","0","-5","-161,957","-8.48","-0.65"
"3088","艾訊","129","-4.5","-3.37","26W20","05/14","+4","+6,259","15.5","5.76","0","0","0","0","-7","-954","-1.62","-0.88","+4","+5,728","14.2","5.27"
"3490","單井","35.65","+3.2","+9.86","26W20","05/14","+4","+1,618","4.04","2.94","0","0","0","0","+2","+840","3.95","1.53","+4","+2,457","6.14","4.47"
"3665","貿聯-KY","2250","-250","-10","26W20","05/14","+4","+7,269","12.5","3.73","-2","-2,426","-8.53","-1.24","-5","-575","-0.81","-0.29","+4","+5,375","9.22","2.76"
"4542","科嶠","212","-6.5","-2.97","26W20","05/14","+4","+716","3.89","2.07","0","0","0","0","+2","+92","1.47","0.27","+4","+807","4.39","2.33"
"4583","台灣精銳","756","-9","-1.18","26W20","05/14","+4","+199","4.08","0.25","+1","+30","2.98","0.04","-3","-31","-0.96","-0.04","+4","+196","4","0.24"
"5299","杰力","103.5","+4.2","+4.23","26W20","05/14","+4","+411","4.97","0.81","0","0","0","0","+2","+13","0.28","0.03","+4","+424","5.13","0.83"
"5464","霖宏","59.5","-2.5","-4.03","26W20","05/14","+4","+1,658","5","2.33","0","0","0","0","-1","-90","-1.14","-0.13","+4","+1,669","5.03","2.35"
"6028","公勝保經","82.2","+1.2","+1.48","26W20","05/14","+4","+80","12.9","0.32","0","0","0","0","0","0","0","0","+4","+80","12.9","0.32"
"6613","朋億*","252","+14.5","+6.11","26W20","05/14","+4","+995","12","1.28","-4","-400","-4.82","-0.51","+2","+27","0.6","0.03","+2","+553","12.2","0.71"
"6658","聯策","193","-20","-9.39","26W20","05/14","+4","+1,451","3.61","3.99","-2","-5","-0.06","-0.01","+1","+38","1.21","0.11","+4","+1,491","3.71","4.1"
"7704","明遠精密","68.8","+6.2","+9.9","26W20","05/14","+4","+224","5.11","0.66","0","0","0","0","+1","0","0","0","+4","+220","5.02","0.65"
"7821","神數","43.6","-0.55","-1.25","26W20","05/14","+4","+306","2.17","0.25","0","0","0","0","-3","-9","-0.17","-0.01","+4","+297","2.1","0.24"
"8021","尖點","490.5","+44.5","+9.98","26W20","05/14","+4","+3,098","3.94","2.14","-5","-3,683","-2.63","-2.54","+3","+325","0.6","0.22","+1","+275","0.66","0.19"
"8121","越峰","35.6","+1.8","+5.33","26W20","05/14","+4","+1,607","4.41","0.75","0","0","0","0","+1","0","0","0","+4","+1,602","4.4","0.75"
"0056","元大高股息","45.15","0","0","26W20","05/14","+3","+270,650","25.9","1.96","+2","+2,185","0.3","0.02","+3","+293,752","28.1","2.13","+3","+532,802","50.9","3.86"
"00634R","富邦上証反1","3.02","+0.01","+0.33","26W20","05/14","+3","+556","8.97","1.18","0","0","0","0","-1","-461","-29.6","-0.98","-1","-391","-25.1","-0.83"
"00681R","元大美債20反1","21.26","+0.05","+0.24","26W20","05/14","+3","+255","24.3","3.36","0","0","0","0","+1","+8","8.99","0.11","+2","+13","1.82","0.17"
"00713","元大台灣高息低波","55.55","+0.4","+0.73","26W20","05/14","+3","+18,361","7.64","0.94","+1","+130","0.16","0.01","+41","+837,546","40","43","+24","+710,722","54.8","36.5"
"00750B","凱基科技債10+","32.85","0","0","26W20","05/14","+3","+193","12.3","0.13","0","0","0","0","-3","-191","-12.2","-0.13","0","0","0","0"
"00777B","凱基AAA至A公司債","32.51","+0.01","+0.03","26W20","05/14","+3","+37","2.53","0","0","0","0","0","-2","-71","-6.71","0","-2","-37","-3.5","0"
"00792B","群益A級公司債","31.68","+0.03","+0.09","26W20","05/14","+3","+223","11.6","0.01","0","0","0","0","-3","-177","-9.21","-0.01","+1","+74","12.6","0"
"00848B","中信新興亞洲債","34.18","-0.05","-0.15","26W20","05/14","+3","+108","2.8","0.08","0","0","0","0","-3","-78","-2.02","-0.06","-1","-2","-0.15","0"
"00853B","統一美債10年Aa-A","27.65","+0.02","+0.07","26W20","05/14","+3","+697","4.55","0.42","0","0","0","0","-1","-231","-4.66","-0.14","+33","+25,778","13.6","15.5"
"00863B","中信全球電信債","32.05","+0.02","+0.06","26W20","05/14","+3","+393","7.98","0.07","0","0","0","0","-3","-356","-7.22","-0.06","-1","-8","-0.51","0"
"00876","元大全球5G","85.5","+0.6","+0.71","26W20","05/14","+3","+162","4.57","0.22","0","0","0","0","+6","+3,201","31.1","4.32","+6","+3,451","33.5","4.66"
"00888","永豐台灣ESG","31.12","+0.81","+2.67","26W20","05/14","+3","+33,595","20.6","8.69","0","0","0","0","+3","+46,315","28.4","12","+3","+79,910","48.9","20.7"
"00955","中信日本商社","16.61","-0.07","-0.42","26W20","05/14","+3","+33,526","20.8","5.61","0","0","0","0","+1","+21,774","40.9","3.64","+3","+54,972","34.2","9.2"
"00956","中信日經高股息","12.56","-0.03","-0.24","26W20","05/14","+3","+702","8.41","2.03","0","0","0","0","+2","+1,428","23.4","4.12","+2","+2,097","34.4","6.06"
"00980B","台新特選IG債10+","9.43","+0.01","+0.11","26W20","05/14","+3","+49","0.87","0.08","0","0","0","0","+1","+242","12.4","0.4","+1","+280","14.4","0.46"
"1295","生合","50.9","-1.1","-2.12","26W20","05/14","+3","+38","2.79","0.11","0","0","0","0","0","0","0","0","+3","+37","2.71","0.11"
"1305","華夏","12.65","-0.35","-2.69","26W20","05/14","+3","+4,127","6.59","0.71","0","0","0","0","+6","+350","0.14","0.06","+3","+4,198","6.7","0.72"
"1308","亞聚","13.3","-0.05","-0.37","26W20","05/14","+3","+3,504","7.25","0.59","0","0","0","0","-7","-859","-0.25","-0.14","+3","+3,279","6.79","0.55"
"1313","聯成","10.55","-0.5","-4.52","26W20","05/14","+3","+3,226","6.53","0.24","0","0","0","0","-1","-43","-0.33","0","+3","+3,219","6.52","0.24"
"1436","華友聯","48.05","+0.05","+0.1","26W20","05/14","+3","+319","9.04","0.18","-6","-23","-0.34","-0.01","-1","-11","-0.94","-0.01","+3","+305","8.65","0.18"
"1517","利奇","10.1","0","0","26W20","05/14","+3","+314","10.9","0.14","0","0","0","0","-2","-21","-0.93","-0.01","+3","+305","10.6","0.14"
"1558","伸興","90.5","-0.4","-0.44","26W20","05/14","+3","+112","12.9","0.17","-6","-19","-1.21","-0.03","-1","-1","-0.29","0","+3","+96","11","0.15"
"1563","巧新","45.4","+1.2","+2.71","26W20","05/14","+3","+2,811","24.3","1.22","0","0","0","0","-1","-3","-0.07","0","+3","+2,817","24.4","1.22"
"1605","華新","35.6","+0.4","+1.14","26W20","05/14","+3","+39,281","6.18","0.89","+1","+3,421","1.41","0.08","+3","+5,930","0.93","0.13","+3","+47,962","7.55","1.08"
"1612","宏泰","36.15","-0.7","-1.9","26W20","05/14","+3","+1,677","12","0.53","-1","-85","-2.58","-0.03","-1","-3","-0.11","0","+3","+3,099","22.1","0.98"
"1809","中釉","39.25","+0.25","+0.64","26W20","05/14","+3","+6,803","4.12","4.07","0","0","0","0","+2","+14","0.01","0.01","+3","+6,775","4.1","4.06"
"2014","中鴻","17.9","-0.05","-0.28","26W20","05/14","+3","+15,478","23","1.08","0","0","0","0","-3","-1,527","-2.26","-0.11","+3","+13,951","20.7","0.97"
"2015","豐興","63.1","+0.5","+0.8","26W20","05/14","+3","+1,655","29.7","0.28","-6","-730","-6.97","-0.13","-2","-93","-3.05","-0.02","+3","+1,246","22.3","0.21"
"2027","大成鋼","39.8","+1.7","+4.46","26W20","05/14","+3","+124,916","33.1","4.83","-2","-8,343","-3.11","-0.32","-1","-991","-0.65","-0.04","+3","+121,172","32.1","4.69"
"2029","盛餘","20.15","-0.2","-0.98","26W20","05/14","+3","+320","11.1","0.1","0","0","0","0","+1","+20","1.87","0.01","+3","+335","11.6","0.1"
"2032","新鋼","16.9","-0.25","-1.46","26W20","05/14","+3","+1,619","14.9","1.24","0","0","0","0","-1","-14","-0.27","-0.01","+3","+1,626","15","1.25"
"2103","台橡","22","+0.4","+1.85","26W20","05/14","+3","+10,460","9.47","1.27","-1","-5","-0.02","0","+1","+131","0.43","0.02","+3","+10,865","9.84","1.32"
"2221","大甲","45.75","+4.15","+9.98","26W20","05/14","+3","+148","1.43","0.35","0","0","0","0","-5","-99","-0.52","-0.23","+1","+33","0.54","0.08"
"2316","楠梓電","134","-8.5","-5.96","26W20","05/14","+3","+5,644","5.96","3.09","0","0","0","0","+2","+129","0.18","0.07","+3","+5,540","5.85","3.03"
"2345","智邦","2675","+240","+9.86","26W20","05/14","+3","+4,782","6.43","0.85","+1","+2,075","7.91","0.37","-1","-225","-0.86","-0.04","+5","+10,096","8.22","1.8"
"2355","敬鵬","53.9","+2.6","+5.07","26W20","05/14","+3","+17,278","8.51","4.35","-3","-1,559","-0.77","-0.39","+2","+1,540","1.1","0.39","+3","+16,889","8.31","4.25"
"2365","昆盈","35.3","+0.55","+1.58","26W20","05/14","+3","+875","0.67","0.4","0","0","0","0","-1","-176","-0.53","-0.08","-1","-99","-0.3","-0.04"
"2397","友通","61","+2.2","+3.74","26W20","05/14","+3","+788","21","0.69","0","0","0","0","+1","+3","0.17","0","+3","+789","21","0.69"
"2406","國碩","31.8","-1.25","-3.78","26W20","05/14","+3","+15,166","10.5","4.32","0","0","0","0","+3","+78","0.05","0.02","+3","+15,245","10.6","4.34"
"2408","南亞科","341","+20","+6.23","26W20","05/14","+3","+113,877","5.67","3.68","+3","+45,157","2.25","1.46","+3","+7,257","0.36","0.23","+3","+166,291","8.29","5.37"
"2425","承啟","35.2","+1.6","+4.76","26W20","05/14","+3","+1,054","9.14","1.09","0","0","0","0","+2","+21","0.21","0.02","+3","+1,066","9.24","1.1"
"2481","強茂","115.5","-5.5","-4.55","26W20","05/14","+3","+34,465","8.57","9.02","+1","+3,568","1.52","0.93","+3","+1,942","0.48","0.51","+2","+37,644","12","9.85"
