代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00931B,統一美債20年,13.7,-0.19,-1.37,07/01,32,82431,50.6,3.9,0,0,0.0,0.0,-1,-594,-17.5,-0.03,32,100610,61.7,4.75
00696B,富邦美債20年,29.5,-0.41,-1.37,07/01,15,64215,70.6,9.76,0,0,0.0,0.0,-11,-14390,-17.3,-2.19,15,49941,54.9,7.59
00756B,群益投等新興公債,32.1,-0.12,-0.37,07/01,15,187993,98.8,12.5,0,0,0.0,0.0,-2,-149,-29.8,-0.01,29,189200,97.9,12.6
00795B,中信美國公債20年,27.24,-0.38,-1.38,07/01,15,49365,39.0,3.09,2,100,0.7,0.01,-1,-1720,-38.7,-0.11,-1,-861,-19.4,-0.05
00983A,主動中信ARK創新,12.35,0.01,0.08,07/01,14,32926,37.6,26.2,0,0,0.0,0.0,41,74418,40.2,59.2,42,133503,67.1,106.0
6414,樺漢,370.5,1.0,0.27,07/01,11,7739,45.4,5.3,-13,-4057,-18.3,-2.78,-4,-180,-3.56,-0.12,5,1222,18.7,0.84
00739,元大MSCI A股,29.92,0.16,0.54,07/01,10,618,42.9,2.38,0,0,0.0,0.0,-1,-211,-62.3,-0.81,2,64,17.2,0.25
00862B,中信投資級公司債,31.93,-0.39,-1.21,07/01,10,1129,28.4,0.13,0,0,0.0,0.0,-1,-5,-1.35,0.0,10,697,17.5,0.08
8446,華研,87.9,-0.7,-0.79,07/01,10,133,19.1,0.25,0,0,0.0,0.0,0,0,0.0,0.0,10,133,19.1,0.25
00885,富邦越南,18.96,-0.01,-0.05,07/01,9,9974,28.0,1.59,0,0,0.0,0.0,11,10815,27.1,1.72,11,20624,51.8,3.29
2755,揚秦,137.5,-2.5,-1.79,07/01,9,120,16.8,0.32,0,0,0.0,0.0,-3,-100,-30.5,-0.27,-2,-24,-9.15,-0.07
