排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
1,5274,信驊,櫃,05/25,,17725.0,-55.0,-0.31,243,4366.0,17780.0,17990.0,18380.0,17665.0,4.02,150.0,112.41,,,,,
2,6515,穎崴,市,05/25,,8850.0,150.0,1.72,543,4836.0,8700.0,9100.0,9110.0,8785.0,3.74,180.0,49.09,,,,,
3,7769,鴻勁,市,05/25,,7645.0,-85.0,-1.1,374,2874.0,7730.0,7640.0,7785.0,7535.0,3.23,95.4,21.93,,,,,
4,6223,旺矽,櫃,05/25,,6200.0,165.0,2.73,888,5610.0,6035.0,6240.0,6465.0,6115.0,5.8,165.0,38.56,,,,,
5,6669,緯穎,市,05/25,,5610.0,85.0,1.54,2116,12089.0,5525.0,5755.0,5880.0,5555.0,5.88,18.8,7.44,,,,,
6,2383,台光電,市,05/25,,5505.0,500.0,9.99,1801,9760.0,5005.0,5355.0,5505.0,5205.0,5.99,119.0,41.14,,,,,
7,3443,創意,市,05/25,,5310.0,170.0,3.31,2519,13561.0,5140.0,5320.0,5560.0,5155.0,7.88,160.0,48.79,,,,,
8,2059,川湖,市,05/25,,4980.0,-110.0,-2.16,274,1377.0,5090.0,5290.0,5290.0,4980.0,6.09,43.9,15.05,,,,,
9,3661,世芯-KY,市,05/25,,4900.0,5.0,0.1,1584,7864.0,4895.0,5020.0,5050.0,4900.0,3.06,71.7,9.26,,,,,
10,2454,聯發科,市,05/25,,4245.0,385.0,9.97,4616,19596.0,3860.0,4245.0,4245.0,4245.0,0.0,67.5,17.36,,,,,
11,3008,大立光,市,05/25,,3845.0,305.0,8.62,1447,5417.0,3540.0,3635.0,3845.0,3635.0,5.93,24.1,2.72,,,,,
12,3653,健策,市,05/25,,3770.0,110.0,3.01,693,2587.0,3660.0,3750.0,3770.0,3700.0,1.91,104.0,26.12,,,,,
13,3529,力旺,櫃,05/25,,3710.0,85.0,2.34,429,1598.0,3625.0,3700.0,3790.0,3675.0,3.17,135.0,62.43,,,,,
14,7734,印能科技,櫃,05/25,,3470.0,85.0,2.51,239,836.0,3385.0,3430.0,3550.0,3430.0,3.55,87.6,14.06,,,,,
15,6510,精測,櫃,05/25,,3455.0,50.0,1.47,393,1374.0,3405.0,3470.0,3575.0,3435.0,4.11,101.0,11.55,,,,,
16,3081,聯亞,櫃,05/25,,2925.0,215.0,7.93,2647,7675.0,2710.0,2790.0,2980.0,2730.0,9.23,384.0,63.84,,,,,
17,3131,弘塑,櫃,05/25,,2920.0,100.0,3.55,432,1271.0,2820.0,2910.0,2985.0,2875.0,3.9,54.6,21.28,,,,,
18,3533,嘉澤,市,05/25,,2585.0,30.0,1.17,1267,3254.0,2555.0,2600.0,2630.0,2525.0,4.11,36.3,6.92,,,,,
