排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,0050,元大台灣50,92.5,-0.6,-0.64,05/20,4612,6444,-10254,-41412,4615,-24532.0,-16149.0,-142268.0,69913.0,-26261.0
2,2356,英業達,51.4,-0.3,-0.58,05/20,1831,-1875,-6137,-35572,-56515,-95627.0,-103893.0,-63133.0,-125292.0,-71893.0
3,2881,富邦金,95.8,-1.4,-1.44,05/20,766,-18833,-24543,-31832,-58174,-69134.0,67048.0,27030.0,181519.0,37763.0
4,2027,大成鋼,41.15,1.15,2.88,05/20,-902,-6461,-17357,-27749,-51055,-43968.0,14676.0,68782.0,73793.0,35135.0
5,2882,國泰金,77.9,0.1,0.13,05/20,-3294,-16368,-23124,-27049,-47386,-24507.0,97025.0,-136227.0,162428.0,26390.0
6,2891,中信金,57.8,2.4,4.33,05/20,6474,-5616,-14001,-23795,-3564,-38463.0,235937.0,101434.0,206438.0,179018.0
7,6116,彩晶,9.85,-0.3,-2.96,05/20,404,1376,2256,-15235,-23896,-25819.0,-3089.0,99473.0,81988.0,103055.0
8,2317,鴻海,240.0,-5.0,-2.04,05/20,-331,-4447,-4512,-13184,-39842,-48056.0,1123.0,31874.0,-7789.0,36919.0
9,2344,華邦電,115.5,-2.0,-1.7,05/20,-6323,1280,-11704,-12595,5713,9209.0,158393.0,164740.0,93872.0,153051.0
10,1216,統一,73.4,-1.4,-1.87,05/20,488,-2393,-2347,-12441,-8757,8193.0,48204.0,139706.0,186662.0,88307.0
11,00631L,元大台灣50正2,29.51,-0.42,-1.4,05/20,1878,6302,6302,-9818,-7743,115839.0,343858.0,339875.0,335215.0,343263.0
12,00919,群益台灣精選高息,25.98,0.22,0.85,05/20,-1309,-1885,-640,-9063,-14032,2281.0,43082.0,-96321.0,-37228.0,-55679.0
13,1605,華新,33.1,-0.3,-0.9,05/20,-81,-1018,-2853,-6918,4033,-1615.0,-49193.0,-95507.0,65733.0,-108691.0
