代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00950B,凱基A級公司債,14.04,0.0,0.0,05/27,27,61670,36.0,1.52,0,0,0.0,0.0,-5,-9925,-31.2,-0.24,-2,-4161,-27.3,-0.1
009820,元大納斯達克精選,10.25,-0.03,-0.29,05/27,19,224009,30.8,13.0,0,0,0.0,0.0,18,214959,31.1,12.5,18,438912,63.4,25.5
00909,國泰數位支付服務,49.38,0.08,0.16,05/27,18,20347,28.3,15.2,0,0,0.0,0.0,7,6055,29.6,4.53,27,71993,56.4,53.8
00725B,國泰投資級公司債,34.96,0.01,0.03,05/27,16,36144,46.1,0.97,0,0,0.0,0.0,2,382,4.02,0.01,8,23713,56.3,0.63
3026,禾伸堂,608.0,38.0,6.67,05/27,16,6448,5.65,3.89,0,0,0.0,0.0,5,415,3.81,0.25,18,17622,12.3,10.6
00937B,群益ESG投等債20+,14.76,-0.01,-0.07,05/27,13,359020,43.3,2.04,0,0,0.0,0.0,3,40453,20.7,0.23,8,268983,51.7,1.53
00948B,中信優息投資級債,9.42,-0.02,-0.21,05/27,13,77936,48.5,1.88,0,0,0.0,0.0,3,12186,35.4,0.29,8,52028,60.6,1.25
2492,華新科,361.0,32.5,9.89,05/27,11,30229,17.7,6.22,7,2327,3.73,0.48,7,1555,2.49,0.32,7,18828,30.2,3.88
00401A,主動摩根台灣鑫收,13.76,0.18,1.33,05/27,10,17490,17.5,6.92,0,0,0.0,0.0,-1,-1275,-10.3,-0.5,2,1825,10.4,0.72
00922,國泰台灣領袖50,39.27,0.89,2.32,05/27,10,25043,20.2,1.22,0,0,0.0,0.0,1,1509,13.1,0.07,1,2393,20.8,0.12
