排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00930,永豐ESG低碳高息,24.03,-0.17,-0.7,346,07/24,108.0,391.0,391.0,391.0,414.0,272.0,238.0,-62.1,-85.5,-60.3
2,6577,勁豐,94.4,8.5,9.9,2007,07/24,125.0,300.0,300.0,285.0,261.0,200.0,316.0,216.0,111.0,174.0
3,00958B,永豐ESG銀行債15+,9.27,-0.03,-0.32,764,07/24,200.0,200.0,200.0,200.0,200.0,200.0,150.0,-11.8,-96.7,-16.7
4,00666R,富邦恒生國企反1,9.3,0.14,1.53,475,07/24,49.3,161.0,158.0,172.0,182.0,186.0,68.5,67.7,-32.7,2.05
5,2910,統領,23.55,-0.45,-1.88,116,07/24,7.32,25.7,120.0,132.0,2100.0,1367.0,1367.0,159.0,-32.3,63.0
6,2880,華南金,40.7,-0.55,-1.33,27285,07/24,107.0,112.0,117.0,68.1,76.9,85.4,137.0,176.0,49.1,127.0
7,00714,群益道瓊美國地產,22.68,0.08,0.35,270,07/24,0.0,0.0,93.8,1450.0,1450.0,520.0,343.0,-90.3,121.0,-90.0
8,6226,光鼎,18.8,0.8,4.44,20404,07/24,14.6,5.65,67.7,76.9,15.7,171.0,,,,
9,2114,鑫永銓,87.8,0.8,0.92,27,07/24,0.0,66.7,66.7,66.7,0.0,0.0,-84.8,-83.6,-37.5,-75.6
10,9918,欣天然,43.35,-0.15,-0.34,87,07/24,62.3,62.3,62.3,62.3,53.4,6.67,-39.5,-8.94,2700.0,-8.94
11,00960,野村全球航運龍頭,18.56,0.3,1.64,1917,07/24,71.1,52.9,56.6,83.1,6.56,9.24,18.2,-82.1,-93.2,-84.6
12,2834,臺企銀,18.0,0.1,0.56,33503,07/24,-4.25,46.5,52.8,65.5,65.4,40.9,41.7,150.0,26.5,155.0
13,00673R,期元大S&P原油反1,11.8,-0.54,-4.38,57545,07/24,25.5,31.4,38.2,44.4,41.6,-15.5,-23.6,341.0,104.0,1786.0
14,4138,曜亞,51.2,0.2,0.39,24,07/24,13.0,35.6,35.6,35.6,35.6,35.6,74.3,32.6,-40.2,0.0
15,00888,永豐台灣ESG,34.25,-0.94,-2.67,88842,07/24,40.6,24.5,33.7,115.0,174.0,634.0,121.0,37329.0,6138.0,4142.0
16,5523,豐謙,30.25,-0.15,-0.49,87,07/24,33.3,33.3,33.3,33.3,33.3,33.3,33.3,0.0,-96.5,-20.0
17,6527,明達醫,68.5,-0.1,-0.15,8,07/24,33.3,33.3,33.3,100.0,,,,,,
18,8102,傑霖科技,73.6,-2.0,-2.65,15,07/24,14.3,14.3,33.3,60.0,,,,,,
19,00858,永豐美國500大,36.53,-0.28,-0.76,690,07/24,21.0,25.0,31.6,97.4,108.0,103.0,114.0,-70.6,-92.2,-48.3
20,2849,安泰銀,14.75,0.2,1.37,325,07/24,2.21,6.32,31.2,31.2,18.6,128.0,118.0,54.2,-35.5,50.4
21,6831,邁科,678.0,8.0,1.19,230,07/24,1.41,8.66,29.4,85.9,,,,,,
22,6206,飛捷,134.0,4.0,3.08,4517,07/24,7.27,18.2,29.3,20.7,15.3,15.4,-24.4,-34.2,-53.5,-32.2
23,00928,中信上櫃ESG30,29.83,-1.33,-4.27,1479,07/24,3.93,-0.12,28.4,127.0,197.0,1426.0,4978.0,22518.0,2634.0,14535.0
24,00740B,富邦全球投等債,38.06,-0.09,-0.24,969,07/24,27.7,27.7,27.7,29.7,76.6,76.6,-5.68,-18.6,-42.8,-26.5
25,3652,精聯,32.35,-2.4,-6.91,2220,07/24,27.1,18.8,27.1,28.8,25.5,-24.9,-18.0,-39.8,-37.2,-42.7
26,2302,麗正,43.0,0.55,1.3,10200,07/24,14.8,15.1,27.0,12.8,-4.01,-1.15,77.1,39.5,48.1,52.4
27,5546,永固-KY,15.85,-1.1,-6.49,74,07/24,41.2,26.3,26.3,26.3,-7.69,-4.0,26.3,26.3,-7.69,4.35
28,3088,艾訊,150.5,-3.5,-2.27,5502,07/24,-1.87,27.7,26.2,29.1,25.5,9.81,14.0,15.5,4.36,16.0
29,2890,永豐金,38.55,0.35,0.92,29859,07/24,4.82,18.3,25.4,37.8,85.6,96.9,55.0,42.9,-20.3,32.6
30,1718,中纖,11.0,-0.35,-3.08,41011,07/24,8.29,6.89,25.4,20.6,1.7,91.4,55.2,48.2,-15.0,37.1
31,00963,中信全球高股息,13.18,-0.11,-0.83,1995,07/24,15.4,36.4,25.0,66.7,-6.25,150.0,87.5,650.0,-46.4,400.0
32,1590,亞德客-KY,1425.0,20.0,1.42,798,07/24,0.72,28.4,25.0,13.8,4.48,-6.67,-48.5,3.7,-20.9,-18.6
33,00406A,主動中信台灣收益,9.2,-0.32,-3.36,127172,07/24,21.5,24.2,24.9,30.6,96.3,188.0,,,,
34,6642,富致,76.4,0.4,0.53,242,07/24,15.5,17.8,24.0,22.6,39.4,23.7,-13.6,-2.58,26.1,-24.9
35,6671,三能-KY,21.8,-1.35,-5.83,117,07/24,11.0,14.1,22.7,24.6,52.8,119.0,52.8,131.0,179.0,145.0
36,5312,寶島科,100.5,0.5,0.5,585,07/24,4.91,11.3,22.0,26.0,21.2,9.67,6.45,16.0,-12.4,12.2
37,00970B,台新BBB投等債20+,9.25,-0.03,-0.32,708,07/24,21.8,21.8,21.8,21.8,21.8,-18.0,-53.1,-58.3,-98.3,-67.7
38,6272,驊陞,25.55,-0.8,-3.04,259,07/24,9.52,21.1,21.1,64.3,667.0,,,,,
39,2867,三商壽,9.28,0.1,1.09,8583,07/24,5.73,19.8,21.0,11.9,21.9,-5.82,,,,
40,3605,宏致,91.0,-3.5,-3.7,7935,07/24,0.26,10.6,20.9,14.8,-0.98,34.0,39.3,27.1,5.95,36.9
41,3669,圓展,40.7,3.7,10.0,2735,07/24,15.5,18.1,20.9,18.6,21.2,18.1,9.79,19.0,24.1,7.3
42,1732,毛寶,28.0,0.4,1.45,800,07/24,-4.9,14.8,20.6,26.9,23.2,30.0,49.8,30.7,38.8,35.5
43,00984D,主動聯博全球非投,10.17,-0.04,-0.39,23713,07/24,0.51,10.4,20.4,5.24,-14.0,1.7,128.0,,,
44,2031,新光鋼,40.15,-0.25,-0.62,575,07/24,-1.15,9.47,20.3,26.1,6.46,5.26,-19.4,-48.4,-66.8,-45.1
45,2886,兆豐金,48.45,0.3,0.62,21753,07/24,36.7,32.7,19.7,17.9,34.1,44.0,-35.9,-40.7,-34.0,-40.0
46,00642U,期元大S&P石油,30.14,1.23,4.25,14258,07/24,21.7,23.5,19.5,25.0,22.5,-51.6,-49.2,30.1,69.8,-0.7
47,2430,燦坤,17.55,-0.15,-0.85,227,07/24,1.03,19.5,19.5,21.0,-11.7,7.69,40.0,0.0,-46.7,25.6
48,00733,富邦臺灣中小,63.65,-2.35,-3.56,1280,07/24,14.3,21.7,19.1,-1.75,-22.2,-18.8,-13.8,-57.3,-84.5,-78.0
49,6579,研揚,180.5,-3.0,-1.63,4642,07/24,23.9,21.1,19.0,28.9,-21.5,32.7,125.0,170.0,216.0,147.0
50,00891,中信關鍵半導體,34.09,-1.02,-2.91,13363,07/24,6.34,11.8,18.7,20.5,47.9,1.2,199.0,294.0,430.0,615.0
51,6515,穎崴,6295.0,-315.0,-4.77,297,07/24,-0.67,-0.89,18.0,13.2,2.76,30.8,49.7,25.3,-62.3,-34.9
52,6442,光聖,1325.0,-65.0,-4.68,3658,07/24,4.59,13.8,17.6,9.03,-6.64,-27.6,-0.43,-7.2,8.95,-16.9
53,4991,環宇-KY,417.0,-19.0,-4.36,12543,07/24,-2.69,11.7,17.3,11.7,-9.84,-3.64,7.93,-19.7,-44.3,-26.3
54,6637,醫影,63.5,0.0,0.0,26,07/24,11.5,18.4,17.2,12.6,14.9,31.8,170.0,274.0,,3767.0
55,6928,攸泰科技,53.6,0.9,1.71,623,07/24,3.84,3.94,16.9,29.8,24.7,19.2,21.7,8.97,153.0,10.9
56,2425,承啟,46.85,1.05,2.29,11240,07/24,1.45,1.8,16.7,21.0,29.9,89.8,130.0,74.1,40.8,72.6
57,6414,樺漢,500.0,-3.0,-0.6,6608,07/24,-8.47,0.2,16.5,71.2,87.1,104.0,153.0,55.9,126.0,103.0
58,1714,和桐,14.9,-0.55,-3.56,10317,07/24,-0.51,-1.02,16.4,16.0,-13.9,-4.82,85.5,226.0,162.0,192.0
59,00764B,群益25年美債,27.67,-0.03,-0.11,4563,07/24,2.38,2.38,16.2,2.38,16.2,169.0,16.2,-31.7,-94.9,-63.2
60,1102,亞泥,32.75,0.05,0.15,6016,07/24,-6.67,-6.27,15.9,16.0,45.0,0.92,26.7,-10.3,361.0,0.0
61,5904,寶雅,651.0,16.0,2.52,295,07/24,9.63,13.6,15.7,6.55,55.9,132.0,253.0,117.0,267.0,157.0
62,2426,鼎元,62.0,0.9,1.47,18086,07/24,6.45,12.8,15.0,7.88,-20.9,-32.5,23.8,156.0,182.0,189.0
63,7769,鴻勁,6055.0,-410.0,-6.34,630,07/24,10.3,11.4,14.8,31.1,8.82,39.9,,,,
64,00781B,國泰A級科技債,27.68,-0.17,-0.61,136,07/24,24.0,24.0,14.8,14.8,0.0,40.9,55.0,72.2,-8.82,47.6
65,6944,兆聯實業,786.0,-43.0,-5.19,1024,07/24,3.63,9.84,14.8,10.5,11.9,-0.39,-49.3,-42.6,,-18.1
66,006201,元大富櫃50,41.19,-1.86,-4.32,237,07/24,14.7,15.3,14.7,145.0,255.0,247.0,73.7,1321.0,157.0,705.0
67,2527,宏璟,46.15,-2.55,-5.24,1779,07/24,3.51,8.13,14.3,24.3,39.9,34.2,69.9,280.0,791.0,549.0
68,2247,汎德永業,225.0,3.5,1.58,49,07/24,6.11,13.9,13.9,2.21,1.46,4.51,13.9,-56.7,-71.9,-50.9
69,2637,慧洋-KY,83.8,2.5,3.08,2951,07/24,4.58,8.38,13.8,12.0,14.8,-4.26,-34.5,-55.4,-73.3,-65.4
70,9908,大台北,29.35,0.2,0.69,251,07/24,13.7,13.7,13.7,-14.9,1.22,0.0,-66.2,305.0,622.0,349.0
71,2451,創見,264.0,19.5,7.98,18768,07/24,11.6,16.3,13.7,11.7,9.03,22.8,18.1,-14.2,523.0,21.3
72,3131,弘塑,2865.0,-170.0,-5.6,653,07/24,15.4,12.8,13.5,12.8,-1.46,-5.16,-52.8,-72.3,,-57.7
73,00911,兆豐洲際半導體,56.65,-0.3,-0.53,273,07/24,0.56,6.55,13.3,14.7,15.5,28.8,1392.0,646.0,411.0,477.0
74,3189,景碩,711.0,-74.0,-9.43,14225,07/24,-0.09,0.82,12.8,14.7,6.04,-15.5,-8.45,-36.9,80.8,1.08
75,1312,國喬,13.2,-0.75,-5.38,20087,07/24,1.46,10.7,12.7,16.0,54.8,149.0,108.0,73.3,95.5,146.0
