排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2891,中信金,63.5,-0.5,-0.78,07/23,-2137,-30295,-34569,-34883,-70630,-49734,-100433.0,158727.0,-1395.0,103449.0
2,1402,遠東新,27.2,0.0,0.0,07/23,-5883,-16749,-20401,-33015,-12209,12507,-133218.0,33278.0,35469.0,29169.0
3,2409,友達,26.25,0.45,1.74,07/23,-16096,-28661,-28119,-29357,-29370,-23955,-29260.0,99600.0,568981.0,493740.0
4,1102,亞泥,32.7,0.25,0.77,07/23,-14372,-15005,-23578,-23713,-7238,-10810,-111731.0,-15330.0,24377.0,15862.0
5,2884,玉山金,35.65,-0.4,-1.11,07/23,-17807,-23640,-26603,-23011,-65306,-101595,-117959.0,-137418.0,123532.0,-53676.0
6,2353,宏碁,30.15,-0.4,-1.31,07/23,-819,-7153,-19099,-21750,-32391,-32388,-32194.0,-2399.0,88824.0,90196.0
7,2002,中鋼,19.1,0.25,1.33,07/23,-3109,-11440,-15247,-21197,-12649,-168141,158417.0,-99018.0,104725.0,-54361.0
8,2812,台中銀,20.45,0.0,0.0,07/23,-7152,-16481,-18452,-20167,-28512,-54992,16232.0,46259.0,71360.0,57977.0
9,2603,長榮,203.5,-2.5,-1.21,07/23,-8233,-11761,-13496,-19452,-30631,-49717,-21324.0,-29192.0,3222.0,-38114.0
10,2618,長榮航,40.85,-1.25,-2.97,07/23,-6986,-10901,-11864,-14790,-93218,-136988,-79086.0,-20980.0,-40173.0,-95371.0
11,3045,台灣大,112.0,-0.5,-0.44,07/23,-9864,-10478,-11469,-14447,-28772,-17388,-14557.0,-41851.0,24635.0,-28585.0
12,00918,大華優利高填息30,32.35,-0.05,-0.15,07/23,-3790,-5607,-13722,-14049,-13452,-17953,-2123.0,-20586.0,-17541.0,-36066.0
13,2105,正新,31.2,-0.05,-0.16,07/23,-3184,-6091,-9801,-13751,-40879,-64676,1007.0,-70582.0,-22359.0,-62739.0
14,2324,仁寶,36.75,0.55,1.52,07/23,-10409,-9355,-15940,-13378,-23065,-53362,-318183.0,-232196.0,75954.0,-193424.0
15,4938,和碩,87.2,2.8,3.32,07/23,-704,-5081,-8522,-12539,-19056,-34247,87278.0,89832.0,105754.0,72082.0
16,2412,中華電,138.0,-0.5,-0.36,07/23,-12464,-12728,-14180,-12001,-4019,28918,45160.0,43126.0,52607.0,47513.0
17,9904,寶成,24.25,0.0,0.0,07/23,-7942,-10030,-13877,-11335,-19960,-8641,107882.0,147764.0,49645.0,137146.0
18,3711,日月光投控,649.0,-7.0,-1.07,07/23,-1911,-1692,-10085,-10474,-19990,-28130,-28868.0,-11080.0,-49375.0,-9232.0
19,3231,緯創,173.5,9.5,5.79,07/23,-13899,-10652,-9435,-10436,10035,68857,77817.0,76404.0,146240.0,90409.0
