代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00717,富邦美國特別股,14.82,0.04,0.27,26W35,08/26,61,30479,61.3,25.5,0,0,0.0,0.0,1,8,5.44,0.01,26,19989,73.7,16.7
00931B,統一美債20年,13.2,0.1,0.76,26W35,08/26,32,338816,48.6,15.0,0,0,0.0,0.0,2,2091,10.6,0.09,2,2452,12.4,0.11
00900,富邦特選高股息30,18.94,0.2,1.07,26W35,08/26,21,253398,25.3,16.1,1,2500,18.4,0.16,21,359201,35.8,22.8,21,628600,62.7,40.0
6657,華安,30.55,0.95,3.21,26W35,08/26,16,2009,13.9,2.26,0,0,0.0,0.0,1,1,0.47,0.0,16,2007,13.9,2.26
00898,國泰基因免疫革命,11.29,0.3,2.73,26W35,08/26,14,34684,43.7,29.4,0,0,0.0,0.0,3,6904,22.8,5.85,29,64730,53.6,54.9
4438,廣越,60.5,0.2,0.33,26W35,08/26,14,651,13.2,0.57,0,0,0.0,0.0,3,97,7.9,0.09,14,736,14.9,0.65
1565,精華,96.3,1.7,1.8,26W35,08/26,13,899,10.5,1.78,0,0,0.0,0.0,-2,-10,-1.87,-0.02,13,911,10.6,1.81
5324,士開,12.3,0.0,0.0,26W35,08/26,13,10126,47.4,4.47,0,0,0.0,0.0,1,0,0.0,0.0,13,10127,47.4,4.47
00916,國泰全球品牌50,26.91,0.02,0.07,26W35,08/26,12,12468,7.22,11.8,0,0,0.0,0.0,10,30103,41.6,28.4,10,41424,57.3,39.1
1235,興泰,38.35,1.55,4.21,26W35,08/26,11,200,14.1,0.11,0,0,0.0,0.0,3,5,1.95,0.0,3,17,6.63,0.01
1341,富林-KY,59.9,0.0,0.0,26W35,08/26,11,52,11.6,0.1,0,0,0.0,0.0,0,0,0.0,0.0,11,51,11.3,0.1
2606,裕民,72.0,-6.0,-7.69,26W35,08/26,11,77983,23.2,9.23,-1,-1611,-1.72,-0.19,-1,-1223,-1.31,-0.14,2,24016,18.0,2.84
5538,東明-KY,37.75,0.85,2.3,26W35,08/26,11,514,7.82,0.26,0,0,0.0,0.0,-1,-3,-0.88,0.0,11,517,7.87,0.26
8482,商億-KY,49.85,0.9,1.84,26W35,08/26,11,94,26.6,0.09,0,0,0.0,0.0,1,2,3.31,0.0,2,6,7.53,0.01
00910,第一金太空衛星,58.65,-0.15,-0.26,26W35,08/26,10,11436,15.3,9.7,0,0,0.0,0.0,-1,-445,-27.3,-0.38,-1,-391,-24.0,-0.33
01007T,兆豐國泰R2,11.46,-0.01,-0.09,26W35,08/26,10,194,0.93,,0,0,0.0,0.0,0,0,0.0,0.0,10,194,0.93,
1906,寶隆,11.65,0.05,0.43,26W35,08/26,10,506,9.1,0.34,0,0,0.0,0.0,-1,-4,-0.69,0.0,10,529,9.52,0.35
2603,長榮,231.0,-15.0,-6.1,26W35,08/26,10,198229,28.3,9.16,-1,-653,-0.87,-0.03,-1,-1581,-2.11,-0.07,10,187227,26.8,8.65
