排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2409,友達,29.55,0.2,0.68,263664,07/08,-854,2871,-634,5338,6719.0,-663.0,20737.0,12578.0,22759.0,22361.0
2,1312,國喬,13.65,-0.25,-1.8,16127,07/08,-289,190,1722,4543,5293.0,5362.0,5086.0,5195.0,5261.0,5177.0
3,1718,中纖,14.25,-0.7,-4.68,19954,07/08,-2223,-8427,3066,3969,4995.0,3304.0,5038.0,4986.0,5035.0,5007.0
4,3481,群創,65.2,1.0,1.56,416258,07/08,846,2035,4155,3477,4836.0,10443.0,7900.0,-12690.0,9494.0,1882.0
5,00685L,群益臺灣加權正2,12.17,-0.06,-0.49,424659,07/08,1942,2364,2364,2364,2348.0,2356.0,2364.0,2302.0,2117.0,2231.0
6,00632R,元大台灣50反1,10.16,-0.02,-0.2,178978,07/08,362,1421,1077,1915,671.0,2497.0,2447.0,3493.0,5361.0,3407.0
7,6116,彩晶,17.25,0.1,0.58,48964,07/08,-430,984,1332,1581,2923.0,-37.0,11754.0,9619.0,11761.0,11622.0
8,4707,磐亞,37.95,1.35,3.69,15193,07/08,1194,1377,1271,1409,1426.0,1544.0,1573.0,1573.0,1573.0,1572.0
9,6182,合晶,160.0,14.5,9.97,138734,07/08,773,-149,-971,1328,887.0,1343.0,3050.0,1791.0,3037.0,2046.0
10,2436,偉詮電,68.9,-1.4,-1.99,3860,07/08,516,458,1054,1304,1453.0,256.0,1434.0,1409.0,76.0,1411.0
11,1314,中石化,9.7,-0.07,-0.72,304364,07/08,-22,-382,-486,982,989.0,965.0,958.0,958.0,913.0,893.0
12,4714,永捷,11.85,-0.15,-1.25,1556,07/08,471,633,654,781,821.0,1113.0,1115.0,1110.0,1109.0,1099.0
13,2484,希華,92.3,5.2,5.97,67045,07/08,253,-272,-831,764,1197.0,1258.0,1439.0,1444.0,1445.0,1443.0
14,4919,新唐,158.5,-5.5,-3.35,9214,07/08,286,663,643,742,723.0,-1634.0,1413.0,1857.0,1851.0,1887.0
15,6547,高端疫苗,47.5,0.25,0.53,1842,07/08,14,4,504,681,715.0,899.0,745.0,2040.0,1922.0,2022.0
16,00997A,主動群益美國增長,12.07,-0.46,-3.67,52543,07/08,-25,654,654,654,639.0,653.0,,,,
17,4967,十銓,233.0,-16.5,-6.61,6795,07/08,330,312,547,611,479.0,361.0,-762.0,-1101.0,722.0,-1244.0
18,00753L,中信中國50正2,9.09,0.42,4.84,23597,07/08,47,138,326,595,399.0,80.0,-543.0,-1984.0,-2502.0,-1617.0
19,4927,泰鼎-KY,41.5,-0.5,-1.19,4835,07/08,-209,323,323,587,991.0,992.0,855.0,-314.0,986.0,130.0
20,5371,中光電,97.8,6.0,6.54,61483,07/08,105,-309,152,578,763.0,822.0,876.0,526.0,876.0,461.0
21,2231,為升,115.5,-0.5,-0.43,2586,07/08,77,191,283,571,725.0,722.0,651.0,601.0,748.0,599.0
22,2498,宏達電,44.95,0.7,1.58,4652,07/08,59,34,161,465,707.0,637.0,387.0,-1441.0,-130.0,-2225.0
23,2313,華通,224.0,6.0,2.75,20245,07/08,9,532,601,460,389.0,758.0,169.0,-625.0,-195.0,-60.0
24,6168,宏齊,30.2,1.8,6.34,3513,07/08,105,120,184,452,510.0,675.0,487.0,663.0,675.0,664.0
25,6213,聯茂,393.5,14.5,3.83,35982,07/08,39,25,-1,442,151.0,215.0,-245.0,-75.0,151.0,-99.0
26,1409,新纖,29.25,-2.45,-7.73,106097,07/08,176,328,-16,434,253.0,562.0,678.0,592.0,686.0,588.0
27,00665L,富邦恒生國企正2,8.62,0.56,6.95,49718,07/08,266,261,410,419,406.0,325.0,-1715.0,-3089.0,-2618.0,-2831.0
28,00715L,期街口布蘭特正2,36.61,3.53,10.7,16286,07/08,724,870,442,405,-267.0,-1594.0,-3587.0,1710.0,-8672.0,-536.0
29,8112,至上,85.4,-4.8,-5.32,27276,07/08,41,43,380,380,-149.0,-55.0,304.0,-702.0,296.0,-487.0
30,6290,良維,302.0,1.0,0.33,2811,07/08,-96,-2,217,378,397.0,281.0,208.0,107.0,178.0,49.0
31,6174,安碁,61.2,3.3,5.7,8616,07/08,358,325,303,367,366.0,352.0,377.0,377.0,377.0,377.0
