Unnamed: 0_level_1,Unnamed: 1_level_1,#,股票代號/名稱,類別,20260709,0717,0724,0731,0807,0814,Unnamed: 11_level_1,走 勢,總增減,Unnamed: 14_level_1,上週持有%,今日 收盤價,今日 漲跌,Unnamed: 18_level_1
,,1,3605宏致,電子零組件,1.39,-3.75,3.83,-0.59,8.20,5.10,,30,14.18,,68.62,131.50,-0.50,
,,2,8039台虹,電子零組件,0.02,9.70,0.88,-2.41,-0.05,1.91,,50,10.05,,68.35,272.50,23.00,
,,3,7610聯友金屬-創,綠能,0.39,0.93,-0.67,0.26,-0.05,9.18,,31,10.04,,58.01,1750.00,-60.00,
,,4,8112至上,電子通路,-0.44,-0.62,2.34,2.12,-0.85,7.40,,31,9.95,,46.08,95.80,-2.00,
,,5,2465麗臺,電腦週邊,0.79,0.21,0.67,-1.00,3.07,6.02,,50,9.76,,45.45,95.90,-9.10,
,,6,2377微星,電腦週邊,1.34,1.29,1.91,-0.59,1.96,2.39,,50,8.30,,70.24,159.00,-9.00,
,,7,3022威強電,電腦週邊,2.74,-0.92,1.54,0.83,1.53,1.75,,50,7.47,,68.29,94.20,-3.90,
,,8,3231緯創,電腦週邊,-1.30,-0.37,3.49,1.45,2.85,1.30,,30,7.42,,70.25,193.50,-3.50,
,,9,2359所羅門,其他電子,-1.49,2.61,-1.42,-2.64,3.60,6.57,,50,7.23,,54.66,159.50,2.50,
,,10,3006晶豪科,半導體,-0.94,2.71,-0.87,-2.46,6.40,2.35,,30,7.19,,60.00,273.50,-4.00,
,,11,1709和益,化學,0.42,2.77,0.63,0.59,0.32,1.94,,31,6.67,,70.24,30.35,-0.30,
,,12,1312國喬,塑膠,-1.59,9.04,-0.11,-1.01,0.27,-0.03,,30,6.57,,59.16,11.90,0.20,
,,13,4967十銓,半導體,-0.77,0.08,0.10,-0.39,4.99,1.63,,30,5.64,,26.85,275.00,-5.50,
,,14,4566時碩工業,電機,0.32,-0.53,0.54,1.87,0.50,2.72,,31,5.42,,58.18,75.60,0.10,
,,15,6491晶碩,生技醫療業,3.47,-0.79,-0.27,-1.16,2.38,1.49,,30,5.12,,65.80,369.00,-1.00,
,,16,3149正達,光電,0.51,1.63,-3.26,-0.72,-2.17,9.02,,31,5.01,,28.08,67.10,-1.20,
,,17,2464盟立,其他電子,-4.95,-1.65,-0.18,0.03,5.19,6.42,,50,4.86,,50.86,192.00,-4.00,
,,18,6225天瀚,光電,0.00,0.00,0.00,1.26,0.00,3.35,,31,4.61,,69.71,40.40,3.65,
,,19,3046建卅卅,電腦週邊,1.46,-0.07,0.02,0.02,0.04,2.86,,50,4.33,,56.13,59.80,-1.20,
,,20,2376技嘉,電腦週邊,0.18,0.29,1.11,0.18,0.17,2.26,,31,4.19,,73.34,397.50,4.00,
,,21,9921巨大,運動,-0.27,1.13,-0.26,0.75,0.59,2.10,,31,4.04,,69.31,101.00,-4.00,
,,22,6206飛捷,電腦週邊,0.01,-0.60,0.44,0.54,2.83,0.81,,30,4.03,,56.62,143.00,-13.50,
,,23,3712永崴投控,電腦週邊,1.30,0.74,0.67,0.30,0.58,0.40,,30,3.99,,58.68,22.20,0.00,
,,24,1316上曜,營建,-0.06,3.95,0.19,-0.32,0.35,-0.17,,30,3.94,,42.96,10.00,0.00,
,,25,2103台橡,橡膠,1.42,0.06,-0.09,-0.02,0.08,2.42,,50,3.87,,59.00,26.85,-1.25,
,,26,2030彰源,鋼鐵,-0.23,0.28,-0.17,0.30,0.50,3.16,,50,3.84,,52.05,20.55,-1.20,
,,27,2027大成鋼,鋼鐵,0.05,0.32,1.18,0.29,0.88,1.10,,50,3.82,,77.74,47.60,-2.80,
,,28,2243宏旭-KY,汽車,4.83,-0.43,0.31,-1.09,0.45,-0.26,,30,3.81,,68.26,39.70,0.00,
,,29,4961天鈺,半導體,1.78,0.04,-0.01,-0.93,0.79,2.04,,50,3.71,,46.53,163.50,-5.00,
,,30,2324仁寶,電腦週邊,0.30,0.38,0.96,-0.30,0.94,1.40,,50,3.68,,65.77,43.20,3.90,
,,31,3665貿聯-KY,其他電子,0.19,2.16,-0.17,0.24,1.09,0.16,,30,3.67,,62.25,2200.00,-5.00,
,,32,5292華懋,綠能,-0.99,-1.11,0.00,0.24,0.00,5.50,,31,3.64,,56.36,193.00,3.00,
,,33,3017奇鋐,電腦週邊,-0.29,-0.06,0.57,0.31,1.34,1.49,,50,3.36,,68.97,3235.00,35.00,
,,34,2049上銀,電機,0.28,0.11,0.31,-0.46,1.80,1.31,,30,3.35,,71.65,373.50,-7.50,
,,35,2301光寶科,電腦週邊,0.04,0.18,0.18,-0.18,2.50,0.61,,30,3.33,,81.59,267.00,-2.50,
,,36,3356奇偶,光電,0.57,0.55,0.22,0.44,0.25,1.27,,31,3.30,,35.20,65.50,2.60,
,,37,3416融程電,電腦週邊,0.29,0.35,0.24,-0.26,0.38,2.24,,50,3.24,,59.61,184.00,-4.00,
,,38,2388威盛,半導體,0.00,0.09,0.60,0.18,2.30,0.01,,30,3.18,,71.61,76.10,0.00,
,,39,2354鴻準,其他電子,0.19,0.20,0.32,-0.10,1.47,1.09,,30,3.17,,47.92,62.50,-0.30,
,,40,2603長榮,航運,0.76,0.41,0.84,0.46,0.07,0.55,,31,3.09,,72.53,219.00,3.50,
,,41,2485兆赫,通信網路,0.57,0.75,1.40,1.21,-0.87,-0.05,,31,3.01,,22.69,43.00,-0.65,
,,42,3576聯合再生,光電,-0.71,1.98,1.59,-0.35,-0.09,0.56,,50,2.98,,39.09,17.75,-0.15,
,,43,3005神基,電腦週邊,0.74,0.94,0.52,0.09,0.54,0.13,,30,2.96,,73.10,116.50,2.00,
,,44,6405悅城,光電,1.72,0.15,0.22,1.12,-0.89,0.64,,31,2.96,,53.57,39.90,-0.75,
,,45,6277宏正,電腦週邊,0.26,-0.02,0.73,0.07,0.37,1.55,,50,2.96,,58.29,84.00,-0.20,
,,46,2605新興,航運,0.39,0.65,0.89,0.02,0.61,0.39,,30,2.95,,55.37,32.35,0.05,
,,47,3653健策,電子零組件,0.08,0.20,1.33,0.08,0.76,0.42,,30,2.87,,71.81,4855.00,220.00,
,,48,2542興富發,營建,0.54,0.25,0.96,0.35,0.10,0.67,,31,2.87,,65.16,46.20,-0.20,
,,49,5285界霖,半導體,2.53,-0.42,0.32,0.22,0.17,0.00,,10,2.82,,62.92,77.60,-2.00,
,,50,3706神達,電腦週邊,-0.54,-0.05,1.19,-0.11,1.70,0.63,,30,2.82,,56.32,92.70,1.00,
,,51,9939宏全,其他,0.76,0.15,0.53,-0.32,1.75,-0.10,,30,2.77,,63.14,132.00,-3.00,
,,52,6213聯茂,電子零組件,-0.05,-1.43,-1.69,-1.74,3.29,4.36,,50,2.74,,68.06,480.00,11.00,
,,53,1513中興電,電機,-0.26,0.21,-0.15,-0.70,0.92,2.71,,50,2.73,,46.17,170.00,-1.00,
,,54,6136富爾特,通信網路,0.53,0.23,1.14,0.09,0.00,0.70,,31,2.69,,47.07,25.00,-0.40,
,,55,9933中鼎,其他,2.01,0.29,0.07,-0.22,-0.14,0.66,,50,2.67,,62.54,42.90,0.70,
,,56,910322康師傅-DR,存託憑證,-0.13,-0.28,0.32,1.42,-0.11,1.40,,31,2.62,,27.91,27.05,0.50,
,,57,6141柏承,電子零組件,0.52,1.59,1.39,-1.24,-0.45,0.77,,50,2.58,,53.78,35.00,-1.60,
,,58,910861神州-DR,存託憑證,-0.04,-0.26,1.52,0.00,1.25,0.00,,30,2.47,,37.60,3.97,0.02,
,,59,3003健和興,電子零組件,0.57,0.11,-0.24,-0.76,0.27,2.50,,50,2.45,,60.26,66.80,-2.50,
,,60,1536和大,汽車,0.03,1.92,0.03,-1.37,1.26,0.58,,30,2.45,,34.78,51.00,-0.10,
,,61,2609陽明,航運,0.38,-0.12,0.85,0.87,0.10,0.36,,31,2.44,,57.75,51.60,0.20,
,,62,2615萬海,航運,0.08,0.27,0.69,0.63,0.13,0.64,,31,2.44,,87.48,90.60,3.10,
,,63,1477聚陽,紡織,1.91,-0.86,0.26,0.72,0.88,-0.51,,30,2.40,,63.94,218.00,-1.50,
,,64,9105泰金寶-DR,存託憑證,0.05,0.28,1.18,0.10,0.38,0.40,,50,2.39,,25.77,8.61,0.31,
,,65,4938和碩,電腦週邊,0.18,-0.06,0.63,-0.07,0.66,1.05,,50,2.39,,79.82,94.80,0.00,
,,66,2033佳大,鋼鐵,-0.07,-0.13,-0.08,-0.32,-0.01,2.98,,50,2.37,,76.59,22.60,2.00,
,,67,3029零壹,資訊服務,1.05,-0.06,-0.03,-0.43,1.21,0.62,,30,2.36,,41.96,111.50,0.00,
,,68,1717長興,化學,1.86,-0.90,-1.00,-0.62,0.54,2.46,,50,2.34,,67.03,71.70,-6.50,
,,69,2637慧洋-KY,航運,0.88,0.64,0.31,0.03,0.24,0.21,,30,2.31,,83.28,85.70,0.50,
,,70,3024憶聲,光電,0.34,0.58,-0.04,0.50,0.48,0.42,,10,2.28,,50.24,13.45,0.00,
,,71,2031新光鋼,鋼鐵,0.01,1.07,0.22,0.21,-0.17,0.94,,31,2.28,,57.97,43.55,-2.40,
,,72,6108競國,電子零組件,0.38,0.13,-0.18,0.55,-0.13,1.50,,31,2.25,,54.41,22.10,0.40,
,,73,2357華碩,電腦週邊,0.06,0.12,0.40,0.18,0.92,0.53,,30,2.21,,74.61,996.00,59.00,
,,74,6416瑞祺電通,通信網路,0.04,-0.12,1.52,-0.47,-0.34,1.58,,50,2.21,,48.64,93.60,-4.20,
,,75,2618長榮航,航運,0.09,0.27,0.42,0.63,0.64,0.09,,30,2.14,,81.57,39.90,-1.10,
,,76,2009第一銅,鋼鐵,0.30,0.29,0.15,-0.43,0.42,1.41,,50,2.14,,58.45,39.00,-0.70,
,,77,6456GIS-KY,光電,0.00,0.58,0.58,-1.36,0.36,1.97,,50,2.13,,49.68,65.70,-1.60,
,,78,6165浪凡,雲端,0.83,0.70,-1.10,-0.39,1.41,0.66,,30,2.11,,49.59,48.90,-0.30,
,,79,3413京鼎,半導體,-0.01,3.52,-1.55,-1.45,1.28,0.22,,30,2.01,,51.12,295.50,-6.50,
,,80,2727王品,觀光,-0.65,-1.12,1.45,2.02,0.22,0.08,,10,2.00,,38.90,231.00,0.50,
,,81,8271宇瞻,半導體,-0.77,-0.29,0.78,-0.37,5.56,-2.91,,30,2.00,,45.19,233.00,3.50,
,,82,2313華通,電子零組件,-0.30,1.96,0.21,-1.61,2.08,-0.39,,30,1.95,,58.47,215.50,3.50,
,,83,1605華新,電器電纜,-0.19,-0.07,-0.16,-0.72,0.96,2.09,,50,1.91,,75.01,39.05,-0.25,
,,84,2006東和鋼鐵,鋼鐵,-0.17,0.24,0.09,0.39,1.04,0.31,,30,1.90,,81.43,80.90,-4.50,
,,85,3033威健,電子通路,0.30,3.06,-1.64,-0.63,0.37,0.42,,50,1.88,,44.06,48.25,-0.35,
,,86,6669緯穎,電腦週邊,0.21,-0.92,1.53,0.35,0.68,0.02,,30,1.87,,65.19,6435.00,365.00,
,,87,4155訊映,生技醫療業,0.47,0.98,0.01,0.00,-0.04,0.44,,31,1.86,,46.09,14.80,-0.30,
,,88,2312金寶,其他電子,0.23,0.04,0.31,-0.21,0.76,0.72,,30,1.85,,48.86,33.75,0.60,
,,89,3030德律,其他電子,0.52,0.22,0.04,-0.11,0.71,0.45,,30,1.83,,58.18,295.00,-8.50,
,,90,8114振樺電,電腦週邊,0.12,-0.14,0.73,-0.08,1.46,-0.26,,30,1.83,,49.50,204.00,-10.50,
,,91,6214精誠,資訊服務,-0.50,1.42,0.41,0.55,-0.09,0.04,,31,1.83,,57.48,172.00,15.50,
,,92,2421建準,電子零組件,0.23,-0.12,0.13,-0.33,2.10,-0.18,,30,1.83,,58.85,146.00,-3.50,
,,93,1558伸興,電機,0.22,0.30,0.53,0.16,0.35,0.22,,30,1.78,,36.28,96.60,-0.30,
,,94,2408南亞科,半導體,-0.51,0.02,-0.35,-1.23,1.78,2.07,,50,1.78,,84.63,512.00,-2.00,
,,95,9925新保,其他,0.16,0.39,-0.04,0.93,-0.46,0.78,,31,1.76,,70.33,40.10,0.10,
,,96,2314台揚,通信網路,0.02,0.01,0.01,1.70,0.01,0.01,,21,1.76,,11.48,11.20,-0.20,
,,97,1563巧新,汽車,0.91,-0.21,0.46,-0.23,0.21,0.61,,50,1.75,,48.99,63.50,0.50,
,,98,1219福壽,食品,0.52,0.45,0.08,0.28,0.00,0.39,,31,1.72,,63.86,11.05,0.00,
,,99,5388中磊,通信網路,0.57,1.59,0.80,1.08,1.75,-4.09,,30,1.70,,51.97,79.80,-1.30,
,,100,3714富采,光電,0.02,0.27,0.54,0.24,0.08,0.53,,31,1.68,,42.76,56.90,-1.70,
,,101,2867三商壽,金融,0.29,0.16,0.39,0.30,0.30,0.23,,20,1.67,,87.03,9.75,0.13,
,,102,2364倫飛,電腦週邊,0.00,0.00,0.00,0.00,0.00,1.66,,41,1.66,,56.69,81.00,-0.30,
,,103,912000晨訊科-DR,存託憑證,0.81,0.89,-0.46,0.18,0.16,0.07,,10,1.65,,34.96,2.63,-0.01,
,,104,1904正隆,造紙,0.57,-0.11,0.13,0.08,-0.01,0.98,,31,1.64,,67.82,24.45,-0.20,
,,105,1733五鼎,生技醫療業,-0.22,0.92,0.78,0.10,-0.01,0.04,,31,1.61,,42.59,30.80,-0.30,
,,106,6202盛群,半導體,-0.57,1.03,-0.51,-0.84,1.44,1.06,,30,1.61,,42.38,60.40,-1.60,
,,107,5871中租-KY,其他,-0.01,0.78,0.64,0.37,-0.24,0.05,,31,1.59,,70.91,111.50,-2.50,
,,108,6525捷敏-KY,半導體,2.73,-0.48,0.10,0.34,0.12,-1.23,,10,1.58,,68.45,145.00,-5.50,
,,109,5258虹堡,電腦週邊,0.30,0.98,0.19,0.23,-0.01,-0.12,,10,1.57,,51.99,48.10,-1.85,
,,110,2606裕民,航運,0.39,0.41,0.35,-0.15,0.20,0.36,,50,1.56,,75.88,66.30,0.80,
,,111,1101台泥,水泥,0.19,-0.05,0.50,0.51,0.14,0.26,,31,1.55,,56.36,24.25,0.20,
,,112,8016矽創,半導體,2.21,-0.61,-0.28,-0.33,0.14,0.42,,50,1.55,,45.93,306.00,-9.50,
,,113,2520冠德,營建,0.26,0.41,0.21,0.21,0.13,0.33,,31,1.55,,73.21,34.85,-0.45,
,,114,4736泰博,生技醫療業,0.47,0.02,0.22,-0.13,0.51,0.44,,30,1.53,,51.88,139.00,-2.00,
,,115,2362藍天,電腦週邊,0.08,0.08,0.23,0.08,0.95,0.10,,30,1.52,,80.80,49.90,2.00,
,,116,1609大亞,電器電纜,1.66,-0.36,-0.14,-0.31,0.04,0.63,,50,1.52,,32.34,38.15,0.40,
,,117,2356英業達,電腦週邊,0.44,-0.96,0.49,0.14,0.46,0.94,,50,1.51,,74.48,69.90,1.10,
,,118,5269祥碩,半導體,0.92,1.14,-0.69,0.05,0.09,0.00,,30,1.51,,59.43,1380.00,-50.00,
,,119,2537聯上發,營建,0.27,0.48,0.40,0.63,-0.07,-0.20,,10,1.51,,60.00,10.95,-0.05,
,,120,2108南帝,橡膠,0.31,0.33,-0.24,0.20,0.16,0.74,,31,1.50,,71.18,28.95,-1.35,
,,121,1608華榮,電器電纜,0.19,-0.42,-0.55,-0.02,0.26,1.99,,50,1.45,,65.57,37.00,0.20,
,,122,6805富世達,電子零組件,-0.11,-1.08,0.86,1.81,0.96,-1.01,,10,1.43,,60.88,1805.00,-25.00,
,,123,3535晶彩科,光電,-0.30,0.51,0.64,-0.13,0.43,0.28,,30,1.43,,26.76,92.00,-0.30,
,,124,2611志信,航運,0.38,0.33,0.42,0.23,0.01,0.05,,31,1.42,,48.01,14.95,0.35,
,,125,2014中鴻,鋼鐵,0.07,0.47,-0.04,0.15,0.30,0.46,,50,1.41,,50.83,16.95,-0.35,
,,126,9938百和,其他,0.71,0.64,0.66,0.63,-0.86,-0.38,,31,1.40,,54.54,42.40,0.25,
,,127,3189景碩,半導體,0.11,0.22,-0.11,-0.29,1.43,0.04,,30,1.40,,74.27,862.00,11.00,
,,128,2367燿華,電子零組件,0.34,0.12,1.22,-0.13,-0.37,0.21,,31,1.39,,28.19,43.60,-1.40,
,,129,2069運錩,鋼鐵,0.26,0.01,-0.05,0.50,0.21,0.45,,31,1.38,,63.09,19.75,-0.45,
,,130,7732金興精密,汽車,-0.06,1.50,0.00,-0.20,0.00,0.12,,50,1.36,,88.74,34.50,0.70,
,,131,2476鉅祥,電子零組件,0.08,0.93,-0.19,0.31,0.69,-0.46,,30,1.36,,67.57,120.00,-3.00,
,,132,6443元晶,光電,0.02,0.27,-0.08,0.98,-0.27,0.43,,31,1.35,,18.13,27.20,-0.50,
,,133,6189豐藝,電子通路,0.44,-0.22,0.20,-0.15,0.66,0.41,,30,1.34,,35.14,48.90,-0.65,
,,134,6117迎廣,電腦週邊,-0.03,0.47,1.02,-0.65,0.54,-0.01,,30,1.34,,54.75,63.50,-1.80,
,,135,6957裕慶-KY,其他,0.01,1.61,0.62,-0.68,-0.52,0.30,,50,1.34,,72.70,218.00,1.50,
,,136,4912聯德控股-KY,電子零組件,1.24,0.14,-0.64,0.08,0.27,0.25,,30,1.34,,51.42,91.30,-1.60,
,,137,2101南港,橡膠,0.63,0.08,0.14,0.07,0.38,0.03,,30,1.33,,66.00,31.55,-2.70,
,,138,1338廣華-KY,汽車,0.10,0.24,0.17,-0.18,0.19,0.78,,50,1.30,,43.71,14.65,-0.20,
,,139,2002中鋼,鋼鐵,-0.10,-0.06,0.54,0.34,0.08,0.50,,31,1.30,,53.14,19.00,-0.20,
,,140,3704合勤控,通信網路,0.03,0.44,0.59,-0.03,0.75,-0.48,,30,1.30,,67.15,43.85,2.00,
,,141,2527宏璟,營建,0.06,1.18,0.09,-0.27,-0.12,0.35,,50,1.29,,81.49,44.40,-1.40,
,,142,2883凱基金,金融,0.44,0.08,0.29,0.01,0.33,0.14,,30,1.29,,68.57,31.65,0.15,
,,143,4746台耀,生技醫療業,0.22,0.52,-0.62,-1.59,1.27,1.49,,50,1.29,,44.17,51.40,-2.00,
,,144,1472三洋實業,營建,1.03,0.11,0.06,0.03,-0.02,0.05,,31,1.26,,81.26,89.00,0.00,
,,145,6782視陽,生技醫療業,0.31,-0.18,0.28,-1.38,1.97,0.24,,30,1.24,,48.33,202.50,-4.50,
,,146,5515建國,營建,0.07,0.18,0.20,-0.02,0.25,0.54,,50,1.22,,70.84,48.45,-1.95,
,,147,5876上海商銀,金融,-0.03,0.48,0.47,0.39,0.00,-0.09,,10,1.22,,88.12,42.35,0.10,
,,148,3052夆典,營建,-0.02,0.33,-0.51,0.51,-0.09,0.96,,31,1.18,,58.28,11.25,0.00,
,,149,911608明輝-DR,存託憑證,0.07,0.14,0.11,0.57,0.08,0.20,,31,1.17,,30.75,2.63,0.03,
,,150,6531愛普*,半導體,1.15,0.44,0.28,-0.50,0.02,-0.23,,30,1.16,,64.74,932.00,67.00,
,,151,3437榮創,光電,0.39,-0.54,-0.23,0.34,1.10,0.09,,30,1.15,,25.55,17.50,-0.20,
,,152,6589台康生技,生技醫療業,0.16,-0.21,0.12,0.46,0.05,0.56,,31,1.14,,58.42,51.50,0.70,
,,153,2636台驊控股,航運,0.16,-0.17,-0.80,1.37,0.03,0.55,,31,1.14,,42.38,67.50,0.00,
,,154,2884玉山金,金融,0.21,0.16,0.42,0.24,0.17,-0.08,,10,1.12,,73.43,37.65,0.35,
,,155,1416廣豐,其他,0.11,0.09,0.46,-0.41,0.09,0.78,,50,1.12,,55.28,11.90,0.15,
,,156,1313聯成,塑膠,1.13,-0.18,0.16,-0.43,0.28,0.15,,30,1.11,,67.98,11.75,-0.20,
,,157,3311閎暉,通信網路,0.02,-0.96,0.94,0.82,0.10,0.18,,31,1.10,,57.81,32.25,-0.45,
,,158,6534正瀚-創,生技醫療業,0.47,0.06,0.03,-0.02,0.21,0.35,,50,1.10,,83.57,94.60,-0.30,
,,159,2034允強,鋼鐵,0.08,0.50,-0.12,-0.22,-0.16,1.01,,50,1.09,,49.95,19.90,-0.15,
,,160,1526日馳,電機,0.04,0.05,0.11,0.01,1.58,-0.71,,30,1.08,,38.08,17.20,-0.40,
,,161,9942茂順,其他,-0.01,1.18,-0.03,-0.02,-0.06,0.00,,31,1.06,,52.87,115.50,-0.50,
,,162,6670復盛應用,運動,0.03,0.20,-0.02,-0.22,0.90,0.16,,30,1.05,,79.37,261.50,-5.50,
,,163,9934成霖,居家,-0.01,0.14,0.25,0.14,0.40,0.12,,30,1.04,,67.75,11.15,-0.25,
,,164,4763材料*-KY,化學,-0.31,-0.18,0.86,0.13,0.09,0.45,,31,1.04,,61.14,51.50,-0.10,
,,165,3032偉訓,電子零組件,0.03,0.40,0.33,0.37,0.54,-0.63,,30,1.04,,52.44,80.90,0.00,
,,166,2466冠西電,光電,2.00,0.22,-0.25,-0.08,-0.50,-0.36,,31,1.03,,88.98,89.70,-2.90,
,,167,1233天仁,食品,0.78,0.05,0.06,0.04,0.04,0.06,,41,1.03,,75.55,27.80,0.20,
,,168,2534宏盛,營建,0.24,0.13,0.12,0.18,0.29,0.06,,30,1.02,,72.61,16.70,-0.20,
,,169,2331精英,電腦週邊,0.22,0.18,0.22,-0.18,0.34,0.24,,30,1.02,,58.99,20.70,1.60,
,,170,6781AES-KY,電子零組件,0.54,-0.50,-0.69,-0.05,0.63,1.09,,50,1.02,,70.55,1120.00,-5.00,
,,171,3312弘憶股,電子通路,0.27,-0.23,-0.01,0.17,-0.06,0.88,,31,1.02,,46.11,55.10,-1.70,
,,172,1909榮成,造紙,0.81,-0.04,0.08,0.17,0.01,-0.02,,10,1.01,,67.62,10.60,0.45,
,,173,2516新建,營建,0.19,0.48,0.04,0.19,0.11,-0.01,,10,1.00,,72.75,14.00,-0.05,
,,174,7765中華資安,雲端,0.00,-0.01,0.01,-0.01,0.00,1.01,,50,1.00,,61.77,226.50,0.00,
,,175,5521工信,營建,-0.36,0.09,0.28,0.10,-0.12,1.00,,31,0.99,,59.18,10.70,-0.05,
,,176,6605帝寶,汽車,0.07,-1.05,0.26,0.57,0.89,0.24,,30,0.98,,67.21,137.50,1.00,
,,177,2106建大,橡膠,0.22,0.20,0.07,0.25,-0.01,0.25,,31,0.98,,80.57,17.55,-0.05,
,,178,6862三集瑞-KY,電子零組件,0.93,0.00,0.00,0.03,0.01,0.00,,10,0.97,,69.77,142.50,-5.50,
,,179,1467南緯,紡織,-0.02,0.27,0.45,0.24,-0.02,0.04,,31,0.96,,67.14,8.51,-0.25,
,,180,1808潤隆,營建,0.15,0.29,0.23,0.22,-0.18,0.25,,31,0.96,,80.49,32.65,-0.45,
,,181,6742澤米,光電,-0.23,-0.11,0.06,0.23,0.39,0.62,,50,0.96,,36.01,43.40,-0.50,
,,182,1217愛之味,食品,0.03,-0.03,0.32,0.40,0.16,0.07,,10,0.95,,61.54,9.96,0.07,
,,183,6472保瑞,生技醫療業,-0.53,0.18,0.11,0.59,-0.01,0.61,,31,0.95,,56.83,409.00,-13.00,
,,184,6598ABC-KY,生技醫療業,0.46,0.32,0.25,-0.22,0.05,0.07,,50,0.93,,52.53,27.80,0.05,
,,185,2355敬鵬,電子零組件,-0.07,0.30,1.08,-0.74,0.56,-0.20,,30,0.93,,40.18,41.90,-1.20,
,,186,2107厚生,橡膠,0.08,0.20,0.29,0.16,0.08,0.11,,31,0.92,,63.94,25.70,0.10,
,,187,1476儒鴻,紡織,0.29,-0.42,0.75,0.24,0.53,-0.47,,30,0.92,,81.10,322.00,-4.50,
,,188,2547日勝生,營建,0.36,-0.41,-0.04,0.55,0.26,0.19,,10,0.91,,70.95,10.10,-0.05,
,,189,2915潤泰全,貿易百貨,-0.33,0.44,0.18,0.15,0.09,0.38,,31,0.91,,69.67,59.50,5.40,
,,190,6112邁達特,資訊服務,0.72,-0.26,0.02,-0.13,0.00,0.54,,50,0.89,,59.07,46.90,0.35,
,,191,2929淘帝-KY,貿易百貨,0.01,0.02,0.01,-0.07,0.40,0.51,,50,0.88,,31.88,5.79,-0.08,
,,192,5880合庫金,金融,0.15,0.16,0.21,0.49,0.09,-0.22,,10,0.88,,74.50,24.20,0.00,
,,193,9914美利達,運動,-0.07,0.13,0.50,-0.06,-0.21,0.59,,31,0.88,,66.98,83.30,-2.20,
,,194,2206三陽工業,汽車,0.16,0.09,0.18,0.64,-0.24,0.05,,31,0.88,,85.10,60.90,0.00,
,,195,8466美吉吉-KY,其他,0.57,0.13,0.13,0.10,0.05,-0.11,,10,0.87,,77.61,16.10,-0.15,
,,196,6515穎崴,半導體,-0.18,0.00,1.28,-0.06,0.10,-0.27,,30,0.87,,50.45,6750.00,5.00,
,,197,1907永豐餘,造紙,0.16,0.17,0.05,0.23,0.17,0.09,,10,0.87,,85.30,28.95,-0.95,
,,198,2852第一保,金融,0.10,0.16,0.22,-0.03,0.31,0.09,,30,0.85,,66.25,26.95,0.00,
,,199,4771望隼,生技醫療業,0.61,0.07,1.02,-1.08,0.07,0.16,,50,0.85,,59.84,198.00,-3.50,
,,200,3034聯詠,半導體,0.18,-0.50,0.83,0.25,0.53,-0.45,,30,0.84,,71.14,512.00,-26.00,
,,201,1442名軒,營建,0.21,0.11,0.08,0.29,0.00,0.14,,31,0.83,,87.18,29.80,-0.05,
,,202,3443創意,半導體,-0.02,-0.44,-0.10,-0.13,1.10,0.41,,30,0.82,,65.54,5465.00,-75.00,
,,203,9136巨騰-DR,存託憑證,0.48,0.73,-0.34,0.41,-0.33,-0.16,,31,0.79,,67.85,11.50,-0.05,
,,204,6504南六,其他,-0.01,0.57,0.08,0.10,0.05,0.00,,10,0.79,,70.65,37.90,-0.35,
,,205,2405輔信,電腦週邊,-0.42,0.53,0.74,-0.72,0.58,0.08,,30,0.79,,24.89,16.05,0.20,
,,206,2102泰豐,橡膠,0.12,0.12,-0.11,0.18,0.43,0.05,,30,0.79,,81.46,18.65,-0.25,
,,207,1339昭輝,汽車,0.02,0.02,0.02,0.62,0.02,0.09,,31,0.79,,75.32,46.35,0.25,
,,208,2453凌群,資訊服務,-0.22,-0.04,0.18,0.72,0.03,0.11,,31,0.78,,46.89,51.70,0.00,
,,209,6449鈺邦,電子零組件,0.41,1.03,-0.24,1.27,-1.99,0.30,,31,0.78,,74.23,233.50,-14.50,
,,210,2432倚天酷卅卅-創,電腦週邊,0.03,0.69,0.05,0.00,0.00,0.01,,41,0.78,,77.42,28.00,-0.15,
,,211,3092鴻碩,電子零組件,0.65,-0.02,-0.03,0.15,-0.04,0.07,,31,0.78,,37.83,23.90,-0.05,
,,212,2371大同,電機,0.13,0.14,-0.15,0.23,0.07,0.34,,31,0.76,,47.50,26.35,0.10,
,,213,2201裕隆,汽車,0.29,0.02,0.11,0.16,-0.10,0.28,,31,0.76,,64.45,28.65,-0.05,
,,214,3059華晶科,光電,0.39,0.07,0.10,-0.34,0.44,0.10,,30,0.76,,24.91,40.80,0.05,
,,215,6641基士德-KY,綠能,-0.15,-0.01,-0.02,1.18,-0.03,-0.22,,10,0.75,,60.25,17.90,0.10,
,,216,2010春源,鋼鐵,-0.16,0.01,-0.12,0.20,0.05,0.77,,31,0.75,,69.34,22.35,-0.35,
,,217,1452宏益,紡織,0.15,0.34,-0.06,0.13,0.06,0.12,,31,0.74,,49.15,11.60,0.05,
,,218,2351順德,半導體,1.54,-1.42,-0.09,0.57,0.22,-0.08,,10,0.74,,71.86,171.00,-2.00,
,,219,2607榮運,航運,0.22,0.30,-0.02,0.14,-0.03,0.13,,31,0.74,,77.45,49.50,-0.40,
,,220,6505台塑化,油電燃氣,0.10,0.58,0.45,-0.15,-0.12,-0.13,,30,0.73,,95.66,70.90,1.10,
