Unnamed: 0_level_1,Unnamed: 1_level_1,#,股票代號/名稱,類別,20260724,0731,0807,0814,0821,0828,Unnamed: 11_level_1,走 勢,總增減,Unnamed: 14_level_1,上週持有%,今日 收盤價,今日 漲跌,Unnamed: 18_level_1
,,1,2464盟立,其他電子,-0.18,0.03,5.19,6.42,-0.14,5.13,,31,16.45,,55.85,190.00,-21.00,
,,2,3605宏致,電子零組件,3.83,-0.59,8.20,5.10,-0.03,-4.32,,10,12.19,,64.27,131.00,11.50,
,,3,2426鼎元,光電,0.02,-0.24,0.00,0.27,4.72,5.99,,50,10.76,,53.42,96.10,-0.50,
,,4,8112至上,電子通路,2.34,2.12,-0.85,7.40,-2.52,-0.06,,31,8.43,,43.50,90.90,-1.30,
,,5,6214精誠,資訊服務,0.41,0.55,-0.09,0.04,5.35,1.58,,30,7.84,,64.41,181.00,-1.50,
,,6,3231緯創,電腦週邊,3.49,1.45,2.85,1.30,-0.89,-0.69,,31,7.51,,68.67,178.00,-1.50,
,,7,2609陽明,航運,0.85,0.87,0.10,0.36,3.43,1.08,,30,6.69,,62.26,56.20,-1.70,
,,8,6225天瀚,光電,0.00,1.26,0.00,3.35,1.58,0.00,,10,6.19,,71.29,59.50,-6.50,
,,9,2030彰源,鋼鐵,-0.17,0.30,0.50,3.16,0.14,1.42,,31,5.35,,53.61,22.80,-0.20,
,,10,3006晶豪科,半導體,-0.87,-2.46,6.40,2.35,-1.26,1.17,,31,5.33,,59.91,269.50,-4.50,
,,11,6213聯茂,電子零組件,-1.69,-1.74,3.29,4.36,0.73,0.16,,10,5.11,,68.95,582.00,19.00,
,,12,2465麗臺,電腦週邊,0.67,-1.00,3.07,6.02,-4.96,1.30,,31,5.10,,41.79,95.00,-0.40,
,,13,6805富世達,電子零組件,0.86,1.81,0.96,-1.01,0.59,1.80,,50,5.01,,63.27,2345.00,120.00,
,,14,2603長榮,航運,0.84,0.46,0.07,0.55,2.54,0.33,,30,4.79,,75.40,231.50,-1.00,
,,15,6269台郡,電子零組件,-0.95,-1.39,1.52,2.06,0.82,2.60,,31,4.66,,34.97,75.00,2.10,
,,16,910322康師傅-DR,存託憑證,0.32,1.42,-0.11,1.40,1.23,0.38,,10,4.64,,29.52,25.70,0.00,
,,17,2351順德,半導體,-0.09,0.57,0.22,-0.08,0.09,3.70,,50,4.41,,75.65,239.50,-0.50,
,,18,2615萬海,航運,0.69,0.63,0.13,0.64,1.58,0.70,,30,4.37,,89.76,111.50,-2.00,
,,19,3406玉晶光,光電,-0.15,-1.21,0.04,0.49,1.56,3.46,,50,4.19,,58.80,917.00,83.00,
,,20,1709和益,化學,0.63,0.59,0.32,1.94,1.30,-0.62,,10,4.16,,70.92,36.15,0.00,
,,21,8103瀚荃,電子零組件,-0.61,-0.23,0.00,-1.09,1.20,4.84,,50,4.11,,47.23,108.50,-5.50,
,,22,3706神達,電腦週邊,1.19,-0.11,1.70,0.63,0.61,0.09,,10,4.11,,57.02,92.10,0.70,
,,23,5292華懋,綠能,0.00,0.24,0.00,5.50,-1.36,-0.34,,31,4.04,,54.66,220.00,1.00,
,,24,2364倫飛,電腦週邊,0.00,0.00,0.00,1.66,2.48,-0.19,,30,3.95,,58.98,67.60,0.00,
,,25,2027大成鋼,鋼鐵,1.18,0.29,0.88,1.10,0.49,-0.05,,10,3.89,,78.18,48.40,-0.25,
,,26,2727王品,觀光,1.45,2.02,0.22,0.08,0.13,-0.25,,30,3.65,,38.78,234.00,0.50,
,,27,2301光寶科,電腦週邊,0.18,-0.18,2.50,0.61,-0.03,0.57,,31,3.65,,82.13,317.50,16.50,
,,28,6108競國,電子零組件,-0.18,0.55,-0.13,1.50,1.49,0.39,,10,3.62,,56.29,25.70,1.90,
,,29,2354鴻準,其他電子,0.32,-0.10,1.47,1.09,-0.09,0.87,,31,3.56,,48.70,63.90,-0.50,
,,30,3022威強電,電腦週邊,1.54,0.83,1.53,1.75,-1.97,-0.21,,31,3.47,,66.11,90.30,-1.20,
,,31,8105凌巨,光電,-0.29,-0.29,0.22,0.18,3.46,0.18,,30,3.46,,64.85,16.65,1.50,
,,32,8271宇瞻,半導體,0.78,-0.37,5.56,-2.91,-1.49,1.81,,50,3.38,,45.51,232.50,-1.50,
,,33,2033佳大,鋼鐵,-0.08,-0.32,-0.01,2.98,0.04,0.76,,31,3.37,,77.39,25.65,2.30,
,,34,3017奇鋐,電腦週邊,0.57,0.31,1.34,1.49,-0.43,-0.03,,31,3.25,,68.51,3360.00,20.00,
,,35,2324仁寶,電腦週邊,0.96,-0.30,0.94,1.40,0.66,-0.43,,10,3.23,,66.00,39.70,-0.05,
,,36,2542興富發,營建,0.96,0.35,0.10,0.67,0.81,0.33,,30,3.22,,66.30,47.00,-0.75,
,,37,2421建準,電子零組件,0.13,-0.33,2.10,-0.18,0.31,1.16,,50,3.19,,60.32,163.50,4.00,
,,38,2606裕民,航運,0.35,-0.15,0.20,0.36,0.71,1.68,,50,3.15,,78.27,72.20,-2.10,
,,39,3543州巧,光電,-0.47,-0.89,0.73,0.74,-0.17,3.15,,31,3.09,,51.14,54.50,4.90,
,,40,6206飛捷,電腦週邊,0.44,0.54,2.83,0.81,-1.27,-0.27,,31,3.08,,55.08,138.50,-2.00,
,,41,2408南亞科,半導體,-0.35,-1.23,1.78,2.07,0.24,0.53,,31,3.04,,85.40,540.00,-1.00,
,,42,9921巨大,運動,-0.26,0.75,0.59,2.10,-0.18,0.02,,31,3.02,,69.15,103.00,-2.00,
,,43,2392正崴,電子零組件,-0.26,-0.33,0.57,0.97,0.78,1.24,,31,2.97,,51.22,44.50,-2.15,
,,44,910861神州-DR,存託憑證,1.52,0.00,1.25,0.00,0.19,-0.01,,30,2.95,,37.78,3.84,0.00,
,,45,3504揚明光,光電,-0.20,-1.43,1.28,0.16,0.69,2.41,,50,2.91,,67.96,89.50,-4.60,
,,46,3037欣興,電子零組件,0.10,-0.66,1.25,0.29,1.80,0.13,,30,2.91,,77.64,1110.00,-70.00,
,,47,9105泰金寶-DR,存託憑證,1.18,0.10,0.38,0.40,0.41,0.41,,40,2.88,,26.59,8.35,-0.03,
,,48,6782視陽,生技醫療業,0.28,-1.38,1.97,0.24,0.04,1.70,,31,2.85,,50.07,241.50,-2.00,
,,49,2313華通,電子零組件,0.21,-1.61,2.08,-0.39,0.75,1.79,,50,2.83,,61.01,241.00,-3.00,
,,50,3311閎暉,通信網路,0.94,0.82,0.10,0.18,0.60,0.15,,30,2.79,,58.56,32.60,0.05,
,,51,6456GIS-KY,光電,0.58,-1.36,0.36,1.97,0.41,0.83,,31,2.79,,50.92,74.30,2.50,
,,52,1608華榮,電器電纜,-0.55,-0.02,0.26,1.99,-0.18,1.29,,31,2.79,,66.68,37.85,-0.35,
,,53,3046建卅卅,電腦週邊,0.02,0.02,0.04,2.86,-0.01,-0.15,,10,2.78,,55.97,56.70,-1.00,
,,54,2388威盛,半導體,0.60,0.18,2.30,0.01,-0.09,-0.28,,10,2.72,,71.24,73.30,0.80,
,,55,1558伸興,電機,0.53,0.16,0.35,0.22,0.92,0.43,,30,2.61,,37.63,102.00,0.00,
,,56,6669緯穎,電腦週邊,1.53,0.35,0.68,0.02,0.66,-0.67,,30,2.57,,65.18,7200.00,385.00,
,,57,6515穎崴,半導體,1.28,-0.06,0.10,-0.27,0.73,0.74,,50,2.52,,51.92,6250.00,145.00,
,,58,2618長榮航,航運,0.42,0.63,0.64,0.09,0.29,0.44,,50,2.51,,82.30,41.80,-0.95,
,,59,3356奇偶,光電,0.22,0.44,0.25,1.27,1.64,-1.33,,30,2.49,,35.51,61.90,0.10,
,,60,1605華新,電器電纜,-0.16,-0.72,0.96,2.09,-0.14,0.46,,31,2.49,,75.33,39.00,0.10,
,,61,1513中興電,電機,-0.15,-0.70,0.92,2.71,-0.79,0.47,,31,2.46,,45.85,168.00,-2.50,
,,62,1727中華化,化學,-0.87,-0.02,-0.05,-0.30,2.29,1.36,,30,2.41,,57.80,98.10,1.20,
,,63,7788松川精密,電子零組件,0.09,1.53,-0.87,0.72,0.06,0.85,,31,2.38,,71.88,327.50,29.50,
,,64,2103台橡,橡膠,-0.09,-0.02,0.08,2.42,-0.37,0.33,,31,2.35,,58.96,28.20,0.45,
,,65,2485兆赫,通信網路,1.40,1.21,-0.87,-0.05,0.55,0.10,,30,2.34,,23.34,43.00,-1.00,
,,66,2357華碩,電腦週邊,0.40,0.18,0.92,0.53,0.24,0.07,,10,2.34,,74.92,965.00,-3.00,
,,67,3653健策,電子零組件,1.33,0.08,0.76,0.42,0.06,-0.34,,10,2.31,,71.53,5785.00,140.00,
,,68,2049上銀,電機,0.31,-0.46,1.80,1.31,-0.25,-0.41,,10,2.30,,70.99,354.00,-5.50,
,,69,3149正達,光電,-3.26,-0.72,-2.17,9.02,-0.62,0.04,,31,2.29,,27.50,66.40,-0.80,
,,70,2612中航,航運,-0.23,0.05,0.28,-0.10,0.64,1.61,,50,2.25,,75.96,60.20,-1.80,
,,71,2009第一銅,鋼鐵,0.15,-0.43,0.42,1.41,-0.20,0.89,,31,2.24,,59.14,41.30,-0.50,
,,72,3003健和興,電子零組件,-0.24,-0.76,0.27,2.50,0.05,0.38,,31,2.20,,60.69,72.10,3.20,
,,73,3013晟銘電,電腦週邊,-0.26,0.64,0.06,0.65,0.57,0.48,,10,2.14,,46.70,89.50,1.60,
,,74,4927泰鼎-KY,電子零組件,0.10,0.49,0.48,-0.88,0.43,1.51,,50,2.13,,26.39,43.00,2.55,
,,75,1416廣豐,其他,0.46,-0.41,0.09,0.78,0.73,0.48,,10,2.13,,56.49,11.80,0.00,
,,76,2376技嘉,電腦週邊,1.11,0.18,0.17,2.26,-1.18,-0.42,,31,2.12,,71.74,349.00,4.00,
,,77,2377微星,電腦週邊,1.91,-0.59,1.96,2.39,-3.73,0.17,,31,2.11,,66.68,145.00,0.00,
,,78,6278台表科,光電,-0.52,-0.25,-0.02,-0.07,0.91,2.06,,50,2.11,,63.02,201.50,-4.50,
,,79,6277宏正,電腦週邊,0.73,0.07,0.37,1.55,-0.95,0.29,,31,2.06,,57.63,79.30,-1.10,
,,80,2359所羅門,其他電子,-1.42,-2.64,3.60,6.57,-1.22,-2.84,,10,2.05,,50.60,145.50,-2.00,
,,81,3029零壹,資訊服務,-0.03,-0.43,1.21,0.62,0.34,0.31,,10,2.02,,42.61,111.50,-0.50,
,,82,3376新日興,電子零組件,-0.33,-1.26,1.03,0.02,-0.67,3.19,,31,1.98,,46.62,217.00,7.00,
,,83,6472保瑞,生技醫療業,0.11,0.59,-0.01,0.61,0.81,-0.17,,30,1.94,,57.47,435.00,-4.50,
,,84,2356英業達,電腦週邊,0.49,0.14,0.46,0.94,-0.20,0.09,,31,1.92,,74.37,64.90,-0.70,
,,85,2636台驊控股,航運,-0.80,1.37,0.03,0.55,0.80,-0.04,,30,1.91,,43.14,68.90,-0.60,
,,86,4938和碩,電腦週邊,0.63,-0.07,0.66,1.05,-0.31,-0.06,,31,1.90,,79.45,88.50,-0.90,
,,87,3416融程電,電腦週邊,0.24,-0.26,0.38,2.24,-0.38,-0.33,,31,1.89,,58.90,180.50,-2.00,
,,88,1597直得,電機,0.45,1.68,0.01,-0.11,-1.00,0.85,,31,1.88,,53.06,152.00,4.50,
,,89,6605帝寶,汽車,0.26,0.57,0.89,0.24,-0.41,0.32,,31,1.87,,67.12,139.00,-3.00,
,,90,3714富采,光電,0.54,0.24,0.08,0.53,0.17,0.27,,31,1.83,,43.20,62.60,-0.90,
,,91,2453凌群,資訊服務,0.18,0.72,0.03,0.11,0.62,0.17,,30,1.83,,47.68,52.10,-0.50,
,,92,6658聯策,其他電子,1.83,-0.05,-0.06,0.00,-1.07,1.18,,31,1.83,,42.87,166.50,-4.50,
,,93,7827漢康-KY創,生技醫療業,0.15,0.56,0.24,0.34,0.22,0.31,,31,1.82,,79.07,159.50,-2.50,
,,94,4566時碩工業,電機,0.54,1.87,0.50,2.72,-2.03,-1.79,,31,1.81,,54.36,65.70,-1.00,
,,95,2455全新,通信網路,0.99,-1.23,1.56,-0.05,-0.71,1.25,,31,1.81,,52.34,434.00,1.00,
,,96,4976佳凌,光電,0.07,-0.39,0.56,0.20,0.82,0.54,,30,1.80,,30.75,39.15,-0.85,
,,97,2474可成,其他電子,0.50,-0.14,-0.38,1.21,0.06,0.53,,31,1.78,,70.24,206.50,-1.00,
,,98,2468華經,資訊服務,0.00,0.70,0.05,0.93,0.33,-0.24,,10,1.77,,51.80,33.90,-0.35,
,,99,2314台揚,通信網路,0.01,1.70,0.01,0.01,0.01,0.02,,41,1.76,,11.51,11.60,-0.15,
,,100,1733五鼎,生技醫療業,0.78,0.10,-0.01,0.04,0.96,-0.12,,30,1.75,,43.43,32.10,-0.30,
,,101,1563巧新,汽車,0.46,-0.23,0.21,0.61,0.12,0.58,,31,1.75,,49.69,,,
,,102,2520冠德,營建,0.21,0.21,0.13,0.33,0.69,0.18,,30,1.75,,74.08,35.30,-0.35,
,,103,3712永崴投控,電腦週邊,0.67,0.30,0.58,0.40,-0.19,-0.03,,31,1.73,,58.46,20.75,-0.90,
,,104,2031新光鋼,鋼鐵,0.22,0.21,-0.17,0.94,0.04,0.48,,31,1.72,,58.49,45.40,-0.50,
,,105,5515建國,營建,0.20,-0.02,0.25,0.54,0.42,0.32,,10,1.71,,71.58,52.50,-0.10,
,,106,3024憶聲,光電,-0.04,0.50,0.48,0.42,0.27,0.06,,10,1.69,,50.57,14.65,0.05,
,,107,2634漢翔,航運,-0.44,-0.27,0.07,1.12,3.78,-2.58,,30,1.68,,53.12,67.80,-2.50,
,,108,6136富爾特,通信網路,1.14,0.09,0.00,0.70,0.16,-0.43,,10,1.66,,46.80,25.10,0.00,
,,109,3138耀登,通信網路,0.62,0.03,0.01,0.00,0.80,0.16,,30,1.62,,29.01,97.60,-1.10,
,,110,1904正隆,造紙,0.13,0.08,-0.01,0.98,0.33,0.09,,10,1.60,,68.24,25.15,-0.30,
,,111,5521工信,營建,0.28,0.10,-0.12,1.00,0.02,0.32,,31,1.60,,59.52,10.65,-0.15,
,,112,6771平和環保-創,綠能,0.00,0.00,0.00,0.00,-0.02,1.60,,31,1.58,,42.46,41.00,-0.75,
,,113,9939宏全,其他,0.53,-0.32,1.75,-0.10,-0.13,-0.16,,10,1.57,,62.85,132.00,-1.00,
,,114,3034聯詠,半導體,0.83,0.25,0.53,-0.45,0.12,0.29,,50,1.57,,71.55,545.00,-3.00,
,,115,7760享溫馨,觀光,0.28,-0.39,0.03,0.61,0.73,0.31,,30,1.57,,64.52,33.00,-0.30,
,,116,6416瑞祺電通,通信網路,1.52,-0.47,-0.34,1.58,-0.33,-0.40,,10,1.56,,47.91,100.50,-1.00,
,,117,2362藍天,電腦週邊,0.23,0.08,0.95,0.10,-0.05,0.25,,31,1.56,,81.00,47.75,-0.80,
,,118,2002中鋼,鋼鐵,0.54,0.34,0.08,0.50,0.00,0.08,,31,1.54,,53.22,19.05,-0.10,
,,119,2355敬鵬,電子零組件,1.08,-0.74,0.56,-0.20,0.13,0.67,,50,1.50,,40.98,44.50,0.10,
,,120,3576聯合再生,光電,1.59,-0.35,-0.09,0.56,-0.17,-0.04,,31,1.50,,38.88,17.50,0.45,
,,121,2867三商壽,金融,0.39,0.30,0.30,0.23,0.27,0.00,,30,1.49,,0.00,,,
,,122,4536拓凱,運動,0.86,1.41,-1.62,-0.37,1.05,0.13,,30,1.46,,57.24,167.50,-0.50,
,,123,2312金寶,其他電子,0.31,-0.21,0.76,0.72,-0.31,0.18,,31,1.45,,48.73,31.80,0.10,
,,124,6426統新,通信網路,-1.22,0.15,-1.79,2.62,1.15,0.53,,10,1.44,,44.12,263.50,4.00,
,,125,2399映泰,電腦週邊,0.30,0.96,-0.05,-0.42,0.13,0.50,,50,1.42,,33.12,46.90,0.30,
,,126,3535晶彩科,光電,0.64,-0.13,0.43,0.28,0.99,-0.80,,30,1.41,,26.95,90.20,0.70,
,,127,3042晶技,電子零組件,-0.06,0.33,0.89,0.54,-0.11,-0.19,,10,1.40,,56.69,188.50,-3.50,
,,128,1101台泥,水泥,0.50,0.51,0.14,0.26,0.20,-0.25,,10,1.36,,56.31,24.30,0.20,
,,129,2006東和鋼鐵,鋼鐵,0.09,0.39,1.04,0.31,-0.17,-0.31,,10,1.35,,80.95,80.60,-0.20,
,,130,1519華城,電機,0.05,-0.02,0.14,0.42,-0.26,1.01,,31,1.34,,73.83,755.00,-15.00,
,,131,4961天鈺,半導體,-0.01,-0.93,0.79,2.04,-0.34,-0.21,,31,1.34,,45.98,161.00,-4.00,
,,132,2367燿華,電子零組件,1.22,-0.13,-0.37,0.21,0.43,-0.05,,30,1.31,,28.57,44.80,-0.75,
,,133,8039台虹,電子零組件,0.88,-2.41,-0.05,1.91,0.23,0.75,,31,1.31,,69.33,343.50,-9.00,
,,134,5285界霖,半導體,0.32,0.22,0.17,0.00,-0.15,0.75,,31,1.31,,63.52,83.40,-0.60,
,,135,9945潤泰新,其他,0.13,0.33,0.13,0.17,0.60,-0.05,,30,1.31,,66.17,28.00,-0.60,
,,136,1338廣華-KY,汽車,0.17,-0.18,0.19,0.78,0.37,-0.03,,10,1.30,,44.05,14.20,-0.15,
,,137,2852第一保,金融,0.22,-0.03,0.31,0.09,0.53,0.18,,30,1.30,,66.96,28.10,-0.35,
,,138,3437榮創,光電,-0.23,0.34,1.10,0.09,0.31,-0.31,,30,1.30,,25.55,18.40,0.00,
,,139,1439雋揚,營建,0.45,0.05,0.14,0.19,0.24,0.22,,30,1.29,,85.61,29.40,0.20,
,,140,8422可寧衛*,綠能,0.12,-0.11,0.36,0.44,0.31,0.15,,10,1.27,,38.19,27.10,0.10,
,,141,1504東元,電機,-0.04,-0.35,0.35,0.46,0.72,0.12,,30,1.26,,70.88,72.60,-0.80,
,,142,2637慧洋-KY,航運,0.31,0.03,0.24,0.21,0.42,0.05,,30,1.26,,83.75,92.10,-2.50,
,,143,5607遠雄港,航運,0.19,0.19,0.14,-0.05,0.73,0.04,,30,1.24,,76.68,51.50,-0.80,
,,144,6224聚鼎,電子零組件,-0.19,0.04,-1.15,-0.36,0.96,1.94,,50,1.24,,39.82,74.50,-1.70,
,,145,6189豐藝,電子通路,0.20,-0.15,0.66,0.41,-0.08,0.16,,31,1.20,,35.22,48.15,0.00,
,,146,3005神基,電腦週邊,0.52,0.09,0.54,0.13,-0.20,0.10,,31,1.18,,73.00,116.00,0.00,
,,147,1525江申,汽車,0.00,0.29,0.04,0.01,0.02,0.80,,50,1.16,,89.36,66.50,-0.50,
,,148,2537聯上發,營建,0.40,0.63,-0.07,-0.20,0.32,0.08,,30,1.16,,60.40,11.45,-0.20,
,,149,4912聯德控股-KY,電子零組件,-0.64,0.08,0.27,0.25,-0.02,1.21,,31,1.15,,52.61,99.20,1.00,
,,150,6668中揚光,光電,0.09,-0.46,0.42,0.16,0.04,0.88,,31,1.13,,54.50,44.60,1.65,
,,151,1717長興,化學,-1.00,-0.62,0.54,2.46,-1.15,0.90,,31,1.13,,66.78,77.70,1.90,
,,152,7610聯友金屬-創,綠能,-0.67,0.26,-0.05,9.18,-7.20,-0.39,,31,1.13,,50.42,1495.00,-100.00,
,,153,1612宏泰,電器電纜,-0.20,0.10,-0.13,0.45,0.20,0.70,,31,1.12,,61.02,35.20,-0.30,
,,154,2617台航,航運,0.19,0.02,-0.02,-0.13,0.59,0.47,,30,1.12,,63.90,30.45,-0.85,
,,155,1528恩德,電機,0.10,0.01,0.19,0.03,0.42,0.37,,30,1.12,,30.95,19.55,0.05,
,,156,2010春源,鋼鐵,-0.12,0.20,0.05,0.77,0.10,0.11,,31,1.11,,69.55,22.70,-0.20,
,,157,8462柏文,運動,0.19,0.60,0.58,-0.17,0.11,-0.21,,30,1.10,,66.35,171.00,-3.00,
,,158,3030德律,其他電子,0.04,-0.11,0.71,0.45,-0.23,0.22,,31,1.08,,58.17,293.50,-3.00,
,,159,6796晉弘,生技醫療業,0.00,0.03,0.00,0.02,1.02,0.01,,30,1.08,,48.46,61.60,-0.90,
,,160,3346麗清,汽車,0.40,0.14,-0.09,0.57,0.04,0.01,,10,1.07,,26.88,20.00,-0.15,
,,161,6558興能高,其他電子,0.05,-0.12,0.67,0.14,-0.22,0.55,,31,1.07,,41.86,25.50,-0.40,
,,162,4540全球傳動,電機,-0.37,0.09,-0.61,0.30,0.43,1.23,,50,1.07,,32.54,60.20,-1.20,
,,163,9103美德醫療-DR,存託憑證,0.34,-0.11,0.17,0.22,0.27,0.17,,30,1.06,,12.44,5.08,-0.06,
,,164,6165浪凡,雲端,-1.10,-0.39,1.41,0.66,0.89,-0.42,,30,1.05,,50.06,48.30,0.25,
,,165,2883凱基金,金融,0.29,0.01,0.33,0.14,-0.01,0.29,,31,1.05,,68.85,32.75,0.60,
,,166,2371大同,電機,-0.15,0.23,0.07,0.34,0.02,0.51,,31,1.02,,48.03,28.50,-0.70,
,,167,1217愛之味,食品,0.32,0.40,0.16,0.07,-0.18,0.24,,31,1.01,,61.60,9.97,-0.03,
,,168,4195基米-創,生技醫療業,0.00,0.53,0.54,0.00,-0.05,-0.01,,31,1.01,,38.71,14.45,-0.25,
,,169,3665貿聯-KY,其他電子,-0.17,0.24,1.09,0.16,1.00,-1.31,,30,1.01,,61.94,2260.00,205.00,
,,170,6589台康生技,生技醫療業,0.12,0.46,0.05,0.56,-0.01,-0.17,,10,1.01,,58.24,49.85,-0.35,
,,171,911608明輝-DR,存託憑證,0.11,0.57,0.08,0.20,-0.01,0.06,,31,1.01,,30.80,2.68,0.06,
,,172,2547日勝生,營建,-0.04,0.55,0.26,0.19,-0.02,0.05,,31,0.99,,70.98,10.00,-0.10,
,,173,1539巨庭,電機,0.69,0.82,-0.60,0.01,0.03,0.04,,50,0.99,,61.12,15.65,0.00,
,,174,2029盛餘,鋼鐵,0.15,0.32,0.13,0.01,0.20,0.18,,30,0.99,,72.18,22.15,-0.10,
,,175,1527鑽全,電機,0.10,-0.22,0.27,0.13,0.60,0.10,,30,0.98,,33.36,32.70,-0.05,
,,176,2025千興,鋼鐵,0.27,-0.27,0.27,-0.02,0.06,0.67,,50,0.98,,63.22,13.25,0.05,
,,177,2536宏普,營建,-0.37,-0.07,-0.13,1.36,0.21,-0.02,,10,0.98,,78.73,20.80,-0.30,
,,178,2884玉山金,金融,0.42,0.24,0.17,-0.08,0.05,0.17,,50,0.97,,73.65,38.75,0.20,
,,179,3027盛達,通信網路,0.04,0.01,0.34,0.34,0.10,0.13,,31,0.96,,43.43,18.35,-0.20,
,,180,6116彩晶,光電,0.12,0.35,-0.05,-0.75,0.12,1.16,,50,0.95,,43.28,14.50,-0.35,
,,181,2107厚生,橡膠,0.29,0.16,0.08,0.11,0.21,0.10,,30,0.95,,64.25,26.90,-0.15,
,,182,2467志聖,電子零組件,-0.28,-0.41,0.22,0.62,0.67,0.13,,30,0.95,,69.72,610.00,25.00,
,,183,3150鈺寶-創,半導體,-0.90,0.91,-0.01,0.00,0.94,0.01,,30,0.95,,55.83,16.75,-0.55,
,,184,5244弘凱,光電,0.22,0.09,0.05,0.13,0.27,0.18,,30,0.94,,47.28,35.60,-0.25,
,,185,2495普安,電腦週邊,0.08,-0.06,-0.04,0.53,0.07,0.36,,31,0.94,,50.71,38.40,0.00,
,,186,1219福壽,食品,0.08,0.28,0.00,0.39,0.29,-0.11,,10,0.93,,64.04,11.50,-0.30,
,,187,1909榮成,造紙,0.08,0.17,0.01,-0.02,0.59,0.10,,30,0.93,,68.31,10.85,-0.05,
,,188,3052夆典,營建,-0.51,0.51,-0.09,0.96,0.03,0.03,,21,0.93,,58.34,11.15,-0.10,
,,189,6641基士德-KY,綠能,-0.02,1.18,-0.03,-0.22,0.00,0.01,,50,0.92,,60.26,17.70,-0.05,
,,190,2929淘帝-KY,貿易百貨,0.01,-0.07,0.40,0.51,0.02,0.04,,31,0.91,,31.94,5.70,0.00,
,,191,1526日馳,電機,0.11,0.01,1.58,-0.71,-0.85,0.76,,31,0.90,,37.99,16.45,0.05,
,,192,1808潤隆,營建,0.23,0.22,-0.18,0.25,0.16,0.22,,31,0.90,,80.87,34.80,-1.15,
,,193,2915潤泰全,貿易百貨,0.18,0.15,0.09,0.38,0.14,-0.04,,10,0.90,,69.77,57.30,-1.30,
,,194,4956光鋐,光電,-1.14,1.27,-0.08,0.09,0.18,0.57,,50,0.89,,38.94,36.95,0.95,
,,195,4306炎洲,塑膠,0.08,0.03,0.23,-0.10,0.55,0.10,,30,0.89,,58.16,15.05,-0.05,
,,196,2069運錩,鋼鐵,-0.05,0.50,0.21,0.45,-0.35,0.13,,31,0.89,,62.87,21.40,-0.45,
,,197,1711永光,化學,-1.33,0.41,0.27,0.35,-0.05,1.23,,31,0.88,,44.96,43.90,0.40,
,,198,6869雲豹能源,綠能,0.28,0.15,0.61,-0.13,-0.07,0.04,,50,0.88,,55.20,68.00,0.20,
,,199,2413環科,電子零組件,-0.05,-0.05,0.89,0.08,0.17,-0.17,,30,0.87,,58.34,43.85,0.10,
,,200,2014中鴻,鋼鐵,-0.04,0.15,0.30,0.46,-0.10,0.08,,31,0.85,,50.81,17.05,-0.10,
,,201,3010華立,電子通路,0.13,-0.56,0.56,1.05,-0.39,0.06,,31,0.85,,63.14,127.00,-2.00,
,,202,1783和康生,生技醫療業,0.12,0.48,-0.01,0.12,0.09,0.05,,10,0.85,,64.36,40.70,0.00,
,,203,4576大銀微系統,電機,-0.08,0.19,1.01,0.12,-0.56,0.17,,31,0.85,,66.50,216.00,0.50,
,,204,5876上海商銀,金融,0.47,0.39,0.00,-0.09,0.11,-0.03,,30,0.85,,88.20,43.15,0.10,
,,205,9933中鼎,其他,0.07,-0.22,-0.14,0.66,0.35,0.12,,10,0.84,,63.01,40.60,-1.00,
,,206,6534正瀚-創,生技醫療業,0.03,-0.02,0.21,0.35,0.21,0.06,,10,0.84,,83.84,91.20,-1.00,
,,207,1442名軒,營建,0.08,0.29,0.00,0.14,0.11,0.21,,31,0.83,,87.50,29.85,-0.40,
,,208,2344華邦電,半導體,-0.43,-0.82,1.39,-1.00,0.73,0.96,,50,0.83,,70.67,181.50,-4.50,
,,209,2534宏盛,營建,0.12,0.18,0.29,0.06,0.11,0.06,,30,0.82,,72.78,17.50,-0.20,
,,210,4763材料*-KY,化學,0.86,0.13,0.09,0.45,-0.28,-0.43,,10,0.82,,60.43,45.65,-0.15,
,,211,5243乙盛-KY,光電,-0.16,-0.36,0.33,1.10,0.16,-0.25,,10,0.82,,57.89,91.30,-3.10,
,,212,2108南帝,橡膠,-0.24,0.20,0.16,0.74,-0.37,0.31,,31,0.80,,71.12,30.45,0.30,
,,213,1467南緯,紡織,0.45,0.24,-0.02,0.04,-0.01,0.10,,31,0.80,,67.23,8.28,-0.08,
,,214,6756威鋒電子,半導體,0.09,0.09,0.31,0.07,0.06,0.17,,31,0.79,,62.45,100.00,0.10,
,,215,1618合機,電器電纜,-0.49,-0.36,0.69,0.65,-0.40,0.69,,31,0.78,,57.82,40.40,-0.25,
,,216,2472立隆電,電子零組件,1.16,1.20,-0.22,-0.83,-0.77,0.23,,50,0.77,,58.91,232.50,3.50,
,,217,2423固緯,其他電子,0.00,0.02,0.00,0.38,0.31,0.06,,10,0.77,,76.21,74.60,-1.50,
,,218,1339昭輝,汽車,0.02,0.62,0.02,0.09,-0.03,0.04,,31,0.76,,75.33,43.30,0.20,
,,219,6117迎廣,電腦週邊,1.02,-0.65,0.54,-0.01,0.28,-0.42,,30,0.76,,54.61,63.00,0.50,
,,220,2206三陽工業,汽車,0.18,0.64,-0.24,0.05,0.09,0.04,,30,0.76,,85.23,63.10,-0.40,
