"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日買賣超佔成交","2日買賣超佔成交","3日買賣超佔成交","5日買賣超佔成交","10日買賣超佔成交","1個月買賣超佔成交","3個月買賣超佔成交","半年買賣超佔成交","1年買賣超佔成交","3年買賣超佔成交","10年買賣超佔成交","今年買賣超佔成交"
"122","1434","福懋","15.55","-0.15","-0.96","05/13","0","+0.35","+0.44","+0.31","+1.28","+0.82","+0.53","-1.37","+0.08","+0.03","-0.89","-1.37"
"123","6789","采鈺","583","-11","-1.85","05/13","+0.22","-0.08","-0.01","+0.3","+0.22","+0.08","+0.16","+0.21","+0.21","+0.11","","+0.21"
"124","8046","南電","880","-20","-2.22","05/13","-0.17","+4.52","+1.58","+0.3","+0.79","+2.19","+3.62","+2.26","+1.3","+0.35","+0.26","+3.86"
"125","2474","可成","202.5","-3","-1.46","05/13","-2.52","-3.69","-7.32","+0.3","-4.24","-11.6","-8.77","-13.4","-0.06","+1.54","+0.76","-13"
"126","1504","東元","73.2","+0.7","+0.97","05/13","0","-0.02","-0.02","+0.28","+0.1","-0.04","-1.46","-6.86","-3.18","-0.42","-0.12","-1.11"
"127","6781","AES-KY","1240","-45","-3.5","05/13","0","+0.29","+0.44","+0.27","-0.72","-0.58","-1.2","-1.18","-0.75","-0.24","","-3.19"
"128","4576","大銀微系統","248.5","-9.5","-3.68","05/13","0","0","0","+0.24","+1.46","+0.96","+0.58","+0.41","+0.1","+0.07","","+0.43"
"129","6788","華景電","454","-11","-2.37","05/13","0","0","0","+0.24","+0.25","+0.41","0","+0.11","+0.06","-0.01","","+0.01"
"130","4953","緯軟","117.5","-1.5","-1.26","05/13","0","0","0","+0.23","+0.35","+0.16","-0.1","-0.21","+0.03","-0.11","-0.03","-0.4"
"131","7750","新代","2765","-305","-9.93","05/13","+0.18","+0.3","+0.26","+0.19","+0.93","+0.94","+0.23","+0.42","","","","+0.48"
"132","1229","聯華","40.3","-0.2","-0.49","05/13","0","0","0","+0.18","+0.15","+0.06","+0.05","0","-0.01","-0.03","0","+0.04"
"133","4968","立積","115.5","-5","-4.15","05/13","+0.63","+0.3","+0.36","+0.18","+0.13","+0.03","-0.08","+0.04","-0.03","-0.14","-0.09","0"
"134","4772","台特化","308.5","-6.5","-2.06","05/13","+0.77","+0.48","+0.27","+0.17","-0.16","-0.26","-0.23","-0.13","-0.05","","","-0.17"
"135","2376","技嘉","313.5","-7.5","-2.34","05/13","-0.02","+0.16","-0.06","+0.16","-0.96","-1.54","-0.64","-0.37","-1.44","-0.26","-0.08","-0.44"
"136","6732","昇佳電子","165.5","-5","-2.93","05/13","+0.83","+0.29","+0.34","+0.16","+0.23","+0.03","+0.05","+0.07","-0.14","-0.94","","+0.09"
"137","8415","大國鋼","34.3","-0.3","-0.87","05/13","0","+0.25","+0.21","+0.15","+0.55","+0.46","+0.24","+0.08","-0.61","+0.04","","+0.55"
"138","2371","大同","30","-0.1","-0.33","05/13","+0.11","+0.15","+0.11","+0.15","+0.06","-0.1","+0.04","-2.38","-0.17","+0.04","+0.01","-0.42"
"139","2467","志聖","626","-23","-3.54","05/13","+0.33","-0.08","-0.12","+0.15","-2.01","-1.14","+0.83","+0.69","+0.41","+0.16","+0.09","+0.7"
"140","1722","台肥","46.7","-0.3","-0.64","05/13","0","0","0","+0.15","+0.01","+0.01","-0.19","-1.58","-0.25","-0.04","+0.01","-0.2"
"141","2897","王道銀行","10.15","-0.05","-0.49","05/13","0","+0.17","+0.21","+0.14","+0.85","+0.58","+0.17","-0.04","-0.26","+0.08","","+0.06"
"142","8016","矽創","268","-6","-2.19","05/13","+7.59","+2.99","+0.61","+0.14","-0.51","-2.89","-2.85","-4.96","-1.29","+0.37","-0.22","-4.72"
"143","5236","凌陽創新","162.5","-4","-2.4","05/13","+0.65","+0.32","+0.3","+0.14","+0.15","+0.03","+0.05","+0.1","+0.07","+0.01","","+0.1"
"144","4977","眾達-KY","243.5","-27","-9.98","05/13","+0.54","+0.2","+0.14","+0.12","+0.06","+0.15","+0.06","+0.04","+0.02","-0.04","-0.01","+0.05"
"145","00713","元大台灣高息低波","55.15","+0.35","+0.64","05/13","0","0","+0.2","+0.12","-0.01","+0.27","+0.11","-0.19","-0.8","+0.04","","-0.08"
"146","5880","合庫金","22.85","+0.05","+0.22","05/13","-0.22","-0.58","-0.35","+0.12","+0.18","-0.12","+0.63","+0.15","-0.56","+0.21","+0.21","+0.41"
"147","1785","光洋科","154","-4.5","-2.84","05/13","+0.24","+0.2","+0.13","+0.12","+0.23","+0.19","+0.06","+0.35","+0.24","+0.1","+0.05","+0.06"
"148","6719","力智","202.5","+7.5","+3.85","05/13","+0.18","+0.1","+0.16","+0.12","+0.12","+0.02","+0.08","-0.3","-0.01","-0.54","","-0.33"
"149","1519","華城","895","-19","-2.08","05/13","0","-0.01","-0.02","+0.11","-0.46","+0.07","-1.59","-0.12","-0.09","-0.24","0","-0.86"
"150","8054","安國","101","-1.5","-1.46","05/13","+0.37","+0.19","+0.2","+0.11","+0.1","+0.01","0","+0.01","+0.01","-0.01","0","+0.02"
"151","6136","富爾特","24.85","-0.35","-1.39","05/13","0","+0.33","+0.19","+0.11","+0.05","+0.01","+0.01","+0.01","0","0","0","+0.01"
"152","3481","群創","37.5","+2","+5.63","05/13","+0.05","+0.03","+0.02","+0.1","+0.05","-0.3","-0.09","+0.04","-0.08","-0.04","-0.05","+0.02"
"153","00997A","主動群益美國增長","12.73","-0.09","-0.7","05/13","0","0","0","+0.1","+0.5","+0.27","","","","","",""
"154","2542","興富發","42.7","+1.6","+3.89","05/13","+0.05","+0.1","+0.07","+0.1","+0.04","-5.46","-4.14","-4.82","-0.53","-1.7","-0.79","-4.8"
"155","6138","茂達","287.5","-2","-0.69","05/13","+0.31","+0.11","+0.11","+0.09","+0.1","-1.24","-1.04","-0.52","-0.79","-0.77","+0.01","-0.35"
"156","2501","國建","22.45","+0.05","+0.22","05/13","0","+0.14","+0.16","+0.09","+0.28","+0.21","+0.13","-0.75","+0.02","+0.02","+0.02","-0.79"
"157","00980A","主動野村臺灣優選","23.89","-0.24","-0.99","05/13","0","0","+0.16","+0.09","+0.04","+0.02","+0.01","0","0","","","+0.01"
"158","2851","中再保","34.3","+0.2","+0.59","05/13","0","+0.07","+0.1","+0.08","+0.39","+0.28","+0.2","+0.47","+0.25","+0.07","+0.02","+0.33"
"159","6202","盛群","54.9","-3.3","-5.67","05/13","+0.27","+0.11","+0.11","+0.08","+0.08","+0.02","0","+0.03","-0.02","-0.07","0","+0.02"
"160","6643","M31","656","-41","-5.88","05/13","+0.05","+0.12","+0.09","+0.08","+0.08","+0.39","-0.22","+0.29","+0.12","-0.31","","+0.33"
"161","2401","凌陽","24.95","-1","-3.85","05/13","+0.19","+0.12","+0.13","+0.07","+0.07","+0.02","+0.02","+0.04","-0.03","+0.01","0","+0.04"
"162","2915","潤泰全","42.95","-0.55","-1.26","05/13","0","0","+0.14","+0.07","-3.49","-11.4","-5.38","-10.7","-3.73","-2.29","-0.7","-10.4"
"163","3706","神達","82.1","-3.8","-4.42","05/13","+0.01","+0.07","+0.09","+0.06","+0.2","+0.09","+0.05","-0.75","-0.03","0","-0.05","-0.12"
"164","2820","華票","16.9","0","0","05/13","0","+0.17","+0.09","+0.06","+0.33","+0.58","+0.6","+0.34","+0.4","+0.16","0","+0.42"
"165","3228","金麗科","211","-15.5","-6.84","05/13","+0.06","+0.06","+0.09","+0.06","+0.06","+0.01","+0.02","+0.04","+0.01","0","0","+0.04"
"166","2363","矽統","59.9","-3.3","-5.22","05/13","+0.14","+0.08","+0.09","+0.05","+0.06","+0.02","-0.01","+0.03","0","0","0","+0.03"
"167","2436","偉詮電","72.8","-3.8","-4.96","05/13","+0.18","+0.06","+0.08","+0.05","+0.04","+0.03","+0.04","+0.05","-0.01","-0.01","0","+0.06"
"168","6104","創惟","100.5","-1.5","-1.47","05/13","+0.18","+0.1","+0.11","+0.05","+0.06","+0.01","-0.09","0","-0.23","-0.01","-0.02","-0.01"
"169","2455","全新","374","-1","-0.27","05/13","+0.01","+0.01","0","+0.05","+2.66","+2.47","+0.66","+0.5","+0.26","-0.21","-0.07","+0.62"
"170","6770","力積電","60.5","-1.6","-2.58","05/13","0","+0.01","+0.11","+0.05","+0.03","0","-0.06","+0.03","+0.02","-0.07","","-0.03"
"171","7749","意騰-KY","488","-20","-3.94","05/13","+0.21","+0.08","+0.08","+0.05","+0.05","+0.02","-0.09","-0.2","","","","+0.02"
"172","6462","神盾","130.5","-0.5","-0.38","05/13","+0.14","+0.07","+0.08","+0.05","+0.04","+0.01","-0.08","-0.01","-0.01","0","0","-0.01"
"173","3545","敦泰","55.7","-2.2","-3.8","05/13","+0.26","+0.09","+0.09","+0.05","+0.06","+0.01","+0.01","+0.03","-0.12","0","0","+0.03"
"174","3715","定穎投控","176.5","-4","-2.22","05/13","-0.02","+0.18","+0.12","+0.04","+0.05","-0.66","-0.21","-0.23","0","-0.06","","-0.35"
"175","6962","奕力-KY","38.1","+0.35","+0.93","05/13","+0.19","+0.09","+0.09","+0.04","+0.02","-0.05","-0.04","+0.16","+0.06","","","-0.04"
"176","2241","艾姆勒","33.3","-0.95","-2.77","05/13","0","0","+0.04","+0.04","+0.03","+0.01","+0.01","0","0","0","","+0.01"
"177","3041","揚智","23.9","-0.65","-2.65","05/13","0","0","+0.08","+0.04","+0.02","+0.01","0","0","0","+0.01","-0.03","0"
"178","6472","保瑞","403","-1","-0.25","05/13","0","+0.04","+0.05","+0.03","+0.14","-0.05","-1.89","-0.81","-0.74","-0.42","","-1.05"
"179","4916","事欣科","65.2","-3.2","-4.68","05/13","0","0","+0.01","+0.03","0","-0.18","-0.13","+0.07","+0.02","+0.01","+0.01","-0.01"
"180","6533","晶心科","234","-11.5","-4.68","05/13","+0.12","+0.05","+0.05","+0.03","+0.03","+0.01","-0.12","+0.01","-0.06","-0.03","","-0.04"
"181","5314","世紀*","71.5","0","0","05/13","","+0.03","+0.01","+0.03","+0.02","-0.19","-0.06","-0.03","0","+0.01","+0.01","-0.04"
"182","2609","陽明","49.25","-0.85","-1.7","05/13","-0.04","+0.03","-0.08","+0.03","-0.09","-0.5","-0.18","-4.27","+0.14","+0.51","+0.12","-0.59"
"183","2106","建大","17.05","0","0","05/13","0","0","0","+0.03","+0.01","+0.03","-0.16","-0.09","-0.02","-0.21","-0.09","-0.11"
"184","4763","材料*-KY","41.35","-0.55","-1.31","05/13","0","0","-0.03","+0.03","+1.43","-13.9","-7.92","-3.6","-1.51","-0.78","-0.58","-6.59"
"185","5351","鈺創","87","+3.2","+3.82","05/13","+0.03","+0.03","+0.04","+0.03","+0.02","+0.01","-0.03","+0.02","+0.01","+0.01","0","+0.01"
"186","3006","晶豪科","216.5","-3.5","-1.59","05/13","+0.1","+0.05","+0.03","+0.03","+0.01","-0.04","-0.02","+0.12","+0.02","0","+0.01","+0.13"
"187","009816","凱基台灣TOP50","13.9","-0.16","-1.14","05/13","+0.11","+0.06","+0.04","+0.02","+0.01","+0.02","+0.03","","","","",""
"188","4739","康普","101","0","0","05/13","0","0","0","+0.02","+0.01","-0.01","+0.01","-0.03","0","+0.03","0","-0.04"
"189","2493","揚博","127.5","0","0","05/13","0","0","0","+0.02","+0.01","-0.1","-0.13","+0.07","+0.04","+0.03","+0.02","+0.11"
"190","5222","全訊","127","-2","-1.55","05/13","+0.33","+0.07","+0.1","+0.02","+0.03","-0.03","-0.47","-0.86","0","-0.35","","-1.13"
"191","6182","合晶","55.3","-1","-1.78","05/13","0","0","+0.05","+0.02","+0.01","+0.01","0","0","0","-0.17","-0.02","0"
"192","3416","融程電","167","-3.5","-2.05","05/13","0","+0.08","+0.05","+0.02","+0.01","+0.01","0","-0.07","-0.02","-0.01","0","-0.09"
"193","8261","富鼎","132","+1","+0.76","05/13","+0.11","+0.04","+0.03","+0.02","+0.02","+0.09","-0.03","-0.08","-0.02","0","-0.03","-0.09"
"194","2428","興勤","203","+1.5","+0.74","05/13","0","+0.05","+0.03","+0.02","+0.01","0","-5.04","-0.45","+0.02","-0.43","0","-4.4"
"195","1440","南紡","11.85","-0.2","-1.66","05/13","0","0","0","+0.01","+0.01","+0.01","+0.2","+0.11","-0.04","+0.05","+0.01","+0.14"
"196","1904","正隆","19","+1.45","+8.26","05/13","0","0","0","+0.01","0","+0.01","+0.1","-1.44","-0.04","-0.17","0","-0.66"
"197","4919","新唐","166","-15","-8.29","05/13","+0.01","+0.01","+0.01","+0.01","+0.01","+0.01","+0.02","+0.01","-0.02","-0.64","-0.05","+0.02"
"198","3704","合勤控","36.55","-0.5","-1.35","05/13","+0.04","+0.01","+0.01","+0.01","0","-0.19","-0.09","0","0","-0.04","-0.03","0"
"199","2023","燁輝","13.9","0","0","05/13","0","0","0","+0.01","0","+0.01","+0.12","-0.1","-0.06","-0.01","0","-0.17"
"200","2812","台中銀","19.45","-0.15","-0.77","05/13","-0.02","-0.05","+0.01","+0.01","+0.01","-0.02","+0.28","-0.05","-0.06","+0.01","-0.03","-0.05"
"201","2646","星宇航空","20.25","-0.2","-0.98","05/13","0","0","0","0","0","-0.01","+0.13","+0.07","+0.05","","","+0.09"
"202","2409","友達","20.2","-0.5","-2.42","05/13","0","0","0","0","0","-0.01","-0.04","-0.1","-0.06","-0.68","-0.15","-0.11"
"203","1409","新纖","16.9","+0.05","+0.3","05/13","0","0","0","0","0","-0.23","-0.08","-0.07","-0.01","-0.38","0","+0.03"
"204","3048","益登","46.45","-0.45","-0.96","05/13","+0.01","0","0","0","0","0","0","0","0","0","0","0"
"205","2354","鴻準","60.7","-1.8","-2.88","05/13","-0.01","-0.01","0","0","0","-0.02","+0.05","-0.49","0","+0.01","-0.01","-0.61"
"206","2367","燿華","61.2","-3.6","-5.56","05/13","0","0","0","0","0","-0.19","-0.06","0","0","+0.02","+0.01","0"
"207","00400A","主動國泰動能高息","13.95","-0.19","-1.34","05/13","0","0","0","0","0","0","","","","","",""
"208","00401A","主動摩根台灣鑫收","12.81","-0.07","-0.54","05/13","0","0","0","0","0","0","","","","","",""
"209","0051","元大中型100","133.75","-0.85","-0.63","05/13","0","0","0","0","0","0","0","0","0","0","0","0"
"210","0053","元大電子","221.4","-3.5","-1.56","05/13","0","0","0","0","0","0","0","0","0","0","0","0"
"211","0055","元大MSCI金融","33.75","+0.3","+0.9","05/13","0","0","0","0","0","0","0","0","-0.27","0","0","0"
"212","0057","富邦摩台","293.3","+4.45","+1.54","05/13","0","0","0","0","0","0","0","0","0","0","0","0"
"213","0061","元大寶滬深","25.42","+0.12","+0.47","05/13","0","0","0","0","0","0","0","-2.83","-1.32","-0.31","-0.4","-3.88"
"214","006203","元大MSCI台灣","174.15","-3.3","-1.86","05/13","0","0","0","0","0","0","0","0","0","0","0","0"
"215","006204","永豐臺灣加權","206.1","-4.25","-2.02","05/13","0","0","0","0","0","0","0","0","0","0","0","0"
"216","006205","富邦上証","42.3","+0.15","+0.36","05/13","0","0","0","0","0","0","-1.92","-1","-0.45","-0.38","-1","-1.32"
"217","006206","元大上證50","38.15","-0.11","-0.29","05/13","0","0","0","0","0","0","0","0","0","0","-0.03","0"
"218","006207","復華滬深","34.12","+0.17","+0.5","05/13","0","0","0","0","0","0","0","0","0","0","+0.03","0"
"219","00625K","富邦上証+R","9.07","0","0","05/13","","0","0","0","0","0","0","0","0","0","","0"
"220","00631L","元大台灣50正2","31.85","-0.67","-2.06","05/13","0","0","0","0","0","-0.04","-0.14","-0.12","-0.11","-0.09","-0.05","-0.13"
"221","00632R","元大台灣50反1","11.31","+0.1","+0.89","05/13","0","0","0","0","0","-0.06","-0.02","0","0","0","0","-0.02"
"222","00633L","富邦上証正2","54.4","+0.1","+0.18","05/13","0","0","0","0","0","0","0","0","0","0","0","0"
"223","00634R","富邦上証反1","3.01","0","0","05/13","0","0","0","0","0","0","0","0","0","0","-0.02","0"
"224","00635U","期元大S&P黃金","49.26","-0.19","-0.38","05/13","0","0","0","0","0","0","0","0","-0.17","0","0","0"
"225","00636","國泰中國A50","29.13","+0.1","+0.34","05/13","0","0","0","0","0","0","0","0","-0.04","+0.07","+0.01","0"
"226","00636K","國泰中國A50+U","9.26","+0.13","+1.42","05/13","0","0","0","0","0","0","0","0","0","0","","0"
"227","00637L","元大滬深300正2","22.46","+0.1","+0.45","05/13","0","0","0","0","0","0","0","0","0","-0.01","0","0"
"228","00638R","元大滬深300反1","6.45","+0.02","+0.31","05/13","0","0","0","0","0","0","0","0","0","0","0","0"
"229","00639","富邦深100","18.13","+0.18","+1","05/13","0","0","0","0","0","0","0","0","-0.13","-0.03","-0.01","0"
"230","00640L","富邦日本正2","100.9","+2.4","+2.44","05/13","0","0","0","0","0","0","0","0","0","0","0","0"
"231","00641R","富邦日本反1","3.88","-0.04","-1.02","05/13","0","0","0","0","0","0","0","0","0","0","0","0"
"232","00642U","期元大S&P石油","30.58","+0.56","+1.87","05/13","0","0","0","0","0","0","0","0","0","0","0","0"
"233","00643","群益深証中小","20.86","+0.33","+1.61","05/13","0","0","0","0","0","0","0","0","0","0","-0.03","0"
"234","00643K","群益深証中小+R","4.43","0","0","05/13","","0","0","0","0","0","0","0","0","0","","0"
"235","00645","富邦日本","55.15","+0.6","+1.1","05/13","0","0","0","0","0","0","0","0","0","+0.03","+0.02","0"
"236","00647L","元大S&P500正2","131.9","+0.7","+0.53","05/13","0","0","0","0","0","0","0","0","0","0","0","0"
"237","00648R","元大S&P500反1","4.04","-0.01","-0.25","05/13","0","0","0","0","0","0","0","0","0","0","0","0"
"238","00650L","復華香港正2","18.12","-0.08","-0.44","05/13","0","0","0","0","0","0","0","0","0","0","0","0"
"239","00651R","復華香港反1","5.11","+0.06","+1.19","05/13","0","0","0","0","0","0","0","0","0","0","0","0"
"240","00652","富邦印度","31.92","-0.25","-0.78","05/13","0","0","0","0","0","0","0","0","0","-0.08","0","0"
"241","00653L","富邦印度正2","44.28","-0.62","-1.38","05/13","0","0","0","0","0","0","0","0","0","-0.01","0","0"
"242","00654R","富邦印度反1","6.94","+0.04","+0.58","05/13","0","0","0","0","0","0","0","0","0","0","0","0"
"243","00655L","國泰中國A50正2","37.89","+0.09","+0.24","05/13","0","0","0","0","0","0","0","0","0","0","0","0"
"244","00656R","國泰中國A50反1","5.69","-0.01","-0.18","05/13","0","0","0","0","0","0","0","0","0","0","0","0"
"245","00657","國泰日經225","74.6","+0.6","+0.81","05/13","0","0","0","0","0","0","0","0","0","0","0","0"
"246","00657K","國泰日經225+U","23.65","+0.04","+0.17","05/13","0","0","0","0","0","0","0","0","0","0","","0"
"247","00660","元大歐洲50","42.64","+0.05","+0.12","05/13","0","0","0","0","0","0","0","0","0","0","","0"
"248","00661","元大日經225","81.65","+0.65","+0.8","05/13","0","0","0","0","0","0","0","0","0","0","","0"
"249","00662","富邦NASDAQ","118.35","+0.3","+0.25","05/13","0","0","0","0","-0.21","-0.33","-0.14","+0.04","+0.02","+0.01","","-0.09"
"250","00663L","國泰臺灣加權正2","91","-2.15","-2.31","05/13","0","0","0","0","0","0","0","0","0","0","","0"
"251","00664R","國泰臺灣加權反1","1.83","+0.01","+0.55","05/13","0","0","0","0","0","0","0","0","0","0","","0"
"252","00665L","富邦恒生國企正2","10.34","-0.03","-0.29","05/13","0","0","0","0","0","0","0","0","0","0","","0"
"253","00666R","富邦恒生國企反1","8.77","0","0","05/13","0","0","0","0","0","0","0","0","0","0","","0"
"254","00668","國泰美國道瓊","57.2","+0.25","+0.44","05/13","0","0","0","0","0","0","0","0","0","0","","0"
"255","00668K","國泰美國道瓊+U","18.18","+0.02","+0.11","05/13","0","0","0","0","0","0","0","0","0","0","","0"
"256","00669R","國泰美國道瓊反1","5.52","0","0","05/13","0","0","0","0","0","0","0","0","0","0","","0"
"257","00670L","富邦NASDAQ正2","205","+0.2","+0.1","05/13","0","0","0","0","0","0","0","0","0","0","","0"
"258","00671R","富邦NASDAQ反1","2.48","0","0","05/13","0","0","0","0","0","0","0","0","0","0","","0"
"259","00673R","期元大S&P原油反1","12.03","-0.16","-1.31","05/13","0","0","0","0","0","0","0","0","0","0","","0"
"260","00674R","期元大S&P黃金反1","26.3","+0.09","+0.34","05/13","0","0","0","0","0","0","0","0","0","0","","0"
"261","00675L","富邦臺灣加權正2","276.2","-5.7","-2.02","05/13","0","0","0","0","0","0","0","0","0","0","","0"
"262","00676R","富邦臺灣加權反1","6.23","+0.06","+0.97","05/13","0","0","0","0","0","0","0","0","0","0","","0"
"263","00678","群益那斯達克生技","36.43","+0.78","+2.19","05/13","0","0","0","0","0","0","0","0","0","0","","0"
