"代號","名稱","成交","漲跌價","漲跌幅","法人買賣週別","更新日期","外資連續買賣週數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣週數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣週數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣週數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"2478","大毅","83.5","+1.4","+1.71","26W20","05/15","+2","+3,752","4.87","2.59","0","0","0","0","+2","+225","0.29","0.16","+2","+3,977","5.16","2.75"
"2480","敦陽科","148.5","-1.5","-1","26W20","05/15","+2","+582","12.6","0.55","-1","-23","-1.16","-0.02","-4","-38","-0.44","-0.04","+2","+734","15.8","0.69"
"2492","華新科","206","-14","-6.36","26W20","05/15","+2","+37,362","12.4","7.69","+1","+4,163","2.44","0.86","+3","+1,606","0.48","0.33","+2","+42,850","14.3","8.82"
"2520","冠德","30.9","-0.25","-0.8","26W20","05/15","+2","+3,697","22.3","0.61","-6","-68","-0.15","-0.01","-4","-223","-0.7","-0.04","+2","+3,588","21.7","0.59"
"2597","潤弘","162.5","+4.5","+2.85","26W20","05/15","+2","+1,017","12.3","0.33","-1","-4","-0.11","0","-1","-37","-1.01","-0.01","+2","+1,017","12.4","0.33"
"2606","裕民","62.8","-1.8","-2.79","26W20","05/15","+2","+33,209","42.3","3.93","-3","-25,831","-29.4","-3.06","+3","+385","0.44","0.05","-1","-151","-0.29","-0.02"
"2610","華航","18.5","-0.05","-0.27","26W20","05/15","+2","+18,806","6.17","0.31","-2","-12,348","-4.05","-0.2","-1","-407","-0.23","-0.01","+2","+6,809","2.23","0.11"
"2890","永豐金","30.2","-0.3","-0.98","26W20","05/15","+2","+48,448","14.5","0.33","-1","-7,850","-4.46","-0.05","-3","-10,876","-2.44","-0.07","+2","+36,474","10.9","0.25"
"2911","麗嬰房","5.53","+0.5","+9.94","26W20","05/15","+2","+57","3.78","0.05","0","0","0","0","+2","+102","6.77","0.1","+2","+159","10.6","0.15"
"2912","統一超","227.5","+1","+0.44","26W20","05/15","+2","+1,795","8.52","0.17","-5","-3,298","-5.54","-0.32","-2","-75","-0.35","-0.01","-1","-114","-1.27","-0.01"
"2937","集雅社","46.2","+0.35","+0.76","26W20","05/15","+2","+3","3.19","0.01","0","0","0","0","+2","+11","11.7","0.03","+2","+14","14.9","0.03"
"3008","大立光","3445","+310","+9.89","26W20","05/15","+2","+2,212","10.1","1.69","+1","+470","2.98","0.36","+2","+347","1.58","0.27","+2","+2,957","13.5","2.26"
"3019","亞光","144.5","-2.5","-1.7","26W20","05/15","+2","+3,936","5.11","1.41","-8","-6","0","0","-1","-243","-0.53","-0.09","+2","+3,789","4.92","1.36"
"3026","禾伸堂","327","-30.5","-8.53","26W20","05/15","+2","+3,924","3.12","2.37","+4","+10,343","5.62","6.23","+1","+289","0.68","0.17","+2","+13,770","11","8.3"
"3031","佰鴻","28.95","-1.05","-3.5","26W20","05/15","+2","+2,561","10.6","1.48","-2","-15","-0.06","-0.01","+1","+14","0.13","0.01","+2","+2,482","10.3","1.43"
"3041","揚智","23.15","-1","-4.14","26W20","05/15","+2","+468","2.84","0.33","0","0","0","0","-1","-10","-0.16","-0.01","+2","+459","2.78","0.33"
"3044","健鼎","477.5","-34.5","-6.74","26W20","05/15","+2","+1,672","2.52","0.32","+2","+1,145","1.73","0.22","-5","-977","-0.62","-0.19","+2","+2,318","3.5","0.44"
"3045","台灣大","114.5","-0.5","-0.43","26W20","05/15","+2","+27,770","26.7","0.75","-3","-8,489","-6.06","-0.23","-3","-2,509","-1.79","-0.07","+2","+22,742","21.9","0.61"
"3055","蔚華科","103","-3","-2.83","26W20","05/15","+2","+1,598","3.28","1.39","0","0","0","0","+5","+540","0.76","0.47","+2","+2,031","4.16","1.77"
"3059","華晶科","42.2","+2.3","+5.76","26W20","05/15","+2","+2,115","3.33","0.69","-2","-2","0","0","+6","+258","0.2","0.08","+2","+2,197","3.46","0.71"
"3060","銘異","26.85","-0.95","-3.42","26W20","05/15","+2","+2,007","9.93","1.46","0","0","0","0","-2","-4","-0.02","0","+2","+2,003","9.91","1.46"
"3066","李洲","19.4","+1.3","+7.18","26W20","05/15","+2","+349","9.42","0.42","0","0","0","0","+1","0","0.02","0","+2","+344","9.3","0.41"
"3067","全域","17.3","+0.05","+0.29","26W20","05/15","+2","+3","4.63","0.02","0","0","0","0","0","0","0","0","+2","+3","4.63","0.02"
"3073","天方能源","22","+2","+10","26W20","05/15","+2","+245","14.7","0.62","0","0","0","0","+2","+1","0.03","0","+2","+246","14.8","0.62"
"3093","港建*","50.5","-1.3","-2.51","26W20","05/15","+2","+250","0.88","0.17","0","0","0","0","+1","+1","0.01","0","+2","+251","0.89","0.17"
"3094","聯傑","32.65","-0.15","-0.46","26W20","05/15","+2","+292","0.62","0.35","0","0","0","0","+2","+28","0.06","0.03","+2","+320","0.68","0.38"
"3135","凌航","216","-4.5","-2.04","26W20","05/15","+2","+1,003","0.97","1.29","0","0","0","0","-4","-411","-0.23","-0.53","+2","+681","0.66","0.88"
"3189","景碩","486","-36","-6.9","26W20","05/15","+2","+6,956","2.47","1.32","-2","-9,796","-3.48","-1.86","+1","+545","0.34","0.1","-3","-15,223","-3.35","-2.89"
"3217","優群","184","-3","-1.6","26W20","05/15","+2","+1,165","5.72","1.29","-1","-4","-0.03","0","+2","+281","1.38","0.31","+2","+1,478","7.26","1.64"
"3227","原相","220","-8","-3.51","26W20","05/15","+2","+4,040","14.2","2.68","+1","+440","2.94","0.29","-1","-145","-0.97","-0.1","+2","+4,218","14.8","2.8"
"3265","台星科","183.5","+1","+0.55","26W20","05/15","+2","+652","1.73","0.48","0","0","0","0","+1","+105","0.94","0.08","+2","+244","0.65","0.18"
"3305","昇貿","138.5","+12.5","+9.92","26W20","05/15","+2","+6,694","5.67","4.99","0","0","0","0","+3","+904","0.71","0.67","+2","+7,499","6.35","5.59"
"3311","閎暉","31","-0.45","-1.43","26W20","05/15","+2","+242","9.57","0.24","0","0","0","0","+2","+6","0.24","0.01","+2","+248","9.81","0.25"
"3317","尼克森","75.3","+1.3","+1.76","26W20","05/15","+2","+2,643","2.82","2.94","0","0","0","0","+3","+60","0.05","0.07","+2","+2,692","2.87","2.99"
"3374","精材","278","+18.5","+7.13","26W20","05/15","+2","+978","0.43","0.36","+2","+592","0.26","0.22","+3","+2,631","0.87","0.97","+2","+3,040","1.35","1.12"
"3432","台端","19.05","-0.1","-0.52","26W20","05/15","+2","+81","2.52","0.19","0","0","0","0","-2","-5","-0.15","-0.01","+2","+76","2.38","0.18"
"3450","聯鈞","395.5","-26.5","-6.28","26W20","05/15","+2","+15,376","7.25","10.6","-1","-1,110","-1.63","-0.76","-1","-201","-0.29","-0.14","+2","+19,381","9.14","13.3"
"3467","台灣精材","65.2","-0.9","-1.36","26W20","05/15","+2","+54","0.8","0.17","0","0","0","0","0","0","0","0","+2","+48","0.71","0.15"
"3479","安勤","102","-2","-1.92","26W20","05/15","+2","+1,635","22","2.25","0","0","0","0","+2","+3","0.05","0","+2","+1,638","22","2.26"
"3481","群創","36.1","+0.7","+1.98","26W20","05/15","+2","+616,679","8.06","7.72","+2","+2,704","0.04","0.03","+3","+68,673","0.83","0.86","+2","+684,644","8.95","8.57"
"3483","力致","87.7","+0.7","+0.8","26W20","05/15","+2","+350","3.65","0.35","0","0","0","0","-1","-10","-0.19","-0.01","+2","+364","3.8","0.37"
"3485","敘豐","275","-12.5","-4.35","26W20","05/15","+2","+105","1.75","0.27","0","0","0","0","+1","+12","0.41","0.03","+2","+111","1.85","0.29"
"3491","昇達科","1690","+65","+4","26W20","05/15","+2","+206","0.91","0.3","+1","+322","2.46","0.47","-1","-25","-0.19","-0.04","+1","+488","3.72","0.71"
"3511","矽瑪","19.8","-0.6","-2.94","26W20","05/15","+2","+265","4.07","0.33","0","0","0","0","+1","+1","0.03","0","+2","+266","4.08","0.33"
"3526","凡甲","374","-12","-3.11","26W20","05/15","+2","+1,300","7.25","1.97","-1","-117","-2.46","-0.18","-2","-184","-1.03","-0.28","+4","+2,558","8.44","3.88"
"3545","敦泰","55.5","-2.3","-3.98","26W20","05/15","+2","+2,429","7.5","1.1","+2","+15","0.05","0.01","+8","+512","0.54","0.23","+2","+2,693","8.31","1.22"
"3550","聯穎","21","-0.05","-0.24","26W20","05/15","+2","+589","1.18","0.55","0","0","0","0","-1","-158","-1","-0.15","+2","+458","0.92","0.43"
"3558","神準","121","+11","+10","26W20","05/15","+2","+117","4.83","0.2","0","0","0","0","+2","+21","0.85","0.03","+2","+138","5.69","0.23"
"3615","安可","37.25","+1.1","+3.04","26W20","05/15","+2","+1,837","3.55","2.68","0","0","0","0","+1","0","0","0","+2","+1,837","3.55","2.68"
"3684","榮昌","59.3","+1","+1.72","26W20","05/15","+2","+70","5.9","0.23","0","0","0","0","-1","0","-0.01","0","+2","+70","5.92","0.23"
"3704","合勤控","38.2","+1.5","+4.09","26W20","05/15","+2","+6,950","18.3","1.67","+1","+1","0","0","-4","-39","-0.06","-0.01","+2","+6,922","18.2","1.67"
"4126","太醫","80","0","0","26W20","05/15","+2","+60","15.4","0.08","0","0","0","0","0","0","0","0","+2","+60","15.4","0.08"
"4130","健亞","27.6","-0.6","-2.13","26W20","05/15","+2","+172","9.32","0.12","0","0","0","0","-3","-47","-1.58","-0.03","+2","+170","9.21","0.12"
"4139","馬光-KY","24.4","+0.45","+1.88","26W20","05/15","+2","+6","5.62","0.01","0","0","0","0","+2","0","0","0","+2","+6","5.62","0.01"
"4160","訊聯基因","41.85","-1.25","-2.9","26W20","05/15","+2","+22","2.76","0.08","0","0","0","0","0","0","0","0","+2","+22","2.76","0.08"
"4178","永笙-KY","19","0","0","26W20","05/15","+2","+587","6.15","0.27","0","0","0","0","-2","-1","-0.02","0","+2","+586","6.13","0.27"
"4433","興采","21.55","+1.35","+6.68","26W20","05/15","+2","+43","7.1","0.07","0","0","0","0","0","0","0","0","+2","+43","7.1","0.07"
"4545","銘鈺","29","-0.95","-3.17","26W20","05/15","+2","+54","3.78","0.07","0","0","0","0","-1","-7","-0.96","-0.01","+2","+52","3.64","0.07"
"4577","達航科技","129","-3.5","-2.64","26W20","05/15","+2","+680","4.46","1.38","0","0","0","0","+1","+5","0.07","0.01","+2","+654","4.29","1.33"
"4580","捷流閥業","81.6","-0.9","-1.09","26W20","05/15","+2","+66","7.28","0.14","0","0","0","0","0","0","0","0","+2","+66","7.28","0.14"
"4584","君帆","41.95","+1","+2.44","26W20","05/15","+2","+4","3.34","0.01","0","0","0","0","0","0","0","0","+2","+4","3.34","0.01"
"4585","達明","354","+20.5","+6.15","26W20","05/15","+2","+678","7.05","0.65","-2","-2","-0.03","0","+3","+104","0.91","0.1","+2","+775","8.06","0.74"
"4722","國精化","264.5","+6.5","+2.52","26W20","05/15","+2","+2,195","3.37","2.14","-1","-1","0","0","-1","-158","-0.42","-0.15","+2","+2,270","3.48","2.21"
"4728","雙美","384.5","+3.5","+0.92","26W20","05/15","+2","+85","32.2","0.16","0","0","0","0","+1","0","0.01","0","+2","+85","32.2","0.16"
"4735","豪展","30.75","+0.1","+0.33","26W20","05/15","+2","+7","2.09","0.02","0","0","0","0","+1","+1","0.48","0","+2","+8","2.32","0.02"
"4903","聯光通","48.6","-1.3","-2.61","26W20","05/15","+2","+208","0.46","0.2","0","0","0","0","-1","-1","0","0","+2","+208","0.46","0.2"
"4912","聯德控股-KY","105.5","+1","+0.96","26W20","05/15","+2","+1,285","8.69","1.92","0","0","0","0","-3","-13","-0.08","-0.02","+2","+1,283","8.68","1.92"
"4930","燦星網","17.05","-0.1","-0.58","26W20","05/15","+2","+37","3.19","0.05","0","0","0","0","+3","+23","1.5","0.03","+2","+56","4.84","0.07"
"4931","新盛力","183.5","-15","-7.56","26W20","05/15","+2","+2,859","1.72","4.36","0","0","0","0","-1","-451","-0.4","-0.69","+2","+2,657","1.6","4.05"
"4966","譜瑞-KY","800","-19","-2.32","26W20","05/15","+2","+4,704","7.99","5.96","+3","+5,274","7.62","6.68","+2","+482","0.82","0.61","+2","+10,408","17.7","13.2"
"4973","廣穎","117","+0.5","+0.43","26W20","05/15","+2","+3,129","3.43","4.79","0","0","0","0","+3","+105","0.08","0.16","+2","+3,233","3.54","4.95"
"4974","亞泰","74.6","+0.5","+0.67","26W20","05/15","+2","+488","20.1","0.67","0","0","0","0","-1","-1","-0.07","0","+2","+488","20.1","0.67"
"4977","眾達-KY","226.5","-9","-3.82","26W20","05/15","+2","+2,363","2.12","2.95","+1","+77","0.1","0.1","-1","-468","-0.62","-0.58","+2","+2,317","2.08","2.89"
"4987","科誠","81.6","0","0","26W20","05/15","+2","+2","0.78","0.01","0","0","0","0","0","0","0","0","+2","+2","0.78","0.01"
"5213","亞昕","25.75","-0.2","-0.77","26W20","05/15","+2","+339","4.34","0.05","0","0","0","0","+3","+178","1.83","0.02","+2","+504","6.46","0.07"
"5227","立凱-KY","23.25","+1.45","+6.65","26W20","05/15","+2","+96","4.03","0.14","0","0","0","0","+1","+1","0.06","0","+2","+97","4.06","0.14"
"5306","桂盟","85.1","+1.7","+2.04","26W20","05/15","+2","+390","14.8","0.31","0","0","0","0","-1","-16","-0.94","-0.01","+2","+378","14.4","0.3"
"5328","華容","28.6","-0.55","-1.89","26W20","05/15","+2","+3,497","2.01","2.02","0","0","0","0","+3","+491","0.25","0.28","+2","+3,964","2.27","2.3"
"5471","松翰","50.8","-0.5","-0.97","26W20","05/15","+2","+1,608","4.61","0.96","0","0","0","0","+1","+106","0.39","0.06","+2","+1,710","4.9","1.02"
"5520","力泰","82","+1","+1.23","26W20","05/15","+2","+2","6.95","0","0","0","0","0","0","0","0","0","+2","+2","6.95","0"
"5546","永固-KY","16.05","+0.1","+0.63","26W20","05/15","+2","+29","13.4","0.04","0","0","0","0","-1","-1","-1.11","0","+2","+29","13.4","0.04"
"5604","中連","31.65","-0.35","-1.09","26W20","05/15","+2","+21","5.46","0.02","0","0","0","0","0","0","0","0","+2","+21","5.46","0.02"
"5903","全家","189.5","+0.5","+0.26","26W20","05/15","+2","+48","14.2","0.02","0","0","0","0","0","0","0","0","+7","+151","16.7","0.07"
"5906","台南-KY","46.45","0","0","26W20","05/15","+2","+5","9.72","0.01","0","0","0","0","0","0","0","0","+2","+5","9.72","0.01"
"6005","群益證","31.25","-0.35","-1.11","26W20","05/15","+2","+49,372","21.7","2.27","-3","-46,268","-16.7","-2.13","0","0","0","0","+2","+13,481","5.93","0.62"
"6111","光聚晶電","48.75","+0.85","+1.77","26W20","05/15","+2","+314","6.55","0.29","0","0","0","0","+2","+162","3.38","0.15","+2","+476","9.92","0.44"
"6138","茂達","284.5","-22","-7.18","26W20","05/15","+2","+2,114","10.5","2.79","-1","-93","-0.72","-0.12","+2","+80","0.4","0.11","+2","+2,109","10.5","2.79"
"6173","信昌電","155","-17","-9.88","26W20","05/15","+2","+13,089","11.9","7.61","0","0","0","0","+3","+3,505","2.92","2.04","+6","+27,207","8.64","15.8"
"6182","合晶","55.2","-2.2","-3.83","26W20","05/15","+2","+26,349","3.93","4.44","+1","+67","0.04","0.01","+6","+4,145","0.33","0.7","+2","+28,792","4.29","4.85"
"6189","豐藝","48.1","-0.1","-0.21","26W20","05/15","+2","+492","4.72","0.19","-1","-75","-1.56","-0.03","+1","+9","0.18","0","+6","+2,582","10.5","0.98"
"6208","日揚","99.8","-4.7","-4.5","26W20","05/15","+2","+257","0.99","0.27","0","0","0","0","+1","+5","0.03","0.01","+2","+249","0.96","0.26"
"6224","聚鼎","71.7","-1.9","-2.58","26W20","05/15","+2","+1,344","5.81","1.57","0","0","0","0","-3","-36","-0.14","-0.04","+2","+1,308","5.66","1.53"
"6242","立康","37.4","+0.2","+0.54","26W20","05/15","+2","+6","4.92","0.02","0","0","0","0","-1","0","-0.01","0","+2","+6","4.91","0.02"
"6243","迅杰","33.6","-1.3","-3.72","26W20","05/15","+2","+311","6.61","0.69","0","0","0","0","-2","-5","-0.11","-0.01","+2","+306","6.51","0.68"
"6277","宏正","71.9","+0.5","+0.7","26W20","05/15","+2","+408","15.2","0.34","0","0","0","0","-1","-3","-0.21","0","+2","+405","15.1","0.34"
"6282","康舒","49.6","-0.8","-1.59","26W20","05/15","+2","+23,033","5.32","2.69","-15","-3,799","-0.18","-0.44","+2","+1,455","0.34","0.17","+2","+24,486","5.66","2.86"
"6284","佳邦","84.5","-1.2","-1.4","26W20","05/15","+2","+4,001","20.1","2.69","0","0","0","0","+2","+48","0.24","0.03","+2","+4,049","20.3","2.72"
"6285","啟碁","260","-2","-0.76","26W20","05/15","+2","+25,410","7.7","5.25","-1","-192","-0.13","-0.04","-5","-3,097","-0.38","-0.64","+2","+25,838","7.83","5.34"
"6462","神盾","134","+2.5","+1.9","26W20","05/15","+2","+2,686","10.8","2.94","+2","+9","0.04","0.01","-1","-11","-0.08","-0.01","+2","+2,761","11.1","3.03"
"6491","晶碩","294.5","+5","+1.73","26W20","05/15","+2","+907","20.8","1.16","0","0","0","0","+2","+43","0.98","0.05","+2","+950","21.8","1.22"
"6494","九齊","52.1","-2.9","-5.27","26W20","05/15","+2","+405","8.5","1.28","0","0","0","0","-1","-57","-2.3","-0.18","+2","+381","7.99","1.21"
"6509","聚和","45.85","-1.2","-2.55","26W20","05/15","+2","+7,088","15.4","3.61","0","0","0","0","+2","+94","0.2","0.05","+2","+7,180","15.6","3.65"
"6527","明達醫","71","+1.2","+1.72","26W20","05/15","+2","+43","8.16","0.17","0","0","0","0","0","0","0","0","+2","+43","8.11","0.17"
"6574","霈方","112.5","-11.5","-9.27","26W20","05/15","+2","+108","5.93","0.49","0","0","0","0","+2","+7","0.4","0.03","+2","+115","6.32","0.52"
"6588","東典光電","129","-3.5","-2.64","26W20","05/15","+2","+363","1.42","1.05","0","0","0","0","-2","-5","-0.02","-0.01","+2","+358","1.4","1.03"
"6590","普鴻","67.2","-0.3","-0.44","26W20","05/15","+2","+3","1.87","0.01","0","0","0","0","0","0","0","0","+2","+3","1.87","0.01"
"6598","ABC-KY","24.35","+0.6","+2.53","26W20","05/15","+2","+144","7.05","0.14","0","0","0","0","-1","-1","-0.07","0","+2","+145","7.1","0.14"
"6609","瀧澤科","41.1","+0.6","+1.48","26W20","05/15","+2","+1,012","10.4","1.4","0","0","0","0","+1","+13","0.48","0.02","+2","+1,025","10.6","1.41"
"6615","慧智","32.75","-0.35","-1.06","26W20","05/15","+2","+24","8.67","0.11","0","0","0","0","0","0","0","0","+2","+24","8.67","0.11"
"6649","台生材","39.05","-0.2","-0.51","26W20","05/15","+2","+22","5.05","0.05","0","0","0","0","-1","-1","-0.24","0","+2","+21","4.93","0.05"
"6651","全宇昕","118.5","-10","-7.78","26W20","05/15","+2","+125","1.33","0.36","0","0","0","0","-1","-9","-0.14","-0.03","+2","+130","1.38","0.38"
"6668","中揚光","37.3","-0.2","-0.53","26W20","05/15","+2","+361","6.21","0.34","0","0","0","0","-2","-3","-0.05","0","+2","+358","6.16","0.33"
"6683","雍智科技","1735","-190","-9.87","26W20","05/15","+2","+328","4.92","1.19","-2","-83","-1.24","-0.3","+1","+128","5.92","0.46","+2","+342","5.13","1.24"
"6715","嘉基","479","-8","-1.64","26W20","05/15","+2","+1,025","6.47","1.53","+7","+4,024","7.13","6","-9","-192","-0.32","-0.29","+2","+2,118","13.4","3.16"
"6719","力智","200","-8.5","-4.08","26W20","05/15","+2","+784","6.17","0.74","+2","+10","0.08","0.01","+7","+104","0.44","0.1","+2","+854","6.72","0.81"
"6727","亞泰金屬","557","+39","+7.53","26W20","05/15","+2","+357","0.92","1.33","0","0","0","0","-1","-201","-0.98","-0.75","-1","-136","-0.66","-0.51"
"6799","來頡","92.3","-2.1","-2.22","26W20","05/15","+2","+375","6.15","0.86","0","0","0","0","-1","-1","-0.02","0","+2","+378","6.19","0.87"
"6830","汎銓","735","+8","+1.1","26W20","05/15","+2","+725","2.4","1.36","+3","+270","0.65","0.51","-2","-220","-0.73","-0.41","+2","+563","1.86","1.05"
"6834","天二科技","50.2","+1.95","+4.04","26W20","05/15","+2","+1,057","2.54","1.2","0","0","0","0","-1","-55","-0.19","-0.06","+2","+1,009","2.43","1.14"
"6855","數泓科","105","0","0","26W20","05/15","+2","+5","4.61","0.02","0","0","0","0","0","0","0","0","+2","+5","4.61","0.02"
"6884","海柏特","33.6","-0.1","-0.3","26W20","05/15","+2","+3","1.96","0.02","0","0","0","0","0","0","0","0","+2","+3","1.96","0.02"
"6929","佑全","23.6","-0.05","-0.21","26W20","05/15","+2","+4","1.7","0.01","0","0","0","0","0","0","0","0","+2","+4","1.7","0.01"
"6962","奕力-KY","36.1","-1.15","-3.09","26W20","05/15","+2","+1,041","1.83","0.21","+1","+8","0.03","0","+2","+82","0.14","0.02","+2","+1,127","1.98","0.23"
"6967","汎瑋材料","72.1","-0.9","-1.23","26W20","05/15","+2","+127","4.59","0.51","0","0","0","0","-1","-3","-0.41","-0.01","+2","+127","4.59","0.51"
"6968","萬達寵物","43.25","-0.25","-0.57","26W20","05/15","+2","+83","10.7","0.17","0","0","0","0","+1","+1","0.25","0","+2","+84","10.8","0.17"
"6969","成信實業*-創","28.2","0","0","26W20","05/15","+2","+44","5.82","0.1","0","0","0","0","-1","-8","-2.36","-0.02","+2","+43","5.61","0.1"
"6982","大井泵浦","52","-0.4","-0.76","26W20","05/15","+2","+31","5.09","0.08","0","0","0","0","0","0","0","0","+2","+31","5.09","0.08"
"7547","碩網","71","+0.9","+1.28","26W20","05/15","+2","+41","0.95","0.12","0","0","0","0","-1","0","-0.01","0","+2","+41","0.95","0.12"
"7750","新代","2555","-190","-6.92","26W20","05/15","+2","+523","8.08","0.73","+1","+10","0.29","0.01","-2","-58","-0.9","-0.08","+2","+475","7.34","0.66"
"7772","耀穎","155","-15","-8.82","26W20","05/15","+2","+118","2.56","0.45","0","0","0","0","-1","-22","-0.67","-0.08","+2","+96","2.08","0.36"
"7805","威聯通","709","-10","-1.39","26W20","05/15","+2","+135","9.5","0.41","0","0","0","0","+1","+4","0.58","0.01","+2","+123","8.63","0.37"
"8032","光菱","41.5","-0.5","-1.19","26W20","05/15","+2","+71","2.73","0.14","0","0","0","0","-1","-28","-2.82","-0.05","+2","+63","2.4","0.12"
"8040","九暘","84.5","-3.4","-3.87","26W20","05/15","+2","+1,700","4.31","1.76","0","0","0","0","-1","-31","-0.22","-0.03","+2","+1,679","4.26","1.74"
"8042","金山電","98.1","-10.9","-10","26W20","05/15","+2","+10,711","13","8.27","0","0","0","0","+3","+294","0.33","0.23","+4","+12,018","11.7","9.28"
"8043","蜜望實","113","+10","+9.71","26W20","05/15","+2","+2,099","1.68","2.63","0","0","0","0","+3","+431","0.34","0.54","+2","+2,520","2.02","3.15"
"8069","元太","210","-16","-7.08","26W20","05/15","+2","+46,500","19.6","4.03","+1","+9,104","5.46","0.79","-1","-126","-0.08","-0.01","+2","+56,119","23.6","4.86"
"8109","博大","113","-0.5","-0.44","26W20","05/15","+2","+55","1.92","0.07","0","0","0","0","+5","+18","0.23","0.02","+2","+60","2.08","0.07"
"8163","達方","33.85","+1.55","+4.8","26W20","05/15","+2","+3,417","9.91","1.22","0","0","0","0","+2","+828","2.4","0.3","+2","+3,663","10.6","1.31"
"8213","志超","37.35","-1.2","-3.11","26W20","05/15","+2","+2,156","8.73","0.79","0","0","0","0","-2","-155","-0.63","-0.06","+2","+2,001","8.1","0.74"
"8255","朋程","141","-3","-2.08","26W20","05/15","+2","+1,559","11.7","1.53","0","0","0","0","-1","-82","-1.36","-0.08","+2","+1,724","13","1.69"
"8410","森田","35.5","-0.55","-1.53","26W20","05/15","+2","+28","7.03","0.08","0","0","0","0","0","0","0","0","+2","+33","8.29","0.09"
"8416","實威","173.5","0","0","26W20","05/15","+2","+3","3.22","0.01","0","0","0","0","0","0","0","0","+2","+3","3.22","0.01"
"8433","弘帆","52.2","-0.8","-1.51","26W20","05/15","+2","+25","4.38","0.05","0","0","0","0","+1","0","0.01","0","+2","+21","3.69","0.04"
"8438","昶昕","93.4","-7.6","-7.52","26W20","05/15","+2","+364","2.46","0.52","0","0","0","0","+1","+32","0.3","0.05","+1","+392","3.69","0.56"
"8926","台汽電","61.1","+3.5","+6.08","26W20","05/15","+2","+16,439","17.5","2.25","-5","-58","-0.05","-0.01","-1","-33","-0.04","0","+2","+16,386","17.4","2.24"
"910861","神州-DR","5.17","+0.27","+5.51","26W20","05/15","+2","+172","5.14","0.51","0","0","0","0","0","0","0","0","+2","+172","5.14","0.51"
"9918","欣天然","43.05","-0.15","-0.35","26W20","05/15","+2","+73","8.25","0.04","0","0","0","0","0","0","0","0","+2","+73","8.33","0.04"
