代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
0050,元大台灣50,106.0,0.1,0.09,26W25,06/17,1,26675,10.6,0.13,20,166093,1.26,0.81,-10,-629724,-10.2,-3.08,1,34346,13.7,0.17
2330,台積電,2385.0,-15.0,-0.62,26W25,06/17,1,2400,2.51,0.01,9,69524,3.91,0.27,5,6661,0.71,0.03,1,6855,7.18,0.03
3026,禾伸堂,896.0,81.0,9.94,26W25,06/17,-1,-4060,-10.7,-2.45,9,15990,6.04,9.64,-3,-904,-1.53,-0.55,-1,-1096,-2.88,-0.66
2327,國巨*,984.0,34.0,3.58,26W25,06/17,1,2543,1.43,0.12,8,89816,4.55,4.34,-2,-1471,-0.26,-0.07,1,8522,4.79,0.41
0056,元大高股息,51.95,0.4,0.78,26W25,06/17,1,6942,7.39,0.05,7,7925,0.37,0.06,1,12948,13.8,0.1,1,21409,22.8,0.16
00935,野村臺灣新科技50,61.35,0.0,0.0,26W25,06/17,-3,-24800,-9.39,-3.4,7,6044,0.96,0.83,1,152,0.37,0.02,1,560,1.36,0.08
2412,中華電,145.5,-1.0,-0.68,26W25,06/17,-1,-320,-1.02,0.0,7,42174,8.47,0.54,7,7742,1.55,0.1,3,18926,9.72,0.24
2542,興富發,45.45,0.4,0.89,26W25,06/17,1,3254,9.63,0.15,7,83227,15.1,3.83,-1,-389,-1.15,-0.02,3,29957,10.1,1.38
6196,帆宣,541.0,0.0,0.0,26W25,06/17,-1,-1538,-16.3,-0.7,7,3474,3.38,1.58,-1,-58,-0.62,-0.03,-1,-1452,-15.4,-0.66
2376,技嘉,347.5,-0.5,-0.14,26W25,06/17,-1,-726,-4.26,-0.11,6,16898,3.41,2.52,1,5,0.03,0.0,-1,-413,-2.42,-0.06
2492,華新科,542.0,48.0,9.72,26W25,06/17,7,64780,14.6,13.4,6,8599,2.74,1.77,1,1955,12.6,0.4,7,78137,17.6,16.1
6770,力積電,70.2,-0.8,-1.13,26W25,06/17,-3,-357124,-16.8,-7.58,6,5634,0.09,0.12,1,4666,0.83,0.1,-3,-378064,-17.8,-8.03
1101,台泥,24.55,0.05,0.2,26W25,06/17,-12,-315180,-18.4,-4.19,5,2540,0.33,0.03,-2,-2271,-0.84,-0.03,-12,-315482,-18.4,-4.19
1723,中碳,87.1,-1.3,-1.47,26W25,06/17,4,2098,11.3,0.89,5,603,2.76,0.25,1,13,0.36,0.01,7,3512,11.9,1.48
2002,中鋼,18.75,0.1,0.54,26W25,06/17,-9,-463285,-17.6,-2.94,5,3821,0.21,0.02,5,6556,0.37,0.04,-9,-460325,-17.5,-2.93
2352,佳世達,30.8,0.6,1.99,26W25,06/17,-1,-469,-2.25,-0.03,5,4550,1.32,0.29,-2,-627,-0.91,-0.04,-1,-626,-3.0,-0.04
2382,廣達,374.0,11.5,3.17,26W25,06/17,-6,-271945,-20.0,-7.04,5,290393,23.6,7.52,1,688,1.1,0.02,3,54595,7.02,1.41
2801,彰銀,22.95,0.15,0.66,26W25,06/17,3,151086,27.5,1.28,5,30835,3.85,0.26,1,494,0.62,0.0,3,167555,30.5,1.42
2886,兆豐金,45.1,0.6,1.35,26W25,06/17,-1,-9727,-11.6,-0.07,5,147143,15.3,0.99,-1,-102,-0.12,0.0,8,119037,9.41,0.8
2887,台新新光金,32.6,0.3,0.93,26W25,06/17,3,157653,7.66,0.63,5,647270,19.0,2.6,-1,-1439,-0.43,-0.01,3,581874,28.3,2.34
2892,第一金,32.5,0.7,2.2,26W25,06/17,3,235968,29.2,1.64,5,80815,5.28,0.56,7,4676,0.25,0.03,3,298248,36.9,2.07
2912,統一超,229.0,1.0,0.44,26W25,06/17,-5,-60592,-33.7,-5.83,5,55319,30.8,5.32,1,33,0.38,0.0,-2,-4426,-16.5,-0.43
